,STAR,CONTENT,SCORE,COMPOUND,VADER
503,4.0,This is the place where Seoul Fashion Week is conducted and it sits near the famous Dongdaemun Shopping Area. The building is contemporarily artsy and most people come here to take pictures on the photogenic spots.,Positive,0.0,Neutral
504,5.0,"I went to the DPP for the first time a few years ago, checking out its architecture and the galleries inside. It's a must visit for anyone who visits Seoul, in particular if you are interested in architecture and design. Great photo ops both day and night. When I went this time for the exhibition on The Art of Aardman Animations: Wallace and Gromit & Friends, it was pouring. Glad that I already had a detailed look on my last visit. Despite the heavy rain, a trip there to see the exhibition was very worthwhile. The exhibition has already gone to Germany and Australia, and is in Seoul now. Lucky I could catch it here. I am a huge fan of Aardman animations and had a great time viewing the sketches, videos, original sets, with all the details. If you go, note that photo are not allowed except at 4 spots.",Positive,0.9806,Positive
505,4.0,"Besides the beautiful architecture of the DDP (we have not visited the galleries), the highlight is the LED rose garden which looked so beautiful at night! A must visit when in Seoul!",Positive,0.8953,Positive
506,5.0,"Very artistic and very big but very interesting. Lots of things happening inside, even if you didn’t want to do anything it’s just nice to be there and enjoy the scenery. Lots of shopping opportunities. Love Seoul.",Positive,0.974,Positive
507,3.0,"The only cool thing about this place is the design of the plaza and the rose led garden so go at night to see it lit up. Shopping is the same as everywhere else. I like Namdaemun market more than Gwangjang market because the street food is better. I'm not a big souvenir shopper so once you see 1 market, they're pretty much the same except for the food variety. If you're tight on time, you can stay in this area and skip Myeongdong and Namdaemun. They're pretty much the same but this area is cleaner and more modern. If street food is more important to you and you're shopping for eyeglasses, Myeongdong and Namdaemun have more street food variety and eyeglasses selections.",Negative,0.8817,Positive
508,3.0,went to dongdaemun and pass by the DDP for a look around wonderful architecture but thats just it.. nothing special inside..,Negative,-0.1373,Negative
509,2.0,"The design of the complex is great, but that is all about it. Many empty stores and spaces. Better to be seen than visited.",Negative,0.6369,Positive
510,5.0,"No doubt DDP is one of the most interesting sites to see in Seoul. Designed by famed Iranian architect Zaha Hadid, DDP is a fascinating contradiction to the squarish city that is Seoul. To really appreciate the marvel, visitors need to spend at least half a day walking and discover all its nooks and crannies.",Positive,0.7814,Positive
511,5.0,"As great it is to walk around, you should really go in and check their design stores with some tasty coffee",Positive,0.6249,Positive
512,4.0,"The name of the place speak for it. It's a very decent plaza to hangout for awhile, all specially created gifts, toys, travel item etc. One of the booth attract me it's the 3D printing, you take pictures surrounded by lotsa camera from 4 direction and the owner can print your photo into 3D form. But a little costly for me. 25CM size cost you 550,000 won.",Positive,0.7986,Positive
513,5.0,Nice building and design. Walking distance to dongdaemun shopping district. There is a museum too. Visit if you enjoy design and arts.,Positive,0.7184,Positive
514,5.0,"Wow. This place amazing and beautiful. It's also the venue conferences, fashion shows, trade shows,.... The museum hall is a harmonious blend of Korean design and globalization. I will be back here when I come back Korea.",Positive,0.9382,Positive
515,5.0,This is my first encounter with zaha hadid’s architecture and can finally understand her talents. Every architect who is aspiring to be great should come here to study her work. Architectural documentation does no credit to her.,Positive,0.8176,Positive
516,3.0,"Happy I've seen it, architecture alone is breathtaking. But nothing else. It's just a fancy mall. Come if you want to drop your kids to a playground, come for food trucks and coffee shops, come for cheap memorabilia shopping. You won't find here anything you may not find elsewhere in Seoul's markets. Set your expectations straight, you'll have a great time. Come for design, art, modernism, you'll leave craving for more.",Negative,0.8537,Positive
517,4.0,"Beautiful building designed by Zaha Hadid. Even though nothing of interest went on inside or around the building for me, it is worth an hour just to look around the building.",Positive,0.5139,Positive
518,5.0,"I was amazed by this building, seeing all the curves. I am an engineer so i appreciate from its exterior alone. I wonder how they have drawn this. There were nice buildings also within the vicinity so i guess visiting this place is worth it from the shopping plazas around here. There is alao an ancient Seoul city wall under and a LED rose garden which is better seen at night.",Positive,0.906,Positive
519,4.0,"Stunning architecture and well worth a look particularly in the evening. For those interested in reasonably priced Korean fashion, its proximity to the Nandaemun fashion malls is an extra plus",Positive,0.8074,Positive
520,5.0,"Easily accessible by Dongdaemun History and Culture Metro station. Big and beautiful building, rather unique and artistic design. A great place to walk and take a stroll at in the evening if you are coming to Dongdaemun, lots of shopping and eateries opposite it.",Positive,0.886,Positive
521,5.0,The design of the building is fabulous! At night it looks amazing. It shows Seoul´s modernity. I recommend to visit it.,Positive,0.8748,Positive
522,5.0,"This place is a must to see, The architectuur can you campare with the modern part of Valencia, or the Gugenheim building in Bilbao. In the building you will be surprises buy the rolling lines of the wall’s.",Positive,0.2263,Positive
523,5.0,"This is a very artsy place where designers or architects would love it. Even so, do come and take a quick visit before heading over to Dongdaemun for your shopping.  There are many exhibits which are quite interesting to see and you can chill at the rooftop grass field.",Positive,0.8016,Positive
524,5.0,"The design plaza is interesting to visit, with many modern sculptures and exhibits. I went to the Aardman exhibit, displaying many canimated creations such as Shawn the Sheep and Walace and Gromit. They explain the many different aspects that make clay figures into a movie, the final product. The exhibit provides you with original set pieces, drawings, and characters previously used. After you finish at the exhibit, there is a picture taking area where you can pose with you favorite characters of the Aardman studios. The building is interesting, modern, and unique. Would definitely recommend.",Positive,0.9477,Positive
525,4.0,What I love It s the design The Main building is so stylish There is a nice garden around with lot of pleasant sitting area All around you ll find department store that open all night long Enjoy,Positive,0.926,Positive
526,5.0,"I only spent a while here because of time restriction, but if you wait until evening, the food truck will be open for business, and the surrounding will be lit. Inside, there are lots of exhibits and art market. On the top floor, they have a beautiful roof top garden and some restaurants. Definitely an artsy place I would recommend if you love art and design!",Positive,0.9722,Positive
527,5.0,It is amazing area for shopping especially at night there is beautiful designs of clothes with good prices,Positive,0.891,Positive
528,3.0,"A very artistic and modern plaza where local youngsters love to hang around. There are special labs for art students, seminar rooms, auditorium and a library. On certain days, there performance for budding young people to show cast their talents (singing, dancing) as well as flea markets selling their handicrafts from jewelries to caricature. It is situated right opposite the Dongdaemun shopping district. If you happen to be in the area, do take a stroll in the plaza to have the feel of arts.",Negative,0.9201,Positive
529,5.0,The place itself it’s amazing and the expositions inside are changing constantly and very interesting. We were there for the Fashion week and the location fitting amazingly with the event. One of my favorite places of the area. The surroundings have a lot of cool places to visit too,Positive,0.902,Positive
530,4.0,"On first sight this Massive amazing architectural structure looks like a huge space ship. It is designed to host various events domestic and international, launches, fashion shows,,conventions, different performances .Museum is remarkable.Nice shops selling lots of local Korean items , souvenirs ,stationary etc We had nice steaming hot coffee in one of the many cafes One must visit plaza in day time and evening as it is different . In the evening it has lighting going on and off making different patterns which was a sight to see On first sight It gave an illusion as if some offices were there which were lit. It is surrounded by an open area where people can chill. Some people were skating also This futuristic structure is right opposite the shopping area which is a fashion hub I was impressed and suggest a sure visit",Positive,0.9413,Positive
531,4.0,"It is a nice building, surrounded by malls and restaurants. Good for photo taking but the place itself has nothing much. Perhaps spend an hour or less there, take some photos and move to the shopping malls nearby or find a nice cafe to relax. There is a tour bus station (hop-on, hop-off) nearby, and a metro station right beside.",Positive,0.886,Positive
532,4.0,"I can't forget the view that welcomed me to this mall, so many LED roses bulbs all aglow! Good thing we went there at night. Plus weather right now is good, spring season, not too cold and not too hot. Plus, I was so ecstatic when I saw the area where my favorite Kpop group performed a dance (Highlight boy band) last year! ❤️💕 woohoo!!!",Positive,0.9665,Positive
533,5.0,"At first glance, the DDP looks like a set from a sci-fi movie (more like a giant space ship). The building has a very modern and futuristic design so it makes a very nice background for photos. Don't forget to go to the back for the LED roses which light up at night. There are not too many shops inside the building, though. But there are a lot of stores surrounding the DDP where you can do your shopping. Worth the visit.",Positive,0.7375,Positive
534,5.0,"Upon arriving at the DDP , as soon as I stepped inside I can instantly tell the design was by the famous Zaha Hadid. He buildings are huge and have very unique designs. It is definitely a place for those who love art and architecture or even photography as the building offers a lot of amazing angles to shoot from. The exterior of the building contains a section that has a lot of glass flowers that light up at night. This building is useful during the day for daytime interior visits, and also glamours at night time when the flowers light up !",Positive,0.9493,Positive
535,5.0,"Only stopped here because the building looked so cool from outside (my husband and I were on a bus tour). Didn't go inside, but walking around the building is cool enough; cool vibe and great people, lots of food stands around and great architecture, would highly recommend.",Positive,0.9788,Positive
536,3.0,The only unique experience here is the building features and the way the path is design. Building is quite big and there is a mini flea market going on the day I was visiting. Thus there are some local product on sales where they promote their products.,Negative,0.3818,Positive
537,3.0,The only nice thing I saw around this place is the colorful piano. The white roses looks dirty already and even their lights are getting dimmer. Hope they clean or fix them tho. They look better when brighter. You can spend a hour or two here and that's it unless there's an event or something.,Negative,0.875,Positive
538,5.0,"In awe of the architectural structure. it's designed by Late Starchitect Zaha Hadid. It's a must visit, mostly for the architecture. Their Archive cafe is also very nice, with really good breads and hot chocolate.",Positive,0.742,Positive
539,4.0,Interesting art pieces around the plaza. Inside is a museum with special exhibits at times. Right outside is the Seoul City Tour double decker bus which you can buy a ticket for to enjoy sites around the area.,Positive,0.8225,Positive
540,4.0,"This area is bustling and so lively at night. It is more of a wholesale market where people from all around the globe sell their stuff. The place has a array of shopping malls from luxury brands to locals ones selling souveniers. This is the place to buy local souveniers which are cute and cheap. I have attached the Business card of two such sellers from whom we bought cute Koreans nail clippers, magnets, ceramic items, mirrors and so on. There is also a Zara outlet in one of the mall which sells clothes at very good prices. If you are lucky you can find amazing clothes from Massimo Dutti at never imaginable prices at the same Zara outlet. DDP is a must visit.",Positive,0.9614,Positive
541,2.0,"This is exotic and nice building, for sure. Made several shots of it. But inside... I was expecting something unusual inside as well, however there's only food and shops. Sometimes exhibitions.",Negative,0.6369,Positive
542,4.0,"In this plaza there is a exhibition hall, and fortunately I went there when Pixar had a big event on their 30th anniversary. I had a great time with my kids, watched all the history of Pixar and got more knowledge of how did they made animation movies such like Toy Story, UP, etc",Positive,0.765,Positive
543,3.0,Impressive place in terms of design but lacks an information counter or signages in English. Good to walk around if you have no agenda.,Negative,0.4939,Positive
544,5.0,"The Dongdaemun Design Plaza was amazing, i came here in the night and the lights make it more magical to see. Since the mall around here they open 24 hours so this area will be packed by tourist and local who shop.",Positive,0.5859,Positive
545,5.0,"If you are ever in Seoul and want to enjoy modern architecture, the Dongdaemun Design Plaza is a MUST!",Positive,0.5848,Positive
546,5.0,"This amazing building has to be seen to be appreciated. Go to the top floor and out to see the ""green roof"", walk up and down the stairs, explore the inside. There are many small shops selling design goods and souveniers, and cafes as well.",Positive,0.875,Positive
547,4.0,"Not really a big attraction, but it does have dining options and a interesting area for photos at night. The LED rose garden is worth seeing at night without it being too crowded. It is tucked away in the back of the building with stone walls surrounding making for architecturally intriguing photos. When Seoul Fashion Week is held here it is great place for people watching.",Positive,0.8935,Positive
548,4.0,"Their operating hour is Tuesday-Sunday from 10AM to 7PM with extended hours of up to 9PM during Wednesdays and Fridays. This landmark is very accessible since it is connected to Seoul Subway through “Dongdaemun History & Culture Park Station”. There are also a lot of shopping malls and duty free shops around the area, including stalls that appeared to turn into a street market at night.",Positive,0.5574,Positive
549,5.0,"A beautifully constructed building, great place to go at night & take pictures. Coffee shops inside.",Positive,0.8316,Positive
550,5.0,"I took lots of pictures here. It is so futuristic feel...huge and wide buildings. If you love stationery, there is a Monami concept stall where sells nice quality pens which i feel is a good souvenirs to friends or relatives. Not to mention it is a Korean brand.",Positive,0.9042,Positive
551,5.0,"A must see in Seoul, especially at night. Very impressive architecture by late Zaha Hadid, she was an Iraqi-British architect. Looks like an U.F.O. has landed. Has a lot of interesting design shops inside",Positive,0.8313,Positive
552,5.0,It's an amazing center of design and market. The architecture looks like a spacecraft and inside you find many shops and restaurants. Don't miss it!,Positive,0.7927,Positive
553,4.0,We walked through a big modern coffee shop gate A3 inside the DDP and out into the led rose light garden which was outdoor .During night time it was brilliant the glowing rose flower lights shine bright and lovely filled the gardens in DDP .,Positive,0.8885,Positive
554,5.0,"I can say we were lucky because in our everyday itinerary we need to pass by in Dongdaemun Design Plaza. The modern, amazing architecture is simply picture perfect. We had the opportunity to view this beautiful architectural work both day and night. This is near Dongdaemun shopping district/market. It is worth your time to visit if you happen to be in Seoul.",Positive,0.9619,Positive
555,5.0,"If you are into modern design and architecture, this is the place to visit. Designed by the late Zaha Hadid, marvelous building",Positive,0.5994,Positive
556,4.0,Showcases modern architecture of curves and modern materials. There are art shops inside that features unique designs. There is a pay museum at upper level. You can also relax at garden/open areass around the building. Right across the streets are several shopping malls some at duty free prices.,Positive,0.7003,Positive
557,5.0,"There's a rose lampions (?) near the gate and people definetly came here to take a picture with that. it was so beautiful tho. Inside the Plaza we can buy souvenirs, the place was so huuugee and incredible. there's also a lot of restaurants and stores nearby.",Positive,0.7177,Positive
558,4.0,"I enjoyed seeing and being there, it was something unusual but interesting and modern, there were many traditional restaurants nearby.",Positive,0.6908,Positive
559,5.0,"Modern space. Good shops and restaurants inside. I tried Aori ramen! They have cubicles for the introverts! I just didn't have much fun because, there are a couple of couples on my left and right who wouldn't stop chatting. The division didn't stop them. But the food was delicious. I will be back this springtime! Yay!",Positive,0.9301,Positive
560,5.0,Very modern and impressively designed and on a subway station and near the Dongdaemun fashion towers and department stores. Modern crafts to buy. A welcome addition to the tourist trail in central Seoul,Positive,0.7402,Positive
561,4.0,"The out side is in aluminium panels. The interior has wood staircases with a very interestin design. Is different exhibitions. Souvenir shop,rest area. Subway lines 2, 4 or 5 can get ypu there.",Positive,0.0,Neutral
562,5.0,Chanced upon this place while visiting a local market. Very impressive structure that is worth a visit in its own right,Positive,0.6697,Positive
563,5.0,"it's a must visit building in South Korea, a masterpiece by zaha Hadid, building without edges...all about the curves, from outside to inside. It has beautiful large park on the site and also roof garden completed with many function in one building, shoppes, museum, etc. it's an honour for me to be there.",Positive,0.9136,Positive
564,3.0,Definitely an area that appeals to people who like shopping. Lots of shops and bargains to be had. Metro nearby.,Negative,0.6369,Positive
565,4.0,Looks wonderful on the outside! Good for pics. The shape is artsy and interesting. We didn't do much inside other than wander around.,Positive,0.8622,Positive
566,5.0,"A must see when in Seoul. For photographers of all levels, this massive and unique design looks spectacular at night. During the day, it is a wonderful place to find younger locals who are always willing to practice their English with you....and of course a selfie or two!",Positive,0.6114,Positive
567,4.0,"There are many little shops in this Plaza, but the most interesting is the building itself. Inside and out is it a marvel.",Positive,0.8266,Positive
568,4.0,I was there in the night. Not really sure what to see except the fake roses field. The roses are so beautiful in the dark!,Positive,0.251,Positive
569,4.0,"We went here on Sunday night to enjoy LED Rose Garden. We came from exit 1 of Dongdaemun History and Culture Park station. The building was so awesome. There was a skating rink there. Besides of rose garden, there was some exhibitions inside the building. Some of the exhibitions were free.",Positive,0.9143,Positive
570,4.0,"The place looks surreal but I enjoyed visiting it especially since we went there at night. The building is a sight to see definitely but nothing much to do there. There is some shopping inside but the malls across the street from the DDP are more interesting. We looked for the touted thousand lighted roses but they were a dud. They looked like their lights were on their last blink, and they were not worth braving the very cold temp for. One visit is enough for me.",Positive,0.9089,Positive
571,5.0,Shop till you drop or take a walk with art it its futuristic form. Even when it is closed it will still make you awe with their thousands and thousands LED ROSES at the back and the night spot lights emphasize the sexy contour of the building!,Positive,0.3802,Positive
572,4.0,"This is a cool spot in downtown Seoul. I enjoyed walking around and through the rather large plaza and building designed by a probably pretentious architect with an idea of modernism. Still, there are plenty of shopping options and overpriced cafes :)",Positive,0.8225,Positive
573,5.0,Marvel through the architecture wonder by Zaha Hadid. We enjoyed browsing through the designers' item on sale at the time of our visit. The building is pretty at night.,Positive,0.8519,Positive
574,5.0,The exterior of the building is absolutely striking and the interior is just as fascinating. The current exhibition looks neat but it seemed a bit pricey and small. It is an interesting place to visit if you like taking pictures and it's a place that you are going to like it or hate it.,Positive,0.8047,Positive
575,4.0,eye openers for new idea and design. great place to visit if have time from major sight seeing places in Seoul,Positive,0.6249,Positive
576,2.0,"Soooooo boring. Don't know. Some people like the building but inside nothing interesting. Only few expencive shops. Was glad to see a good shopping center nearby, so it made the way there not so useless :)",Negative,0.7534,Positive
577,4.0,Just the building and the surrounding area alone are worth a visit. There weren't many exhibitions going on when we were there though so the design shop was actually the most interesting thing inside with so much cute anime or kpop inspired things or design pieces.,Positive,0.8545,Positive
578,5.0,This huge unusual building has no corners or straight walls. Walk around it and enjoy the interesting surface of the building. You will also pass the old city wall. If you are smart you take an elevator of a the highest highrise building next to the DDP. Once you have reacherd the top floor cross the roof by foot and from the staircase of the connecting building you have a perfect view on DDP and the old City wall.,Positive,0.9337,Positive
579,5.0,"We came to see the rose led installation but since it wasn't dark yet, they weren't lit. The building is pretty cool architecturally and we enjoyed walking around the complex. There was a lot of walking space free from vehicular traffic. Also, we walked inside a couple of the buildings. Entrance is free.",Positive,0.9705,Positive
580,5.0,"If you love beautifully designed contemporary buildings, then it's worth checking out DDP. We visited while there was a fashion show and there was a lot going on, but there's also some shops and some art museums and stuff. I believe there's kpop groups performing here from time to time, as part of 1thek's Run To You project, so you might even be lucky to catch a performance!",Positive,0.8553,Positive
581,5.0,Nice disigned structure and cultural space. there is 2 times of fashion week a year. nearby Dongdaemoon market. easy to access with metro,Positive,0.6908,Positive
582,5.0,A great place to see modern buildings with unique designs. There are shopping malls & art museums to visit. Very nice view and a picture perfect place if you are in Seoul. Not to miss this place! You can also catch the Seoul Bus Tour here.,Positive,0.9123,Positive
583,5.0,"Incredible this construction! The Building is amazing and the gardens are very well organize. Dongdaemun has lots of things to do, museum, temporary expositions and shows.",Positive,0.7569,Positive
584,5.0,"Located next to the Dongdaemun History and Culture Park subway station, DDP looks amazing in its design. I wasn't into architecture as much but it was a great to see something this unique. In addition to the exterior, there were exhibitions inside that showcase some intriguing and quirky everyday products from local designers that can be bought. DDP is surrounded by multiple shops in the Dongdaemun area so it can be a little side trip from shopping.",Positive,0.8422,Positive
585,4.0,"This place should be best to visit at night when the lights come on. An impressive building by day, the structure and its surrounds really comes alive when the sun sets, and the various angles get enhanced by the external lights.",Positive,0.8854,Positive
586,5.0,"Although there are still some minor works going on in the interior and exterior, this is an extremely avantgardistic and impressive project - at the site of a former stadium. Don’t miss the self-guided audio tour (4000 Won) with good background information on 16 stops outside and inside the complex. Also some design oriented shopping opportunities on site.",Positive,0.7823,Positive
587,5.0,"This is an astounding building, inside and out, totally dedicated to cutting edge design in its many forms. Different studios, office space, conference areas, some shops and ..... We went on Monday. Most of the shops are closed then. But we loved seeing the building from the inside and exploring the area around it. If contemporary design does not interest you, just drive by!",Positive,0.7258,Positive
588,5.0,"This is a great piece of art by a world famous architect who had left us with many of her designs in other parts of the world. Also the Seoul government committed a big piece of land in the city for such project. (clap, clap, clap) Inside the building is many shops for design items that I have not all visited. Will plan to go again the next day.",Positive,0.7351,Positive
589,4.0,"Newest landmark connected to the subway and history and culture park station. There are some building artitechure statues. There is a park way. Near by are shopping malls, street market and seoul city wall and museum",Positive,0.0772,Positive
590,5.0,"Dongdaemoon Design Plaza is very famous for its unique design + interesting displays. This monument is located very close to variety of shopping areas, including Dongdaemoon Market and Doota (Shopping Tower).",Positive,0.4019,Positive
591,4.0,Nice place to visit. The architecture of the building is unique and interesting. Also a lot of stalls selling artsy and unique things from bags to cellphone accessories. Lots of places to seat outside as well.,Positive,0.765,Positive
592,5.0,"Dongdaemun Design Plaza (DDP) is the newest and most iconic landmark of the Korean design industry. Located at the center of the Dongdaemun area, the DDP will serve as a key venue for design-related shows and conferences, exhibitions, and other events and gatherings.  Designed by world renowned architect, Zaha Hadid, DDP is the world’s largest atypical architecture. The DDP is comprised of five halls: Art Hall, Museum, Design Lab, Design Market, and Dongdaemun History and Culture Park. The Art Hall is the primary launch pad for the Korean creative industry. The hall is a key venue for conventions, trade shows, exhibitions, fashion shows, concerts and performances. The Museum Hall brings together Korean design and global trends. The Museum Hall is comprised of five sections: Design Playground, Design Dulle-gil(trail), Design Museum, Design Exhibition Hall, and the Design Rest Area. The Design Lab serves as an incubator for rising Korean and international creative product designers. The Design Market is a multipurpose space that combines culture, experiences and shopping. This hall is open 24 hours a day to provide added convenience to visitors of Dongdaemun Market, the town that never sleeps.",Positive,0.749,Positive
593,5.0,"Very beautiful building, very strategic place. There are so many shopping centers around the building. The night view is amazing, there are so many shop inside the building but the price is rather high compare to other store. This place is accessible though the metro. A must see place in Seoul. If you going for a shopping, I recommend you to visit Doota just next to the building, The gift shop there are cheap.",Positive,0.9021,Positive
594,4.0,"Subway can reach. Very convenience. You can shoot some nice photos there. Other than that, nothing much inside. It sell alot designer product.",Positive,0.128,Positive
595,4.0,Worth a train ride just to see it's enormous structure. There's some shopping stalls inside but a expensive.,Positive,0.1154,Positive
596,4.0,"Love the designs by zaha hadid architects so went to visit DDP in Seoul. Night view is just amazing, must see, there are some shops inside and also museums.",Positive,0.8402,Positive
597,5.0,"World famous architect designed building. A wonderful costume display when we visited, interesting retail outlets.reasonably priced clothes amongst the boutique shops.",Positive,0.7506,Positive
598,5.0,You'll probably bypass this location. You're loss. So many free items to enjoy. There are different types of things to experience.,Positive,0.6682,Positive
599,5.0,designed by zaha hadid. many exhibitions are open here. also there are many designed shop in DDP.,Positive,0.0,Neutral
600,5.0,I couldn’t help but think of the Sydney Opera House and the Sagrada Familia when I walked around this structure and marvel at the what we can do today with the help of modern engineering and technology.,Positive,0.8442,Positive
601,4.0,"It is a very popular place, but it is more saying that it rally is. Has some cool places but not enough for a big place. I’ll doble think if I go there again.",Positive,0.6119,Positive
602,5.0,"As a student of architecture, and I especially liked the unique architecture of this work. It was created by Zaha Hadid, a great architect !! I really admire! Architectural exterior as well as inner space is extremely great! Inside the building is a shopping area with art shop , and an art exhibition place Behind, have a rose garden are combined with light creating a space like heaven! 😍😍😍",Positive,0.9798,Positive
603,5.0,"I went to this exhibit, which is mainly housed at the DDP and was wowed. First, the architecture of the building itself is really very unique, with its undulating curves and color. Very futuristic and stylish. Then the main attraction was the exhibit, which was incredible. It was very obvious that a lot of work went into perfecting it and I really appreciated it. It was so full of information, that one visit would not be enough to soak in all the knowledge. We had a tour guide and that worked out really well because she saved us from having to read and glean all the information ourselves. She highlighted everything for us and answered all our questions. Even that took some time. The tour may be enough for some people, but those who really want to delve into the exhibit can return and use the tour guide as a roadmap for tackling everything. The other part of the exhibit was located in Donuimun Museum Village and we went there as well. They really complemented each other very well. Well worth a day trip and a return visit, time allowing.",Positive,0.9691,Positive
604,2.0,"The building and the history points on site are nice but otherwise it's just shops on the inside.  My girlfriend said it was one of the top ten things to see in Seoul, but I reckon you could safely miss this one.",Negative,0.7579,Positive
605,4.0,We went to this shop twice as it had so many interesting items made by students in the design school. Most were a little pricey but good to see the creativity that went into the final products.,Positive,0.8335,Positive
606,2.0,"Other than the brilliant architectural design of the premises, there is nothing inside. No exhibition and just some stores only.",Negative,0.6896,Positive
607,5.0,"one of the must-see places in Asia I'd say. It is very futuristic, zaha hadid made an incredible design. The shops downstairs offer designer gadgets, clothing, home accessories, toys, etc. It is an incredible place, and the coffee shop is nice, I suggest getting a mango beverage.",Positive,0.4215,Positive
608,5.0,"This is a wonderful, modern complex that is stunning to view just from the outside. Inside are many galleries and exhibitions and the interior design is equally as impressive as the exterior. Some of the exhibits do charge, but the complex as a whole is free.",Positive,0.8674,Positive
609,4.0,"As a fashion shopping area for young people, I would recommend it as a place for tourists. that there is no design for older women. if there is in the sightseeing and trendy designs everyday.",Positive,0.0772,Positive
610,4.0,The Design centre has several exhibition floors where you can find both local and overseas designers with their innovative art products. Some are of artistic value while others are product of daily use. Some special exhibitions are free of charge on Eednesday. The souvenir shop on ground floor features a lot of innovative gadgets. Worth a half day visit.,Positive,0.9337,Positive
611,5.0,"Even if you aren't interested in the exhibition inside, visit at night and walk around the complex. The lighting reveals how magical this architecture is. It will surely steal a lot of photo taking moments.  When you visit inside during the daytime, you will even more amazed how marvellous this architecture is. You will be like strolling along exhibits on the walkway rather than in exhibition rooms. Without knowing, you will already be on the top floor or bottom floor. There are lifts inside but if your physique allows, try walking.",Positive,0.3854,Positive
612,5.0,The building here so artsy and futuristic. Be prepared to amazed since its not something u always get to see and there are also garden of led roses that shines in night. Best to visit day and night,Positive,0.8519,Positive
613,4.0,The plaza is big and the design is unique. It has shops and eateries and a nice place to hang around. It is also near to the night market. A very lively place indeed.,Positive,0.7178,Positive
614,4.0,"Awe Inspiring architecture, lots of exhibitions. design and concept stores. Great picture opportunity.",Positive,0.8658,Positive
615,5.0,Was floored by this building. Great for photo opportunities. Very unique style. Lots of querky gift shops inside too which are good for souvenirs.  Located right by metro exit. Make sure you spend some good time here to look around. Lots to see,Positive,0.9493,Positive
616,2.0,I guess check it out if you're in the Dongdaemun area for shopping? Nothing to do here besides get overpriced coffee and take photos.,Negative,0.0,Neutral
617,5.0,"I really love this place! The building is huge, the complex is interesting, i like the minimalistic inside and the design. The hole plaza is nice. I was there for the Biennale of architecture n urbanism. ( sad fact though is that there is a market area in the inside where unfortunately random shops are located)",Positive,0.862,Positive
618,3.0,My fav building in seoul Beautiful landscapes and architecture designs in n out Worth a visit while u r here,Negative,0.8316,Positive
619,4.0,"we had a stroll at night, the building's architectural design is cool and pretty. There were some shops inside. and lots of open areas to hang out.",Positive,0.6705,Positive
620,2.0,"This is an attention grabbing building with little utility. There is little going on inside... Some shops selling modern design wares, venders, cafe.. Nothing substantial. The Dongdarmun Market bldgs are still there with its shops crammed with products.",Negative,-0.1511,Negative
621,5.0,t must go there. A magnificient design. Like a museum but it's more than that. Should visit on Saturday's night. They have a garden of neon roses. So great.,Positive,0.8334,Positive
622,3.0,"The museum building is amazing (5 stars) and worth seeing by itself which is almost the case. Is the museum a work-in-progress or has funding been reduced? There was a room full of chair showing design changes since 1932, an innovative play area for small children and that's about it. They were working on a stingy display about fall/autumn in Seoul with what looked like shredded paper and coloured paper leaves. I payed to see an exhibition on a Korean writing system party out of embarrassment for the museum and a desire not not leave the building.",Negative,0.906,Positive
623,2.0,"While the building on the outside was pretty cool, there was little happening with the actually space. There was no reason to even go inside it - a quick walk around on the outside is all it's worth.",Negative,0.6369,Positive
624,4.0,"If you do not know where to spend your night in Seoul, this place is not bad. It is windy at night. There was a public piano put at the street, anyone can play. My girl who likes to show off enjoyed it so much ^_^",Positive,0.8847,Positive
625,5.0,We came here to have a stroll at night and this place was simply beautiful. There were loads of food trucks if you want to have some street food. The LED roses also made the place even more beautiful. Good for a night stroll and some picture taking at night.,Positive,0.9058,Positive
626,5.0,it's an architectural master piece in my eyes. Never seen something like this anywhere. I love the night market and truck food. LED rose lights at night makes it charming enough. Head to 'Dongdaemun history and cultural park' station for direct access.  'Dongdaemun' station is next station and you might need to walk back to reach there.  Outside of DDP there are lots of shop and the famous Migilore and Doosan shops. Eat n shop,Positive,0.79,Positive
627,3.0,"The Dongdaemun design plaza is a beautiful structure. You can find here a few big fashion musea with a few big event halls, although I never had the luck to visit anyone of them. Everytime I visit the place (about every couple of months) there are no events. The design plaza is a good place to relax in a quiet place, away from the buzz outside in the many fashion shopping malls right beside.",Negative,0.7202,Positive
628,4.0,You don't see this type of building in your day to day life. A moden marvel of architecture. A place where people who love archetecture can enjoy. (my kids were not interested though),Positive,0.8378,Positive
629,5.0,this place is very big and so many tourist. its not even a problem here. maybe because its near to shopping mall and food truck outside. we bought some souvenir at the road down there. and the street food look really tempting. yall really should try that.,Positive,0.3089,Positive
