,index,Unnamed: 0,서울대공원부정단어리뷰,index,단어
543,170,1774,"We visited the palace with our kids and spent an hour on the English speaking tour. Out tour guide was very good, although she reminded me a little too much of JuDee (tour guide from the Avatar cartoons). Beatiful grounds and. Interesting history made this a very worth while location.",543,much
544,171,1776,"I wouldn't call this a must see, but I must say that I really enjoyed it despite the biting cold. One thing I love about Seoul's historical attractions is that they include free English tours, you just have to make sure you have the times right and that you are on time. Unfortunately I missed the last secret garden tour, which is said the be the highlight. Nevertheless, I found the tour to be fun, interesting, and very informative. Really, don't miss the tour, it is 70% of the experience. I found it more interesting than the main palace, Gyeongbukgong, equally beautiful, and much less crowded.",544,much
545,172,1781,We were able to catch the english tour which was so much more informative and interestinf then just walking around by yourself. I found this palace to be much more beautiful and scenic although the buildings itself were much smaller as the gardens and trees were more elaborate then the other palaces. Free admission for the month of july!,545,much
546,173,1787,"A nice palace with the usual decorated roofs, and pleasing complexes of interconnected buildings. The secret garden was fine, but not especially beautiful, and a long organised walk in a large group is not the best way to enjoy it. Maybe at just the right cherry moment it would be worth it (I was a week and a storm or two too late), but otherwise don't worry too much if you miss it.",546,much
547,174,1812,"We visited this palace because it seems to be the prettier palace of Seoul. It is a large area that would require much walking. Luckily, the palace is beautiful and has a distinctive style so it is easy to explore. If you visit, do spare time to join the back garden tour. I'd say the back garden is the prettiest of the place and I understand why it is open only by tours for preservation.",547,much
548,175,1833,"In case you are a business traveller, and have very little time to see through the rich Korean history in Seoul, this place (Changdoekgung) along with the other one in heart of city (Gyeongbukgung) would be an ideal place for an afternoon short trip - it's well possible to squeeze any of these palaces between your morning meetings and evening drinking sessions...  Changdeokgung is the only UNESCO World Heritage site out of the Five Grand Palaces built by Joseon dynasty which ruled Korea. Magnificent piece of authentic ancient Korean architecture.  There are many tour operators who offers a package of Changdoekgung with night markets etc., but you will need to enquire first whether they will take you into the 'Secret Garden'... you SHOULD NOT miss it. I booked with an operator, and upon learning that they will only provide entry to the palace and not the 'Secret Garden', I decided to abandon the tour midway and be on my own.  The palace and 'Secret Garden' tickets are sold separately, and 'Secret Garden' is opened to a batch of tourists with a Palace guide guiding you on the trail once every 15-30 mins. So, you may have to get in there, and plan for a secret garden ticket with a slot an hour at least from when you reach (sometimes there is quite a rush, and number of tickets per slot is limited to a maximum 30 ish). I spent the hour seeing the palace, and then went for the Secret Garden tour, which is technically 70% of the palace area.  It was worth a wait. Lush-green tree-rows with beautifully crafted lake-houses .... the flora was just amazing. ... I wonder if I liked the whole trail so much in summer, how good it will be during the spring season..  The only flip-side which I will regret - taking a Korean tour of 'Secret Garden' [every slot of Secret Garden tour is in a specific language and only few were in English] since the next English tour available was still couple of hours more of wait. so couldn't make much out of the context. But hey.. you always have a Wikipedia, it's the visual and other sensory experiences that matter...",548,much
549,176,1848,"With Huwon (Secret Garden) at the back, this is a great Palace to explore. If only the bridge to Jungmyo was still there, it would be even better. This Palace has lots of history than Gyeongbukgong. if I remembered correctly from the guided tour. And the story about the last Prince (or was it King?), who rebuilt a quarter especially for his lover, was so romantic. If you are not travelling with kids, I really recommend that you have to follow the guided tour as the guide knows so much.",549,much
550,177,1850,"In my opinion, this palace is much more worth visiting compared to Gyeongbokgung Palace. The minute I stepped onto the palace ground, the palace seems to reach out to you, eager to share its history with you. The palace is of a considerable size and you need to take your time to appreciate each and every building. As the halls and living quarters are built apart from each other, every time I looked into a hall or a living quarter, I try to imagine how life was like for a royalty back in the Joseon period. It would be great if you can hire a guide or get an audio guide to help better understand the rich history of the palace. As I went to the palace after mid-noon, we missed the guided tour to the Secret Garden located just beside the palace. Make sure you check the timing for the English tour and head down early to book a spot. I really enjoyed this palace and since I didn't get to visit the Secret Garden, I definitely have a valid reason to revisit again!",550,much
551,178,1851,"If you have the time, it is good to visit this place. But if you have visited china and Beijing, specially Forbidden City, this place will not excite you much. But it is good to visit and find out the difference between chines and Korean culture.",551,much
552,179,1863,"Went in with the free English guided tour. I think this is a must for them to explained the history, culture and the meanings. Probably in general it is the same for the others palaces as well -- Gyeongbukgung, Deoksukgung. The only difference will be in the details. The secret garden is ok but truly a very long walk and especially not for those too tired after visiting other areas in Seoul. Its a series of walk up and down small hills. And I have visited much more beautiful gardens in Kyoto.",552,much
553,180,1866,"So cheap to get in and we loved the guided tour of the Secret Garden. So much to see and explore. Not only foreigners, but there were also plenty of locals exploring the palace, which was a delight to see (since some even wore Hanbok). The area surrounding the palace also had some hanuks and local artisan shops you can explore.",553,much
554,181,1869,"If you've ever been to Kyoto or Beijing, this palace might not do much for you.  If you've never seen a place like this in Asia, I suppose it would be quite impressive.  The gardens are well maintained and it was clean.  Lots of obnoxious high schoolers running around unsupervised, making noise, etc.  If you're in Seoul you should go, but compared to some of the other places in Asia I have been, it wasn't that great.  Just my opinion.",554,much
555,182,1895,"I went to Gyeongbokgung palace before going to this palace, and boy, what a difference. Changdeokgung is beautiful, has much more English information, and the Secret Garden is amazing. I was especially amazed by the ancient trees and the different styles of the buildings. Too bad there was no audio guide!",555,much
556,183,1899,The palace grounds are much smaller and more intimate than Gyeongbokgung Palace - and definitely not as crowded. We took a guided tour of The Secret Garden but in the pouring rain which made it a little difficult to enjoy the scenery. Still worth the time and money to see - a nice contrast from the bigger palace.,556,much
557,184,1903,"I did the Secret Garden tour. The tour guide was rude to me and did not attempt to control our group. There was a very loud family with our group and at times would drown out our tour guide's voice. Some of us on the tour wanted to hear the history of the palace, but could not because of the constant talking and noise from this large family.  I went in the spring, so probably not as lovely as the summer. The trees were bare and not much green foliage.",557,much
558,185,1905,"It was very hot in August, not much special to see. I didn't think there was anything special.Secret Garden was worth visit to see the palace, some exquisite decoration, and beautiful flowers.",558,much
559,186,1918,"It was kinda cool but not much to it, what you see is what you get. Nothing inside not much substance, even the secret garden was boring..",559,much
560,187,1933,A well preserved / rebuilt palace of the Joseon Dynasty that shows how these royals lived years ago. Unclear how much has been rebuilt over the years. Its a very nice UNESCO World Heritage Site and worth a visit.,560,much
561,188,1940,"We visited this Palace on a free tour out of the Incheon Aiport. It was part of the Seoul Culture Tour - a free 5 hour tour (10 am to 3 pm) provided by the airport for passengers on long layovers. It was very cold - 10 Celsius, and the Airport even provided free down parkas. The Palace is well preserved. It was educational and picturesque. We learned a lot about Korean history and culture and very much enjoyed this introduction Korea. Per our guide the best time to visit South Korea is March and April. Winter is cold and summer is hot and muggy.",561,much
562,189,1943,"If you have never been to China and visited the palaces around the Forbidden City, then this will be a good experience of an Asian palace. if you have visited Beijing and toured even the palaces of the princes, then you can skip this.  It's much smaller than I thought and may be it had to do with the Korean history, but the palace seems to be pretty basic. Like a poor man's version of the Forbidden City.",562,much
563,190,1949,I decided to visit the palace as I had never seen something like this before. There was a relatively cheap entrance fee and there were not many people so the trip was very slow paced and relaxing. The grounds are quite large so give yourself about 2 hours to see it properly and read the information boards along the way which explain the historical significance of the palace. There are many buildings to see and appreciate the architecture of the time. There are guards at the front gate wearing traditional costume with whom you can take some photos with if you wish. I enjoyed it very much.,563,much
564,191,1953,"Nice place to go visit. Went on a weekday. Much better, as little traffic. It was a cold day, so i rushed through it. Don't expect to see a palace like those of Turkey and England. Its very much outdoor based.",564,much
565,192,1957,We visited here on a tour and really enjoyed the site. It speaks to the history of Korea. I suspect that if it was raining we would not have enjoyed it as much as we walked on a lot of sand that I guess would turn into mud when it rains.,565,much
566,193,1971,"I admit I'm a Korean historical drama fanatic. Thus, it keeps me dreaming to come to this place someday. A dream come true to me that my hubby bring me to Korea last November until the first week of December as an anniversary gift. Although the weather that time is so cold, we explore the expansive area as much as we could. I really fell in love to the place and thinking back in times how they live their day to day life in this very large area. Of course, don't forget your cameras for your photo ops as a proof that you visited the area. There's a coffee shop near the entrance if you want to relax first after your exploration.",566,much
567,194,2012,Many Things were built by wood and due to many wars and fires there are not many historical places ( such as palaces and grand religious places like in Europe ) and I believe this place is the best that you can get in Korea. Do not expect much and if you have seen a lot you will easily understand that most of it was recently built.,567,much
568,195,2023,"We planned to visit Changdeokgung Palace because it is one of the World Heritage properties and Secret Garden (inside Changdeokgung Palace) with beautiful Autumn leaves.  There are two kinds of tickets, one is for Changdeokgung Palace only (3,000 won) & the other is Changdeokgung Palace + Secret Garden (8,000 won with tour guide). We made ticket reservation on its website 1-week before the trip, all Chinese & English speaking tour guides were fully booked, we Chinese only had to book a ""Japanese"" speaking tour guide at 12:30 pm. If you want to know every place of its history, it is highly recommended to make the reservation on its official website as early as possible for a understandable language. No advance payment is required.  Upon arrival at the Secret Garden, we were a bit disappointed because it's too early for the beautiful Autumn leaves at the end of October, not much were seen. However, the weather is nice and comfortable, it took us 2.5 - 3 hours to walk, take pictures and enjoy the environment (without following the Japanese tour guide). It is a nice & relaxing place to visit. We may learn more of Its history on its official website or UNESCO's.",568,much
569,196,2030,"It was disappointing compared to the smaller Changgyeonggung Palace. The palace wasn't as ornate or seemed to offer much of historical significant as the one mentioned above, which is a UNESCO Heritage Site.",569,much
570,197,2047,"We arrived and realized that we had visited 6 years earlier. We paid the entry fee and went in anyway. We had the same impression that we had on our prior visit. It is impressive, but it is stark and bare, leaving too much to our limited imaginations. The last time that we visited we took a tour in English and paid the extra fee for the Secret Garden, only accessible by tour. Both were well worth the fees and time spent. This is a UNESCO World Heritage site and while we would never want it turned into a Disney version of a palace, it would be great to see an exhibit (drawings, models, film) of what all of these buildings were used for and what they may have looked like when the palace was inhabited. Next to the Secret Garden entrance was an entrance to another palace, the Changoyeonggung Palace. It was only about $1 each and it turned out to be the highlight of our day. I understand an additional fee for the Secret Garden, but would have preferred that the visit was not limited to a guided tour. I also would have liked that a brochure be offered with the entry fee or for an additional charge. There were a few plaques in English throughout, but more information and history would have been a great addition.",570,much
571,198,2049,"Changedeokgung is a beautiful palace albeit much smaller than Gyeongbukgung. It was not too crowded when we visited on a Tuesday. We bought combination tickets for $10k Won each which allows one to visit the various palaces in Seoul as well as the Jongmyo Shrine. This includes the Secret Garden too. If you plan on visiting at least 2 of these attractions, it is worth buying the combination tickets. We arrived early and were able to join the first English speaking tour for the morning. It is good to join the tour (free) as the guide will provide commentaries and information as well as historical background to the many buildings / rooms within the palace grounds. We particularly enjoyed the little snippets the guide shared with us regarding the daily lifestyle & stories of the Kings & Queens who lived there. The tour last about an hour and it ends near the entrance to the Secret Garden. This was very well planned as we could immediately make our way to the next guided tour to the Secret Garden scheduled at 1130am. The Secret Garden tour took about 90minutes and we had a nice relaxing time there. Some portions of the gardens are quite steep but the guide always allow a short time of rest for us to recover before moving on.",571,much
572,199,2056,"The secret garden is so beautiful, especially when there are the 'red leaves'. We took a lot of photos. Enjoy so much!!!!",572,much
573,200,2062,"There's a palace in the not so distant grounds, Changgyeonggung. They look almost identical on the outside and you may get confused but choose this one. If you're taking the city tour, the other one is stop #22 and this is #23. Take 23. It's a much larger palace with a secret garden. .secret garden is a different fee to get in and I didn't go there but I've read that it's one of the main attractions not to be missed. This palace (grounds) is much larger with beautiful architecture.",573,much
574,201,2070,"I had pre-booked my Huwon (Secret Garden) Tour online and I would recommend visitors to do so. Although you will still have to queue to retrieve your tickets, at least you are guaranteed for the tour, in your preferred language (and you will be aware of the relevant time slots too). The land area is massive and there is much to explore in Changdeokgung Palace even without the Huwon; however, I reckon one might get bored easily without a guide. One positive thing to note is that due to its size, I didn't feel that it was too crowded although there were many visitors (even local groups bringing their children along for study trips).  The Huwon tour though is definitely my highlight to Changdeokgung Palace. The Huwon harmonises with its natural terrains as its pavilions and gardens are built on slopes and around its large hills. Hence, most of these beauties are hidden from sight, if you are not following the tour. On the other hand, the route may be difficult as there is some hiking involved (just a tough on the elderly) and the tour would be almost impossible for those bound on wheelchair as maneuvering around it gets really tricky. Be prepared, with a good pair of walking shoes.",574,much
575,202,2093,"3000W each to enter and English tour (only 1 at 2.30pm). No English maps etc. We have visited many temples in Korea - Busan, Sockcho etc. This was uninspiring. Too much dust and open space, some pleasant vistas but the backdrop of hi-rise is a real annoyance. Very tricky to get real quality photos here. I had to focus on close-ups. Very average for the price....",575,much
576,203,2099,"The palace is a very nice place, and with much less people than the major palace in Seoul. Some of the buildings and gates are original and dating from early 15 century. 1 hour to 90 min should be ok for a good visit. The tickets are cheap, as all the major attractions in Seoul, for this one for example the entrance is around USD3",576,much
577,204,2104,Or maybe I have seen too many palaces. We did the English tours of palace and garden. I wish the guide had not made it seem so much like work for her and for us. But it was ok. Just not great.,577,much
578,205,2116,I visited the palace on a weekday and found that it was much less crowded than the Gyeongbokgung Palace which was nice since this allowed for time to stroll around and take pictures. The whole complex was very beautiful and it was really interesting to see the original-type architecture of Seoul. I didn't do the Secret Garden tour but found that I really enjoyed the palace regardless. Definitely worth the admission price and there are brochures and information boards throughout so you get an understanding of which buildings were used for different purposes.,578,much
579,206,2118,"You can visit it now with an entrance fee aside from that needed to enter the palace itself. Though every last Wednesday of the month the palace entrance is free. I have been inside the Deoksugung Palace which is closest to the town center, Changdeokgung is much bigger and with an English tourist guide (scheduled), I had a better appreciation of the history of the palace i.e the history of rooms, space, engravings etc. My group wanted to have our own free walk in the Secret Garden because we were short of time but we were not allowed too – seems that visitors have to follow the guide once inside the garden. It is quite huge, to make sure the queen was not bored or/and having a feeling of melancholy being forbidden to step outside of the palace. Almost like being outside, it’d be more beautiful in the fall or winter.",579,much
580,207,2122,"I have not seen Changdeokgung in the daytime, so this review is strictly about the Moonlight Tour. I was looking forward to the tour with great anticipation, as it is only offered to foreigners six nights a year, with a limit of 100 tickets per night. I made a special point to be online and order tickets the minute they went on sale, that's how much I wanted to take this tour.  The tour was offered in English, Chinese, and Japanese, and attendees were divided into groups accordingly. That part was good. I expected the pathways, buildings and garden to be illuminated (not brightly so as to recreate daytime, but at least so that we could see what we were being shown) but sadly, this was not the case. A small number of attendees were asked to carry paper lanterns as we walked the grounds, and there were a few lights on the buildings, but I couldn't really see much. The pathways were unlit (the few paper lanterns scattered about were ineffective), and the ground is quite uneven, with random obstacles on the path (something which looked like pipe vents, at one point there was something that looked like an empty concrete pond, completely unlit, which someone could easily have tripped into), and we were marched from building to building very quickly. There was a lot of hiking up stairs and then down stairs, all stone, all uneven, all unlit. What could have been a pleasant walking tour felt more like a march in the dark. We were ""treated"" to a tour of the rear ""secret"" garden but were unable to see anything - I mean absolutely nothing. So what was the point of taking us through the garden? I'm still not sure.  When we reached the pavilion at the end of the garden, there was one building which was beautifully lit, with a large (unlit) pond in front of it. A musician played a traditional Korean gayageum, and we got to sit and listen for about 10 minutes. This part of the tour was quite lovely.  Tea and traditional Korean sweets were part of the tour, but the tea was served in paper cups - take one as you walk past a table, and keep moving - and the sweets were handed to you in a (very nice) fabric bag. I didn't expect a formal tea ceremony, but I also didn't expect a paper cup. This was just one more disappointment.  From there we sat as an audience in front of a stage area, where we were treated to another lovely musical performance consisting of several different types of performances. This was the highlight of the tour. If this had not been included, my rating would have been ""poor"" rather than ""average."" After that, we had to walk about 15 minutes back to the entrance, with no guidance, minimal lighting, and, once again, hidden obstacles.  Cost: 30,000 won per person. I would not recommend it. Go in the daytime, walk at your own pace, and you will undoubtedly get much more enjoyment for much less money.",580,much
581,208,2129,Look I have to start with a disclaimer and say that old palaces and the like tend not to be too much of my thing. That said I did enjoy the trip here and really do recommend taking the time to make your way here if you are in Seoul. The guides are really very knowledgeable and the gardens within the grounds of the palace are well worth checking out. If not for any other reason that you are in a busy and bustling city yet are in what is really a quite secluded and serene garden and nature walk. I suppose it is the juxtaposition that is most striking about it.,581,much
582,209,2130,"Its a beautiful palace with a huge amount of grounds and wasn't overly crowded. I have to say despite its beauty I did find it a little bit samey in design/architecture without much variation from the style. Its worth a visit, and get a guide if you can because its very thorough and informative. Takes about 1-2 hours to look around. There is access to the 'secret garden' but it costs more so we didn't go. Try and go when its sunny as the colours on the buildings are better! Near to Insadong and other palaces/temples. This is easy to find (its huge) and is about 10-15 minutes away from various metro stations.",582,much
583,210,2155,"The palace itself is interesting, but lack of any identification of what the buildings were or their significance to the historical period has you looking at a lot of buildings that all look very similar. Once you've seen one or two, you've seen them all. The Secret Garden is also interesting, but it too has many of the same structures without much difference in their historical value. It was interesting but not worth 90 minutes. Guided tour is large group with single guide, you can easily miss our out the naration.",583,much
584,211,2161,"Excellent, very much worth a visit, if you are interested in Korea's ancient history. Ground can be a bit uneven so watch your step, very good.",584,much
585,212,2190,"This is my second palace tour in Seoul and while the throne hall is not as ""grand"" as the one in Gyeongbokgung Palace, it has its own charm and I love it!.  The palace is not that crowded or maybe our guide simply took us on places that were not part of the official tour given by this place. I'm glad I signed up for this free tour and because it's a small group, we get much better chance to ask more questions and stray away from the usual pack of tourists roaming around. I love the fact that some areas are really quiet where you can simply sit down on an open balcony and admire the beauty of its surroundings.  The structures of this palace is great and true to its description, it follows the natural topography of the site instead of imposing themselves upon it. I also love the short hike on the natural garden at the back of the palace.",585,much
586,213,2191,"This palace is much more beautiful than it's big brother to the east. Changdeokgung has a more cobbled together feel, and somehow a more Korean feel than the large rectangular layout of Gyeongbokgung. The gardens are a highlight. Try to get on a tour of the back garden if you can, but if you miss the slot just wandering around the palace grounds is a treat. Especially good in spring and autumn.",586,much
587,214,2194,whow -really impressive and perfectly restored- it is a most if you really want to enjoy all of it -take ample of time and idepending on your taste a tour guide or at least a good guide book -so much to learn and to discover,587,much
588,215,2206,"TICKETS - buy a group ticket for all 5 temples for 10,000 won instead of separate to save money  Beautiful Temple, very similar to Gyeonbokgung and Changgyeonggung - if you are interested in Temples then its a must see, if you are all templed out and dont have time then skip this and see the main Temple (Gyeonbokgung) its much more touristy - they also have changing of the guards here which is pretty cool to see",588,much
589,216,2211,"I joined the Secret garden tour as I missed the free tour. The secret garden was great and the tour guide was great. But I believe it would be much more interesting to listen to stories for the palace rather than the garden. Nevertheless, the tour and palace is worth seeing.",589,much
590,217,2213,"Changdeokgung Palace is a charming historical place that should be on everyone's Seoul itinerary. While Gyeongbokgung Palace is the more popular and larger attraction, Changdeokgung offers a more personal and intimate experience because of its smaller (but still expansive) compound and the lovely Secret Garden. There are two guided tours here - the outer main buildings and the Secret Garden. I highly recommend both. With so much history and information to absorb, it would be an injustice to the place if you walk around on your own. The Secret Garden, by the way, can only be accessed via the official guided tour. Our tour guides on both tours were outstanding and spoke excellent English. Their knowledge was, of course, extraordinary, but they also made great effort to talk clearly and slowly. The buildings of the palace were most interesting to me.This palace as I understand it was mainly for living more than ceremonies. It was fascinating to see living quarters of royalty as well as those that served it. Spanning centuries, the palace remained in use until the last century. The tours took us not only through the buildings, but indeed through time. The Secret Garden was fun but busy with scores of people joining the tour. While hearing the tour guide commentary was difficult at times, we did get the chance to see some striking pavilions by pools and walk along tree-lined paths that really made my day. Anecdotes and tidbits delivered by the guide enhanced a really good visit.",590,much
591,218,2216,We spent about four hours at this palace. The secret garden is beautiful but not for people unable to walk distances or climb stairs. We enjoyed our visit very much. It was the first palace we visited on our trip.,591,much
592,219,2218,"We were disappointed. Although this site is nicely preserved, there wasn't much to see. There was an extra entrance fee for the secret garden, which according to the guide books was the gem of this site. We didn't go in unfortunately. Strollers? Impossible to lug up the huge stone steps in front of every building. Families with young children need to be better prepared than we were.",592,much
593,220,2222,"It is easy to find fault with the Palace but that would be missing the point. The site is readily accessible, good value, and interesting in its context. We were not on a tour and found taking our time to wander where we liked a more relaxing approach and signage was adequate. Restoration and reconstruction efforts have resulted in an historical 'oasis' amongst the hustle and bustle of modern Korea. For certain, it would be nice to walk around inside the buildings and see fully furnished interiors but that is unrealistic for large numbers of visitors, the wear and tear would be too much. We found it interesting to discuss the similarities and differences with other Asian palaces we have visited. The setting and the landscape both contribute to the experience.",593,much
594,221,2238,"Go early, really. Plus the 'audio guide shop' was 'sold out' within the first hour we arrived! Until we asked a Korean lady who still managed to get them - the guides are actually available NEXT to the bureau de change! Plus you are required to place your passport with them as a deposit - But they do double check before returning the passports to you which is assuring. The place - just average for me - nothing much to see and gardens were just okay.",594,much
595,222,2247,This palace is an easy walk from Anguk station on the orange line. Adult admission for the english language palace tour + secret garden tour was around 18000 won. There is an english brochure for 500 won. We took the 10:30 am palace tour followed by the 11:30 garden tour. The garden tour was 1.5 hours long. You can tour the palace on your own but to see the gardens you must be with a guide.  The guides wear traditional hanboks and both of my guides spoke good english. The palace tour is interesting and there was enough information without being overloaded with trivia. The garden tour however was more about the scenery. The lady talked about the functions of the different areas of the gardens but it wasn't very compelling. Also it was more enjoyable to not be in the throng of 50 people that were on the tour and to straggle behind.  I found this palace more interesting than Gyeongbokgung and it is much larger than Deoksugung.,595,much
596,223,2248,"How to get there: Anguk Station, Exit 3  We toured Changdeokgung last April 15. Our tour guide informed us that unlike the Gyeongbokgung, Changdeokgung is more of authentic Korea-style palace. Inside Changdeokgung are another attractions which are the Secret Garden and Huwon, wherein you will pay for another entrance fee.  Entrance fee for the Changdeokgung is KRW 3,000. But with the Integrated Royal palaces (IRP) Ticket for KRW 10,000, you may visit Seoul's 4 palaces and Jongmyo shrine as much as you want for a month.",596,much
597,224,2253,"Changdeokgung Palace is much more tranquil than the other two major palaces of Seoul. It is surrounded by lush gardens and greenery, which even in the winter’s snow can make Changdeokgung look remarkably picturesque, rivalling perhaps even the wintery sight of the incredible Ginkaku-Ji temple in Kyoyo, Japan.  The main garden here is called Huwon which is 78 acres of amazing tranquil greenery. Depending on the season, you can see snow, autumnal leaves or possible some cherry blossoms.  Changdeokgung is the longest-serving royal palace in Seoul, and this made me want to visit it to see what the fuss was about. I enjoyed an hour or so looking at the intricate architecture, but to the untrained eye you must remember that a lot of these palaces and buildings within them all look very similar, so unless you have a particular interest in Joseon Dynasty era palaces, then I think you should prioritise your palaces, and thus I must recommend Gyeongbokgung.",597,much
598,225,2254,"Our first palace visit in Seoul was Gyeongbokgung. That was a great introduction to the Joseon dynasty, and our visit to Changdeokgung added to that experience. The history of this palace is covered extensively elsewhere, and all the practical information required is in the excellent KTO page http://english.visitkorea.or.kr/enu/SI/SI_EN_3_1_1_1.jsp?cid=264348  We bought an Integrated Ticket of Palaces which covers Changdeokgung, Changgyeonggung, Deoksugung, Gyeongbokgung and Jongmyo Shrine. This was excellent value at 10,000 won.  This time we managed to join an English speaking tour, and we learned so much about life in the royal palaces in that era. As with Gyeongbokgung, there are seats dotted around, so you can bring a picnic or rest your weary feet.  The English tours to the palace are at 10:30am and 14:30, and the English tours to the Secret Garden are at 11:30 and 15:30. We started with the 10:30 palace tour followed immediately by the 11:30 garden tour, and this proved exhausting, especially for my parents who are in their 70s. If time permits, my advice would be to have a break in between the tours by heading to nearby Insadong or Bukchon, with its art galleries, independent craft shops, cafes and restaurants.  You could even consider returning on another day for the Secret Garden. On no account should you join in another language group for the garden tour, as visitors all have to stick together and you are not permitted to wander off on your own. You will be stuck for 90 minutes with a guide speaking in a language you do not understand.  Take this visit at a leisurely pace. This is Seoul at its historical and cultural best and it would be a shame to factor in Changdeokgung as simply one more thing to cross off your Seoul 'to do' list.",598,much
599,226,2257,"While most of these palaces look pretty much the same for the untrained eye, I can recommand the Moonlight tour at this palace. Nice lighting, enjoyable performances and a great tour guide. Have a look a the Korea tourism website to see if one is available when you visit / depends on whether there is a full moon or not.",599,much
600,227,2258,We visited on a free-admission day to the Palace and paid for the Secret Garden tour. The Secret garden trees were mostly bare in March.There is nothing of much interest if you compare this to the other grand gardens of the East or West.The guide(in English) for the palace was pleasant but the guide for the Secret Garden was a bit snotty and it is a long long walk so beware,600,much
601,228,2261,"I went on the Secret Garden tour with my mum after we had looked around the palace (book in advance for the tour). It was quite long but very informative and good to get away from the palace crowds for a bit. It really didn't feel like you're in the middle of a cosmopolitan city when you're standing in a pavillion next to a pond. Really beautiful. Just wish that there was more to see in the buildings as, apart from the throne room, everything is pretty much empty.",601,much
602,229,2290,we visited in November so it was very quiet which despite the cold was actually very nice and peaceful as it felt like we were the only group around! we bought the combination ticket which allows entry into several palaces including the famous secret garden in this palace.  I would definitely recommend to book a tour of your language of choice as this makes the walk around much more interesting instead of walking around an empty palace! The tour guide was very informative and spoke great english.  I enjoyed the secret garden the most and it is possible to get some beautiful shots here! we managed to even catch some autumn red leaves!  if travelling in the winter do make sure to wear comfortable shoes and wrap up! the palace ground tour lasts for 1hour and then the secret garden tour for 90 minutes.,602,much
603,230,2291,Visited Gyeongbukgung back in 2006 and thought we should visit this palace as well since Changdeokgung is a UNESCO World Heritage Site. But I didn't see much difference between both palaces (building and the grounds). Didn't get to visit the garden as we missed the last English tour which is at 2.30pm. Probably we should have come during other seasons as the palace looks bleak and melting snow was dripping from the roof during winter.,603,much
604,231,2293,"This is one of favorite palaces in Seoul. The garden and pond area are a must-see! Unfortunately, when we visited the pond was under maintenance and was drained. This was very disappointing but the palaces and garden area was still very beautiful. I would definitely recommend a tour because the grounds are beautiful on their own but the stories make it so much more interesting. There is quite a bit of walking but it is mostly flat so I found it fine to wear sandals but be prepared to walk a lot.",604,much
605,232,2304,"I went to all three palaces and this was def the nicest. It is remodeled and seems to have some sort of structure. I wish I took a tour as I don't know much about what I was looking at. There are small signs here and there, and large signs with lots and lots of info. I also wish I was able to book a secret garden tour which was not available to be day of because it seemed all the tour groups had booked it. Nearby is a children's museum which was fun for me. If you're short on time, don't bother with the other palaces. It is the most expensive one, but the best. Also nearby is Bukchon Village (traditional Korean village) and to the other side the Modern Art Museum.",605,much
606,233,2314,"Always thought the palace is a little more grand from K-dramas but it was a tat disappointing.  However, the Secret Garden tour pretty much salvage the somewhat disappointing tour. Treasures are in the garden!",606,much
607,234,2319,"If you have visited the other palaces, you cannot tell the difference of Changdeok from the rest. Though the palace is much serene compared to the others.",607,much
608,235,2322,"Hit this temple first and buy the 10000 won combination ticket (about $10) If you only have one day in Seoul these palaces, with lunch in insadong (between all of them), and a visit to the temple (right next door) are all you need...but it will be a long day! The english tours at all of them are 11 1 and 3 with changing of the guard on the hour. I would definitely take the tour so you know what your looking at. An added benefit to this palace is out the back gate is the blue house (the presidents house). As you can see a visit to this area of Seoul offers so much.",608,much
609,236,2332,"only 20 min walk from my hostel, this palace is the right choice to visit. especially if you don't have so much time to explore seoul. changdeokgung is not very big, but in my opinion, the environment feels intimate. fortunately, i visited this place in autumn, where the folliages were so pretty--green, yellow, orange and red under the bright bule sky! i highly recommend to take tour to the secret garden. the friendly and nice guide will take you to explore the beautiful garden and building that the prince used spend his me-time in the old days. prepare your body, and wear the comfortable clothes&shoes, for you need to walk 1,5 hr, up and down the hill.",609,much
610,237,2337,Go in good weather. See the garden but beware the long walk needed much of it up/down steep hills. Need a guide booklet really.,610,much
611,238,2345,"This one is less crowded than the bigger Gyeongbokgung but is definitely worth visiting. Be sure to catch the free English tour for a better appreciation of the palace, the history of Korea, and the lives of the royal family.  Within the Changdeokgung is the Secret Garden (separate fee; with tour guide), which for me was overrated, and can be skipped as there is not much to see. Given all the walking (up and down slopes and stairs) that I did, the garden wasn't just impressive enough.",611,much
612,239,2347,"Once you've seen one palace, you've essentially seen them all. Changdeokgung has a 'secret garden' but don't expect too much, it's really more of a small forest with some forgettable pagodas scattered around. It's pretty, but not a must-see. If you've only got time for one palace, choose Gyeongbokgung.  However, Changdeokgung is very close to Insa-dong, a fun neighborhood for souvenir shopping, so if you want culture and shopping all at the same subway stop, this might be your palace.",612,much
613,240,2349,"If you are going to visit the palaces in Korea, just choose one would do. The Changdeokgung is a UNESCO World Cultural Heritage site. The grounds are pretty big, but apart from the structure of the palace buildings, the insides are pretty much empty.  The admission fee is 3,000 KRW, and if you would like to visit the secret gardens, that is an additional 2,000 KRW (please check their website as I did not choose the secret garden option).  If you have made it to the Changdeokgung Palace, do not miss walking through the Bukchon area (next to the palace). Go to the information counter to get a Bukchon map. You can even catch a different view of the palace grounds from Bukchon.",613,much
