,level_0,index,Unnamed: 0,STAR,CONTENT,index,NAME,index,번역
1010,6711,5455,5455,5.0,"myeongdong is a vibrant area of shopping and food. it is probably best experienced at night when all the street vendors come out!  there is an immense amount of shopping and lots of street stalls selling local delicacies, hotteocks being my favorite!  the atmosphere is amazing here but ve aware of annoying sales ladies from the skincare stores yelling at you in mandarin ( if you look oriental and not korean of course! )",6711,명동쇼핑거리,1010,명동은 쇼핑과 음식의 활기찬 지역입니다. 모든 노점상이 나오는 밤에 가장 잘 경험할 것입니다! 엄청난 양의 쇼핑과 지역 별미를 판매하는 노점상이 많이 있습니다. 제가 가장 좋아하는 것은 핫톡입니다! 여기 분위기는 훌륭하지만 스킨 케어 매장의 성가신 판매 여성이 만다린어로 고함을 지르는 것을 알고 있습니다 (물론 동양인이고 한국인이 아닌 경우!)
1011,6724,5468,5468,4.0,"a lot of shops and restaurants. i was trying to find some toy stores, but was not lucky with that. mostly fashion stores.",6724,명동쇼핑거리,1011,많은 상점과 레스토랑. 나는 장난감 가게를 찾으려고 노력했지만 운이 좋지 않았습니다. 대부분 패션 매장.
1012,6727,5471,5471,5.0,this place can get confusing because the same shop is on every other block. it is a great place to get gifts and ok knock offs. you can find so much to eat here and so much to do. it is very busy at night and filled with stores ready to help you spend your money.,6727,명동쇼핑거리,1012,같은 상점이 다른 모든 블록에 있기 때문에 이 장소는 혼란스러울 수 있습니다. 선물을 받고 ok 노크 오프를 받기에 좋은 곳입니다. 여기에서 먹을 것과 할 것이 너무 많습니다. 밤에는 매우 바쁘고 돈을 쓰는 데 도움이 될 상점으로 가득합니다.
1013,6729,5473,5473,4.0,i'm not a huge shopper so my review may be a bit biased. there are tons of huge buildings (plural!) that have multiple stalls/shops on each floor. i imagine that to look at each of the stores in the area it would take you about a year. no joke. if you're not a buyer for a store (wholesale buyer) make sure you're walking into a building where they sell to retail buyers otherwise you're wasting your time. there is a sprinkling of food vendors around here but not much to choose from so if you plan on spending a considerable amount of time here bring something to munch on. you'll need it!,6729,명동쇼핑거리,1013,저는 쇼핑을 많이 하는 사람이 아니라서 제 리뷰가 다소 편향적일 수 있습니다. 각 층에 여러 개의 포장 마차/상점이 있는 수많은 거대한 건물(복수형!)이 있습니다. 나는 그 지역의 각 상점을 보는 데 약 1년이 걸릴 것이라고 상상합니다. 농담이 아니다. 상점의 구매자가 아닌 경우(도매 구매자) 소매 구매자에게 판매하는 건물로 걸어 들어가야 합니다. 그렇지 않으면 시간을 낭비하고 있습니다. 여기 주변에 음식 공급 업체가 많이 있지만 선택할 수있는 것이 많지 않으므로 여기서 상당한 시간을 보낼 계획이라면 먹을 것을 가져 오십시오. 당신은 그것을 필요로 할거야!
1014,6743,5487,5487,5.0,"shops galore! everything i like from skin-care, cosmetics, shoes, clothes, accessories to restaurants and street foods. all these can be found from name-brand, mainstream stand-alone and mall stores to interesting street stalls. vendors start setting up their wares around 4pm. your visit won't be complete without trying myeongdong's fascinating street food. some of the elderly female vendors however mind much when you take pictures of their stall.",6743,명동쇼핑거리,1014,"상점이 가득! 스킨케어, 화장품, 신발, 의류, 액세서리부터 레스토랑, 길거리 음식까지 내가 좋아하는 모든 것. 이 모든 것은 유명 브랜드, 주류 독립형 및 쇼핑몰 상점에서 흥미로운 노점에 이르기까지 찾을 수 있습니다. 공급업체는 오후 4시경 제품을 설치하기 시작합니다. 명동의 매혹적인 길거리 음식을 맛보지 않고는 방문이 끝나지 않을 것입니다. 그러나 노점상 사진을 찍을 때 나이 든 여성 노점상 중 일부는 신경을 많이 씁니다."
1015,6747,5491,5491,3.0,it is probably just us - but when we travel going to stores that we have at home in the us is not our idea of a fun day. this is were the nanta theater is and there are also several good restaurants in the district. if you are looking for something like an extra pair of shoes or a swim suit this is the place to look - otherwise there are better places to explore.,6747,명동쇼핑거리,1015,그것은 아마도 우리일 것입니다. 하지만 우리가 여행을 할 때 집에 있는 상점에 가는 것은 즐거운 하루라는 생각이 아닙니다. 이것은 nanta 극장이었으며 지역에 여러 좋은 레스토랑도 있습니다. 여분의 신발이나 수영복과 같은 것을 찾고 있다면 여기가 바로 여기입니다. 그렇지 않으면 탐험할 더 좋은 곳이 있습니다.
1016,6760,5504,5504,4.0,"dominated by cosmetic stores, i think every cosmetic stores are repeated in every block. be sure to ask for vat refund if you made a large purchase. for a large person, do not bother to enter clothing or shoes store, as they will not have size available for you even worldwide branded stores, i.e., nike or adidas.",6760,명동쇼핑거리,1016,화장품 매장이 지배하는 모든 화장품 매장은 모든 블록에서 반복된다고 생각합니다. 대량 구매한 경우 VAT 환불을 요청하십시오. 덩치가 큰 사람의 경우 옷이나 신발 가게에 들어가는 것을 귀찮게하지 마십시오. 나이키 또는 아디다스와 같은 세계적인 브랜드 매장에서도 사용할 수 있는 사이즈가 없기 때문입니다.
1017,6773,5517,5517,4.0,"if you're in need of treating yourself, myeongdong is the place to go! the are tons of high end clothing stores and delightful restaurants. as a foreigner living in seoul, this was a great place to go for a little dose of home.",6773,명동쇼핑거리,1017,힐링이 필요하다면 명동! 수많은 고급 의류 매장과 즐거운 레스토랑이 있습니다. 서울에 살고 있는 외국인으로서 이곳은 집에서 잠시 쉬기 좋은 곳이었습니다.
1018,6780,5524,5524,4.0,nice area to walk through. lots of lights. very lively with shopping in the stores as well as on the streets. there were many skin/cosmetic stores. difficult to buy because i was not familiar with most of the korean brands and most didn't speak english.,6780,명동쇼핑거리,1018,걷기 좋은 지역. 많은 조명. 상점과 거리에서의 쇼핑으로 매우 활기가 넘칩니다. 많은 피부/화장품 상점이 있었다. 나는 대부분의 한국 브랜드에 익숙하지 않았고 대부분이 영어를 구사하지 못했기 때문에 구입하기 어려웠습니다.
1019,6782,5526,5526,5.0,"you can find everything here. who needs to shop elsewhere. heaps of fashion, beauty, and food. make sure you have cash in order to get discounts ( stores will not give discounts for card because they lose 10% to the card company. but if you pay cash, they will give you the 10% off, and maybe a little bit more depending on how good you are at bargaining).  i find the sales people at clothing stores to be extremely pushy which i don't like. but there is so much fashionable stuff here that you can put up with some attitude.",6782,명동쇼핑거리,1019,"여기에서 모든 것을 찾을 수 있습니다. 다른 곳에서 쇼핑해야 하는 사람. 패션, 뷰티, 음식의 힙. 할인을 받으려면 현금이 있는지 확인하십시오. (매점에서는 카드 회사에 10%를 잃기 때문에 카드에 대해 할인을 제공하지 않습니다. 그러나 현금으로 지불하면 10% 할인을 제공하며 상황에 따라 약간 더 추가될 수도 있습니다. 흥정을 얼마나 잘하는지). 나는 옷가게의 판매원들이 내가 좋아하지 않는 극도로 성급하다고 생각한다. 하지만 여기에는 약간의 태도를 참을 수 있는 세련된 것들이 너무 많습니다."
1020,6783,5527,5527,5.0,"every city in the world has an area where it is all happening with shopping and dining. myeongdong fits the bill as the most hip place for everyone, local and tourist all love this place, also regardless of age too. this place starts to come alive around 11am and lasts up to pass 11pm, the only place that can rival it is dongdeamun, but that's another story.  come here to see the newest trends, see all the fashion shops and cosmetic houses, numerous famous restaurants, souvenir stores...etc. it is a great place to do all the shopping in an hour or two, or more if you are really strong.  for a bit of natural relief, one could get to the namsan n tower, which isn't far away, or see the famous myeongdong church. this place really is the top choice for seeing the new faces of korea.",6783,명동쇼핑거리,1020,"세계의 모든 도시에는 쇼핑과 식사가 모두 가능한 지역이 있습니다. 명동은 모든 사람들에게 가장 힙한 곳으로 적합합니다. 지역민과 관광객 모두 나이에 상관없이 이곳을 좋아합니다. 이곳은 오전 11시경부터 활기를 띠기 시작하여 밤 11시가 넘도록 지속되는데, 동대문만이 유일하게 경쟁할 수 있는 곳이지만 그것은 또 다른 이야기입니다. 최신 트렌드를 보려면 여기로 오세요. 모든 패션 매장과 화장품 가게, 수많은 유명 레스토랑, 기념품 가게 등을 둘러보세요. 당신이 정말로 강하다면 1-2 시간 또는 그 이상으로 모든 쇼핑을 할 수있는 좋은 장소입니다. 약간의 자연적인 안도감을 느끼기 위해 멀지 않은 남산앤타워에 가거나 유명한 명동교회를 볼 수 있습니다. 이곳은 정말 한국의 새로운 얼굴을 볼 수 있는 최고의 선택입니다."
1021,6788,5532,5532,3.0,"myeongdong is crowded day and night. lots of shopping, but many of the same stores block after block. there are like 4 etude makeup stores in the neighborhood. mostly stores for teens and 20-somethings. don't eat in this neighborhood, most of the restaurants are not good. we stayed in the area and ate around here 4 times and were disappointed with all but one, a korean chicken soup and dumpling restaurant that seemed very popular and was recommended by our hotel. highly recommend hara donuts though!",6788,명동쇼핑거리,1021,명동은 밤낮으로 붐빕니다. 많은 쇼핑이 있지만 많은 동일한 상점이 블록 후에 블록됩니다. 동네에 에뛰드 메이크업 매장이 4개 정도 있어요. 주로 10대와 20대를 위한 상점. 이 동네에서 먹지 마세요. 대부분의 식당이 좋지 않습니다. 우리는이 지역에 머물면서 여기에서 4 번 먹었고 매우 인기 있고 우리 호텔에서 추천 한 한국식 닭고기 수프와 만두 레스토랑을 제외하고 모두 실망했습니다. 그래도 하라 도넛을 적극 추천합니다!
1022,6800,5544,5544,4.0,"the other reviews have adequately described the feel of this place, and listed the global brands found here. this is more about those little bits that stressed me out while shopping.  i am bored by h&m, and go to uniqlo for utility wear, so i was in the market for something different.  1. i didn't think my inability to speak korean was a handicap until i went here. i wanted to buy clothes and make-up, and just found it awkward explaining what i wanted, maybe because i'm not the type who's 100% sure of what i want. i need a little bit of sales talk, but hard sell is intimidating.  you have to be assertive to get the shop ladies to tell you if they have your size, or even just to interrupt them while they are gossiping so you can buy that dress. i swear, to this day i regret not buying a dress at migliore because i wasn't sure i could cut in on two ahjummas in discussion.  the make-up shopping experience is another thing. i don't use make-up, but wanted to buy some products for my secretary and a friend's teenager. almost every corner has the same make-up stores, so it can make you gag after a while. oh, the salesgirls are really pushy -- they will call your attention while you're walking and try to get you to buy. but when i actually did follow a salesgirl into a store, and the time came for me to explain what i wanted, the salesgirls kind of clammed up. i guess it's hard to give the usual sales talk if you can't talk to the buyer. i did manage to buy some products, plus get loads of freebies, but i wouldn't be able to explain what the benefits of each item that i bought. it could really have been snake oil, but i paid for it.  2. for some reason, the bar code sticker on an item that i paid for in one store triggered the door alarm as i was about to leave a completely different store. thief! fearful of being tackled to the ground, i went back in to look for a manager to look through my bags and establish that i didn't take anything without paying. that was a bit hard to explain to the salesclerk that i approached; stranger still was that no one actually approached me to do the check on my stuff. eventually a manager was found; each item was scanned until the culprit was identified and disarmed. i am so glad it was an item that couldn't be found in that store. otherwise, yikes. this experience has left me wary of those door alarm things. i now have an annoying habit of walking slowly past those things just in case the alarm goes off, if only to establish that i am not shoplifting. groan.  3. as for eating, myeongdong is famous for kalguksu, but i googled that and found out that i was allergic to some seafood in the broth. research on where to eat. there are plenty of food places, but i ended up at mcdonald's.  i will come back -- maybe it's better experienced when shopping with friends instead of alone. i make it a point to live near myeongdong because it's still a great place, notwithstanding the stuff i just said above. i can't imagine living anywhere else while on holiday.",6800,명동쇼핑거리,1022,"다른 리뷰는 이 장소의 느낌을 적절하게 설명했으며 여기에 있는 글로벌 브랜드를 나열했습니다. 이것은 쇼핑하는 동안 나에게 스트레스를 준 작은 것들에 관한 것입니다. 나는 h&m이 지루하고 유틸리티 웨어를 위해 uniqlo에 갑니다. 그래서 나는 시장에 다른 것을 샀습니다. 1. 여기 오기 전까지 한국어를 못하는 것이 장애라고 생각하지 않았습니다. 나는 옷과 화장을 사고 싶었고, 내가 원하는 것을 100% 확신하는 유형이 아니기 때문에 내가 원하는 것을 설명하는 것이 어색하다는 것을 알았습니다. 나는 약간의 판매 이야기가 필요하지만 하드 판매는 위협적입니다. 당신은 상점 숙녀들이 당신의 사이즈가 있는지 말하게 하거나 심지어 그들이 그 드레스를 살 수 있도록 그들이 험담하는 동안 그들을 방해하도록 단호해야 합니다. 맹세컨대, 지금까지 나는 토론에서 두 명의 아줌마를 참을 수 있을지 확신이 서지 않았기 때문에 migliore에서 드레스를 사지 않은 것을 후회합니다. 메이크업 쇼핑 경험은 또 다른 것입니다. 나는 화장을 하지 않지만 내 비서와 친구의 십대를 위해 제품을 사고 싶었습니다. 거의 모든 코너에 같은 메이크업 매장이 있어 잠시 들르다 보면 입이 떡 벌어질 수 있습니다. 오, 판매원은 정말 성급합니다. 당신이 걷는 동안 관심을 불러일으키고 구매를 유도할 것입니다. 그러나 내가 실제로 점원을 따라 가게에 들어갔을 때 내가 원하는 것을 설명할 시간이 되었을 때 점원들은 입을 다물었습니다. 바이어와 대화가 안되면 평소의 세일즈 토크를 하기 어려울 것 같아요. 나는 그럭저럭 몇몇 제품을 사고, 많은 공짜를 얻었지만, 내가 산 각 품목의 이점을 설명할 수 없었습니다. 그것은 정말로 뱀 기름일 수 있었지만 그것을 지불했습니다. 2. 어째서인지 한 가게에서 결제한 상품에 붙은 바코드 스티커가 다른 가게를 떠나려는데 문 알람을 울렸다. 도둑! 땅바닥으로 끌려가는 것이 두려운 나는 내 가방을 살펴보고 지불하지 않고 아무것도 가져 가지 않았다는 것을 확인하기 위해 다시 관리자를 찾았습니다. 그것은 내가 접근한 점원에게 설명하기가 조금 어려웠습니다. 여전히 낯선 것은 아무도 실제로 내 물건을 확인하기 위해 나에게 접근하지 않았다는 것입니다. 결국 관리자를 찾았습니다. 각 항목은 범인이 식별되고 무장 해제될 때까지 스캔되었습니다. 그 가게에서는 볼 수 없는 상품이 되어서 너무 기쁩니다. 그렇지 않으면, yikes. 이 경험으로 인해 나는 그 문 경보 장치를 조심하게 되었습니다. 나는 이제 알람이 울릴 경우를 대비하여 물건을 훔치는 것이 아님을 확인하기 위해 그런 것들을 천천히 지나치는 성가신 습관이 있습니다. 신음 소리. 3. 먹다보면 명동이 칼국수로 유명한데 구글링을 해보니 국물에 들어있는 해산물에 알러지가 있었다. 먹을 곳을 연구합니다. 많은 음식 장소가 있지만 나는 맥도날드에서 끝났습니다. 나는 돌아올 것이다. 아마도 혼자보다는 친구들과 쇼핑할 때 더 나은 경험을 할 것이다. 위에서 말한 것들에도 불구하고 여전히 좋은 곳이기 때문에 명동 근처에 사는 것을 강조합니다. 나는 휴가 동안 다른 곳에서 사는 것을 상상할 수 없습니다."
1023,6806,5550,5550,4.0,"a good place to find everything proudly made in korea such as in house cosmetics, clothes and shoes. branded retail is also found here like flagship stores of zara, mango, uniqlo, h&m. you may get lost but it's easy to ask around or you will find a couple of tourist assist staff that are more than welcome to address your questions",6806,명동쇼핑거리,1023,"인하우스 화장품, 옷, 신발 등 한국에서 자랑스럽게 여기는 모든 것을 찾을 수 있는 좋은 곳입니다. 브랜드 소매점은 Zara, Mango, uniqlo, h&m의 플래그십 스토어와 같은 곳에서도 찾아볼 수 있습니다. 길을 잃을 수 있지만 주변에 쉽게 물어볼 수 있습니다."
1024,6807,5551,5551,5.0,"a good place to find everything proudly made in korea such as in house cosmetics, clothes and shoes. branded retail is also found here like flagship stores of zara, mango, uniqlo, h&m. you may get lost but it's easy to ask around or you will find a couple of tourist assist staff that are more than welcome to address your questions",6807,명동쇼핑거리,1024,"인하우스 화장품, 옷, 신발 등 한국에서 자랑스럽게 여기는 모든 것을 찾을 수 있는 좋은 곳입니다. 브랜드 소매점은 Zara, Mango, uniqlo, h&m의 플래그십 스토어와 같은 곳에서도 찾아볼 수 있습니다. 길을 잃을 수 있지만 주변에 쉽게 물어볼 수 있습니다."
1025,6815,5559,5559,5.0,"the atmosphere of this place is buzzing and there are so many things to see or buy amongst the huge crowd of mostly young people. there are a lot of places to shop at or explore and the prices are reasonable. food stalls line the middle of the street selling cheap stuff like chicken, fried potato, squid, etc and other stalls selling reasonably priced clothes. pictures of korean celebrities are posted almost everywhere from the billboards overhead to the shopfront of the many misha, tony moly, nature republic cosmetic stores. while you're there, look for a place selling frozen yoghurt and for around 3000 won you get a huge serving on a cone.",6815,명동쇼핑거리,1025,"이 장소의 분위기는 윙윙 거리고 대부분 젊은 사람들의 거대한 군중 사이에서 보거나 구입할 것이 너무 많습니다. 쇼핑하거나 탐험할 곳이 많고 가격도 합리적입니다. 치킨, 감자튀김, 오징어 등 싼 물건을 파는 노점과 합리적인 가격의 옷을 파는 노점들이 거리 한가운데에 줄지어 서 있다. 한국 유명인의 사진은 머리 위의 광고판에서부터 수많은 미샤, 토니모리, 네이처리퍼블릭 화장품 매장의 매장 앞까지 거의 모든 곳에 게시됩니다. 거기에 있는 동안 프로즌 요거트를 파는 곳을 찾으면 3000원 정도면 콘 하나에 엄청난 양을 먹을 수 있습니다."
1026,6823,5567,5567,5.0,"you'll get great deals with cosmetics (face shop, etude, missha etc) all stores are always on sale. i always didn't notice that i've been shopping from morning till 11:00am... lotte department store is expensive though than their duty free shops and other stores in myeondong.",6823,명동쇼핑거리,1026,"코스메틱(페이스샵, 에뛰드, 미샤 등) 전 매장 상시 세일중입니다. 아침부터 밤 11시까지 쇼핑을 하다니..몰랐는데... 롯데백화점은 면세나 명동에 있는 다른 가게들보다 비싸긴 하지만."
1027,6828,5572,5572,5.0,"this is a fun and exciting area to stroll around. whether you are shopping or dining or just walking around, it is a comfortable and relaxing experience. but be warned it can be very busy at times, with many locals shopping and eating out especially after work, but still i love this area and always love walking around and finding different places to eat. the beautiful myeongdong theatre is located here as well as the nantra cooking show, which is not at the myeongdong theatre but in the unesco building. easiest directions for reaching the myeongdong shopping area is if you are standing in front of the lotte department store, look to your right and across the street and you will see the archway entrance. you must go down under the street to reach it. this is also a huge underground shopping area, but once upstairs, you will be at the entrance. there is every conceivable store for shopping and every possible ethnicity of restaurants. from expensive to cheap.. if the weather is warm, expect to see many outside shops and stalls serving all kinds of foods, drinks, ice cream and snacks. if at night, you will be amazed at the different colors of bright lights advertising stores and restaurants.",6828,명동쇼핑거리,1027,"이것은 산책하기에 재미있고 흥미진진한 지역입니다. 쇼핑을 하든, 식사를 하든, 그냥 산책을 하든, 편안하고 편안한 경험을 하실 수 있습니다. 그러나 많은 지역 주민들이 특히 퇴근 후 쇼핑과 외식을 하기 때문에 매우 바쁠 수 있다는 경고를 받았지만 여전히 저는 이 지역을 사랑하고 항상 돌아다니고 다른 먹을 곳을 찾는 것을 좋아합니다. 아름다운 명동극장이 이곳에 있고, 명동극장이 아닌 유네스코 건물에서 열리는 난트라 쿠킹쇼도 있습니다. 명동 상가로 가는 가장 쉬운 길은 롯데백화점 앞에서 길을 건너 오른쪽으로 바라보면 아치형 입구가 보일 것입니다. 도달하려면 길 아래로 내려가야 합니다. 이것은 또한 거대한 지하 쇼핑 지역이지만 일단 위층에 있으면 입구에 있게 됩니다. 쇼핑을 할 수 있는 모든 상점과 레스토랑의 가능한 모든 민족이 있습니다. 비싼 것부터 저렴한 것까지.. 날씨가 따뜻하면 모든 종류의 음식, 음료, 아이스크림 및 스낵을 제공하는 많은 야외 상점과 노점을 볼 수 있습니다. 밤이면 상점과 레스토랑을 광고하는 다양한 색상의 밝은 조명에 놀라게 될 것입니다."
1028,6834,5578,5578,5.0,"i've been living in seoul for four months and i go to myeongdong three times a week. i lived on campus (dongguk) and it is a 15-20 minutes walk from here to myeongdong, so if i wan to eat something i'll go there. i recommend ""rimini"" to have lunch or dinner in myeongdong! it's an italian restaurant, but one of the best where you have good food for reasonable prices. since i'm a girl i love shopping! during the weekends it's very crowded in the streets, but also at nights when the street stalls come out and settle down in the street, so that means that the street will become narrower. anyways there are lots of korean local clothing shops, but also brands as forever21, zara, mango, h&m, etc. if you are asian and you have size s korean shops are a must for you! though this is ""asian s"". it's kind of different. koreans are slim and not that tall comparing with europeans or americans... but you still can enjoy other shops. oh yeah, there are lots of women screaming and waving with their samples in front of their stores. hehe, very annoying, just ignore the lady. :-)",6834,명동쇼핑거리,1028,"나는 서울에서 4개월 동안 살고 있고 나는 명동에 일주일에 세 번 갑니다. 저는 캠퍼스(동국)에 살았고 여기에서 명동까지 도보로 15-20분 거리에 있으므로 먹고 싶은 것이 있으면 거기에 갈 것입니다. 나는 명동에서 점심이나 저녁을 먹기 위해 ""리미니""를 추천합니다! 이탈리안 레스토랑이지만 합리적인 가격에 좋은 음식을 먹을 수 있는 최고의 레스토랑 중 하나입니다. 나는 소녀이기 때문에 쇼핑을 좋아합니다! 주말에는 거리가 매우 혼잡하지만 밤에는 노점상들이 나와 거리에 자리를 잡기 때문에 거리가 좁아지는 것을 의미합니다. 어쨌든 한국 현지 의류 매장이 많이 있지만 영원히21, 자라, 망고, h&m 등과 같은 브랜드도 있습니다. 아시아인이고 s 사이즈의 한국 매장은 필수품입니다! 비록 이것이 ""아시아인""이지만. 좀 다릅니다. 한국인은 날씬하고 유럽인이나 미국인에 비해 그렇게 키가 크지는 않지만... 그래도 다른 가게를 즐길 수 있습니다. 오 예, 많은 여성들이 상점 앞에서 비명을 지르며 샘플을 들고 손을 흔들고 있습니다. 히히, 짜증나니까 그냥 무시해. :-)"
1029,6836,5580,5580,4.0,"lots of big department stores, shops and foodstalls. very busy traffic around this area, lots of people around. easy to find money exchange shops, banks.",6836,명동쇼핑거리,1029,"많은 큰 백화점, 상점 및 식료품 점. 이 지역 주변의 매우 바쁜 교통, 많은 사람들. 환전소, 은행을 쉽게 찾을 수 있습니다."
1030,6839,5583,5583,5.0,"we've been going to this shopping area for the past two years since we've gotten to korea. it's a very big area and there's outdoor walking and going in and out of stores as well as indoor department store shopping. it's usually very busy and filled with a lot of people, but the business doesn't take away from the fun and feeling of the area. there's also a lot of different types of food to eat around the area",6839,명동쇼핑거리,1030,우리는 한국에 온 이후로 지난 2년 동안 이 쇼핑 지역에 갔습니다. 그것은 매우 큰 지역이며 실내 백화점 쇼핑뿐만 아니라 야외 산책 및 상점 출입이 있습니다. 그것은 일반적으로 매우 바쁘고 많은 사람들로 가득 차 있지만 비즈니스는 지역의 재미와 느낌을 빼앗지 않습니다. 또한 주변에 먹을 수 있는 다양한 종류의 음식이 있습니다
1031,6840,5584,5584,3.0,"rumor has it that end of days is on 21 december...here we are in myeongdong shopping after our 2days ski trip in alpensia. we are from singapore, the hot tropic, so the winter shopping is not very exciting for us. every boutiques here are selling winter clothing (even the shoes are not those which will suit the hot weather back home). but i must say i am very pleased with my choice hotel ibis ambassador which is right next to myeongdong shopping district. there are so many korean cosmetics stores & local fashion brands all located in this district. we are so very pleased to be greeted by snow while we are shopping ( we did not get to experience snow falling from the sky even when we are in alpensia, snow is already 2 feet deep when we get there...no idea how the snow get there too). anyway, i still get to buy bags of laneige & faceshop products enough to last me a few months, so shopping is still goooodd!!!",6840,명동쇼핑거리,1031,소문에 따르면 12월 21일에 일의 끝이 납니다. 여기 우리는 알펜시아에서 2일 간의 스키 여행을 마치고 명동 쇼핑을 하고 있습니다. 우리는 더운 열대 지방인 싱가포르에서 왔기 때문에 겨울 쇼핑은 그다지 흥미롭지 않습니다. 여기 있는 모든 부티크에서는 겨울 의류를 판매하고 있습니다(신발도 더운 날씨에 맞지 않는 신발입니다). 그러나 나는 명동 쇼핑 지구 바로 옆에있는 나의 선택 호텔 이비스 앰버서더에 매우 만족한다고 말해야합니다. 이 지역에는 한국 화장품 매장과 현지 패션 브랜드가 모두 있습니다. 우리는 쇼핑하는 동안 눈을 맞이하게되어 매우 기쁩니다 (알펜시아에있을 때도 하늘에서 내리는 눈을 경험하지 못했습니다. 우리가 거기에 도착했을 때 눈은 이미 2 피트 깊이였습니다 ... 어떻게 눈도 거기에 도착). 그래도 라네즈&페이스샵 가방 몇달 살만큼 사서 쇼핑은 여전하네요!!!
1032,6843,5587,5587,5.0,"i enjoyed shopping here. lots of discounts and freebies in almost every store. it's a must for shoppers! some of the stores here are uniqlo, zara, forever21, nike, adidas, new balance, pancoat (i love pancoat!), make up shops and more. there are also good korean and western restaurants in every corner. also, don't miss the myeongdong cathedral, the structure is pretty awesome. =)  if you don't like shopping in very crowded places or hate to be dragged by your girl in every store, this is not for you. girls will definitely go crazy here, entering store ever store hahah! my brother regretted coming with me and our lady friend. =p",6843,명동쇼핑거리,1032,"나는 여기서 쇼핑을 즐겼다. 거의 모든 상점에서 많은 할인과 사은품이 있습니다. 쇼핑객의 필수품입니다! 여기 매장 중 일부는 유니클로, 자라, 포에버21, 나이키, 아디다스, 뉴발란스, 팬코트(팬코트를 좋아합니다!), 메이크업 매장 등이 있습니다. 구석구석에 좋은 한식 및 서양식 레스토랑도 있습니다. 또한 명동성당도 놓치지 마세요. 건축물이 꽤 멋집니다. =) 매우 붐비는 장소에서 쇼핑하는 것을 좋아하지 않거나 모든 상점에서 여자친구에게 끌리는 것을 싫어한다면 이것은 당신을 위한 것이 아닙니다. 여자들은 확실히 여기에서 열광 할 것입니다. 매장에 들어갑니다. hahah! 내 동생은 나와 우리 여자 친구와 함께 온 것을 후회했습니다. =피"
1033,6846,5590,5590,3.0,"very interesting place to visit. be sure to go back at night. lots of cosmetic and clothing stores, but very high pressure sales by the salespersons in front of the store.",6846,명동쇼핑거리,1033,방문하기에 매우 흥미로운 곳. 반드시 밤에 다시 가십시오. 많은 화장품 및 의류 매장이 있지만 매장 앞에서 판매원의 매우 높은 압력 판매.
1034,6850,5594,5594,5.0,"all the skincare and cosmetic products you want to buy is here! and there are so many shops. each time you buy, they will give you some product samples, most of the time, even before you went into the shop! there is also a lot of street stores and food carts and cafes and restaurants. there are several money changer here, and as far as sgd goes, the rates are pretty good. very near 2 subways, its quite accessible. nanta theater is also here. so you can probably watch the cheaper 11am show, then proceed with your shopping!",6850,명동쇼핑거리,1034,"당신이 사고 싶은 모든 스킨 케어 및 화장품이 여기에 있습니다! 그리고 상점이 너무 많습니다. 구매할 때마다 대부분의 경우 상점에 들어가기 전에 제품 샘플을 제공합니다! 거리 상점과 푸드 카트, 카페와 레스토랑도 많이 있습니다. 여기에 여러 환전소가 있으며 sgd가 가는 한 환율은 꽤 좋습니다. 2 지하철과 매우 가깝고 접근하기 쉽습니다. 난타 극장도 여기에 있습니다. 그래서 더 저렴한 오전 11시 쇼를 시청하고 쇼핑을 계속할 수 있습니다!"
1035,6851,5595,5595,5.0,"myeongdong is a lot of fun...there's something for everyone here! branded clothing, sportswear, locally made ""fob"" clothing, and of course tons & tons of cosmetics and accessories for the girls! lots of affordable food, albeit mostly asian/korean, and cafes including cat & dog cafes! just note that stores do not open until about 11am and it does not get too busy until late afternoon. make sure to check out the area after dark as that's when all the stalls are set up and you get to try the awesome street food and haggle some nice bargains with the vendors! gotta love asia!",6851,명동쇼핑거리,1035,"명동은 아주 재미있습니다... 여기 모두를 위한 무언가가 있습니다! 브랜드 의류, 스포츠웨어, 현지에서 만든 ""포브"" 의류, 물론 수많은 소녀들을 위한 화장품과 액세서리! 대부분 아시아 / 한국이지만 저렴한 음식과 고양이 및 개 카페를 포함한 카페가 많이 있습니다! 상점은 오전 11시경까지 문을 열지 않으며 늦은 오후까지 너무 붐비지 않습니다. 모든 포장 마차가 설치되고 멋진 길거리 음식을 맛보고 공급업체와 멋진 거래를 흥정할 수 있는 어두워진 후에 해당 지역을 확인하세요! 아시아를 사랑해야 해!"
1036,6872,5616,5616,5.0,"besides the department stores, there are so many korean cosmetics stores such as nature republic, the face shop, skin food, etude etc. there are also many street vendors selling snacks to all kinds of goods. many people expecially young korean couples around. me and my girls just can't stop buying the cosmetics product since the price is so cheap compared to our place.even if you are not into shopping, just be there to watch the happenings!",6872,명동쇼핑거리,1036,"백화점 말고도 네이처리퍼블릭, 더페이스샵, 스킨푸드, 에뛰드 등 한국 화장품 매장이 정말 많아요. 노점상들도 간식거리를 파는 곳이 많아요. 많은 사람들, 특히 젊은 한국 커플들이 주변에 있습니다. 나와 내 여자들은 우리 집에 비해 가격이 너무 저렴하기 때문에 화장품 제품을 사는 것을 멈출 수 없습니다. 쇼핑을 하지 않더라도 이벤트를 보기 위해 거기에 가십시오!"
