,Unnamed: 0,NAME,STAR,REVIEW,DATE
1022,1022,Michelle P,5.0,This museum was one of my favorite parts of my honeymoon in Seoul First we had the best museum tour from an Englishspeaking gentleman He was engaging friendly and his knowledge and love of Korean history and art were inspiring Second the museum and its grounds are stunning We mistimed our arrival to the museum and got there far too early This turned out to be fortunate since the walk around the gardens was so beautiful Admission is free except for the traveling special exhibits I highly recommend including this as part of your trip,"Written April 2, 2015"
1023,1023,Attar1,5.0,This museum is an architectural beauty and contains comprehensive exhibits of Korean history art and crafts Entrance is free and it is easily accessible by metro,"Written March 29, 2015"
1024,1024,Sai44,5.0,We spent several hours here The art and history are beautifully displayed Very esthetically pleasing Lots to learn about the history of Korea Gift shop mediocre but the museum itself is spectacular Very worthwhile visiting,"Written March 27, 2015"
1025,1025,young,4.0,Temporary Exhibition permanent exhibition nice nice both of them But sometimes temporary exhibition ticket price was a bit expensive,"Written March 27, 2015"
1026,1026,caremyst,3.0,theres a paid and a free exhibition area the free area shares koreas history  that was quite interesting if youre into cultural and anthropological history museum itself was big and very well spaced out abit hard to get a cab from there though,"Written March 21, 2015"
1027,1027,David S,5.0,As with most things in Seoul this museum is new large and beautifully designed The exhibits are well laidout taking you through Korean history by the cultural artifacts,"Written March 17, 2015"
1028,1028,Brenton K,4.0,Take the time to stroll the gardens before spending time inside The gardens are very neat and inside the museum is huge and well laid out to explore,"Written March 14, 2015"
1029,1029,Mabeltherat,5.0,lovely ultra modern museum over three floors Its a little noisy in the main halls but the exhibition rooms are very good You can take photos and the lighting is good The museum shop is also well worth visiting  The wi if is fast and FREE,"Written March 6, 2015"
1030,1030,Dadalism,5.0,This is a very interesting place and every visitor must go Easy to go many convenient places around and nice weather,"Written March 4, 2015"
1031,1031,C W B,4.0,I visited with a group February 18 To start the museum buildings are beautiful They are large well lighted and open The objects are beautifully displayed in large galleries I was impressed with how each gallery flowed into another There are 3 floor with stairs and escalators between each If you like museums plan at least 2 hours There were small Gift Shops on each floor but save time for the ground floor Gift Shop which had really nice things for sale,"Written March 3, 2015"
1032,1032,JefeTejas,5.0,Every era of Korean history was well represented All exhibits in Korean English and Chinese English headset for 3 was useful Well laid out beautiful building and grounds Contents of a shipwreck 600 plus years ago were very good Extra traveling exhibit of Pompeii added to enjoyment,"Written February 28, 2015"
1033,1033,Shan20132013,5.0,You can see korian history there Traditional house palace and lots more Arts andcraft works  there traditional life and historical back ground ,"Written February 25, 2015"
1034,1034,shyamrupani,5.0,National Museum of Korea and Hangul Museum of Korea are situated in adjoining locationsHangul Museum is about origins of Korean Alphabets made by their King about 500 years BC well explained showing its ease  its importance in day to day computer age NATIONAL MUSEUM is much bigger in the foreground is a large oval mirror pond which shows the museum buildings outside are well spread gardens with Buddha Statues and a couple of Pagodas a family picnic parkMuseum has an art Gallery on Ground floor presently showing POMPEII Italian ancient cityOther three floors well connected by good elevators to go up and come down show ancient history of mankind and animals Sections showing history culture of India Japan China and KoreaMany ceramics tools paintings and statues are well preserved and documentedGuides availableA GOOD FEEL OF HISTORYA good Souvenir shop too,"Written February 22, 2015"
1035,1035,Mesy,5.0,Dont miss  Its a very huge museum in Seoul Many rooms and exhibition Should arrive in the morning and spend at least 3 hours here Food court is located outside the museum in the front as well as the convenience store,"Written February 20, 2015"
1036,1036,kdammers11 ,4.0,Ive been to this museum a few times It is very well laid out and has a lot of different things It tends to emphasixe the artistic aspects of Korean history There are various Englishlanguage helps electronic and labels  Outside you can relax and contemplate which for me is great considering how hectic Seoul is  It might be a little confusing going in knowing whither to go and what to do with packages and cloaks but just ask,"Written February 18, 2015"
1037,1037,GMuir,4.0,Definitely lucked out and scored a tour with a super friendly and helpful guide who kept us all laughing and not getting to bogged down in details The golden crown is beautiful  there is loads to keep you interested for long after the tour finishes  Also check out the architecture huge building and very interesting to look at from different angles,"Written February 17, 2015"
1038,1038,Raffaele M,3.0,As all museum also the National Museum of Korea is very interesting Perhaps the section for the Paleolithic and Neolithic is a bit confused Very nice the private collections section,"Written February 12, 2015"
1039,1039,Nesha C,5.0,It was well organized clean and had amazing things to look at The history was phenomenal I would highly recommend this as stop,"Written February 11, 2015"
1040,1040,elvoda,5.0,Worth seeing to understand Korean history and art there is also free englishspeaking guide who will definitely lift up your mood,"Written February 9, 2015"
1041,1041,Saule M,4.0,pay some of your time to this museum to introduce yourself to Korean history and culture Get their before noon to avoid crowds,"Written February 3, 2015"
1042,1042,Kathy E,5.0,The building itself is very impressive and there is just SOOO much to see that you need to visit more than once to take it all in Free Englishspeaking tours by very good docents are also available and worth your while,"Written February 2, 2015"
1043,1043,SASarah2014,5.0,The museum consists of three floors and covers Korean history rather extensively Theres also a childrens section and special exhibitions The museum is easy to get to and in a beautiful location If youre in Seoul during the Pompeii exhibition its definitely worth the excursion,"Written January 27, 2015"
1044,1044,John S,4.0,Recently built this huge building is filled with tons of artifacts showing the rich history of Korea Its worth several hours BUT if you only have time for one such museumand dont mind payingthe Leeum Samsung is better,"Written January 25, 2015"
1045,1045,794katherineg,5.0,This is a vast museum You can absolutely go for a few hours then come back another day for more fun Note to parents  theres a smallish but free kids museum inside Its worth a visit and you might be able to bribe your kids to behave in the ancient exhibits by promising they can visit it There are also traveling exhibits that come and go for a fee  the Pompeii one thats there until sometime in March is excellent and worth the won My only complaint about this place is that the signs in English tell the date the artifact was acquired by the museum  not the approximate date it was created,"Written January 20, 2015"
1046,1046,HarrisChai,3.0,Having just visited the War Memorial which was excellent the National Museum in contrast was a bit of a letdown There are some good exhibits here no doubt but most are largely minor dull items and not very informational I dont recall seeing much national treasures here as well  You have to be real students of ancient Korean history to really appreciate the details of the various dynasties We also thought it would have been more useful to have a more general overview of the dynasties from the start instead of just going in chronological order We didnt spend as much time here as we thought we would and would recommend you skip this if pressed for time,"Written January 19, 2015"
1047,1047,BeamMeThere,4.0,Free as people have mentioned except special exhibits The space outside is nice too There are free lockers so you dont have to lug too much stuff around especially in the winter you put in a small amount and get it back when you return the key  Also for Running Man fans they have been in this museum at least twice so it will look familiar to you,"Written January 16, 2015"
1048,1048,HongseonJeong,5.0,Wheather you are a korean or not you should visit here In huge territory buildings pond and small garden are here Except for some extra exhibition you can come into the museum free I think government has to make a entrance fee but anyway now its free From paleolithic age to modern of Korea you can see everything about tangible cultural heritage Parking lots are ready but i recommend a transport by subway 2 restaurants and 1 convenience store are in the museum but expensive If you can make a picnicbasket and visit here,"Written January 14, 2015"
1049,1049,WanXin A,4.0,If you are a museum goers you should not miss this museum I came in Nov 2012 where there was some construction going on and it took me a while to find this museum and now you get to see the museum once you come out of the exit No need to search around absolute convenience The museum itself is beautiful and you can see the N Seoul Tower behind the museum The standard exhibition is free admission and it holds details of history of the country The collection is huge and if you spend time looking thru all items it easily takes a day This visit I do not have the time to view all the standard exhibition just like my previous visit Hence Ill be back ,"Written January 13, 2015"
1050,1050,blinkboxtraveler,5.0,Historyfilled place  great place to know more about the history of Korea Accessible and located near the Citys tourist spots too,"Written January 7, 2015"
1051,1051,Kim E,5.0,This beautiful building has something for everyone The collections are well curated and can be visited quickly 2 hours for my husband and me or at length 6 hours for our daughter who lives in Korea Both types of visits resulted in total satisfaction and enhanced knowledge of Korean culture and art The restaurant was excellent and there are several options for dining on site The gift shop is outstanding,"Written January 4, 2015"
1052,1052,MEI C,5.0,Excellent half day tour  Take your time to read Korean history The facility is clean and full of learning kids that is A  to look around not just the past and also present time,"Written December 29, 2014"
1053,1053,fred200099,5.0,This is my fourth time to this museum in several trips Always something new to discover about Korean culture The first floor has nice graphics to explain the time periods three kingdoms etc The celadon ceramics rooms are always an important stop My wife and I enjoyed a visit to the third floor tea room  try the Sipjeondaebotang tea for an unusual and very tasty picker upper ten herbs including ginseng and angelica root Around the corner from the tea room are the very interesting displays of discoveries from a significant shipwreck Chinese and Japanese  There is a special exhibit on Pompeii a modest charge the main museum is free which was absolutely superb and includes more artifacts and information than you can currently obtain onsite at Pompeii  very well worth the visit  Easy to access by subway  take the Ichon stop on the light blue 4 line and it is right there,"Written December 28, 2014"
1054,1054,GrannyGrump42,4.0,A well laid out museum with very interesting exhibits clearly labeled with all the information you need to understand the exhibits Lots of water fountains and bathrooms that are easy to find,"Written December 26, 2014"
1055,1055,raazgupta,4.0,Good place to learn about Korean history and relax away from the busy shopping districts Amazing that it is free especially because one can spend a whole day at the museum The cafe on the 3rd floor is great serving tasty traditional korean tea,"Written December 15, 2014"
1056,1056,Elizabeth L,5.0,the building in itself is a magnificent work of architecture  utilising all electronic advancements that South Korea has to offer; the curatorial design is admirable the content less impressive; but then again  if museums are viewed more their presentation than content this structure delivers,"Written December 13, 2014"
1057,1057,Lynn Tay,4.0,You may take seoul city tour bus drop you right infront of the National Museum the building is unique with lots of information in there,"Written December 12, 2014"
1058,1058,VacationBears,5.0,Our family of three spend a whole day here The exhibits were interesting and the guided tour was very informative We got a glimpse into the history of Korean and its people and got to know them a little better,"Written December 11, 2014"
1059,1059,Sherry S,3.0,This museum is arranged very well and each of the exhibits is extremely informational The main exhibits are also free as well as some of the childrens exhibits You also wont get any sideways looks for bringing young ones in the main area There were more than a couple less than well behaved children running around without issue Special exhibits will cost you Honestly though you could spend the entire afternoon there and still not make it through all of the resident exhibits It is also collocated with Yongsan Family Park so in the warmer months you are right next to another family attraction,"Written December 10, 2014"
1060,1060,LoveToTravel1962,4.0,This museum is just the right size Not too small or too large Nice little ending to your visit to Gyeongbokgung Palace Has items adults  kids would like to look at Also check out the Chinese zodiac figures outside the entrance to the museum,"Written December 9, 2014"
1061,1061,Mercedita M,4.0,A nice place to look a koreans history and I must say they had done this quite well Very nicely presented Though I am not a museum lover I appreciated my visit here,"Written December 7, 2014"
1062,1062,Chee Meng H,5.0,Excellent place to start to understand Korean history and culture The architecture is stunning so is the view Admission is free and as the place is huge with 34 floors of exhibit do allocate sufficient time min 1 hour to go through the exhibits without rush,"Written December 5, 2014"
1063,1063,TheDongo,5.0,Love the layout of this massive structure and its surroundings   The permanent installation gives you a good lesson in Korean history culture and art  Cheap free if I remember correctly  Not to many people weekday  Not far from the subway   They have another building for temporary exhibitions to enter was much more expensive ,"Written December 5, 2014"
1064,1064,DDRDA99,4.0, Large comfortable museum Learned quite a bit about Korean history from the exhibits  Colection of Japanese Chinese and Indian artificacts was impressive as was history of each cultures impact on Korea  Worth the time to visit,"Written December 1, 2014"
1065,1065,arjana_smile,5.0,It is big building with lots of things from different Asian countries You can go there more and more If you like culture you will enjoy this place,"Written November 15, 2014"
1066,1066,Moral L,5.0,here showed all the historical stuffs beautifully so glad here like a place could escape from reality and take a rest and deep breathe,"Written November 11, 2014"
1067,1067,Lorraine S,5.0,This museum has terrific exhibits of historic items beautifully displayed We visited this as part of a field trip for the IMCoS symposium,"Written November 10, 2014"
1068,1068,Fabiolaphwung,5.0,If you know nothing about Koreas history the national museum is a great place to learn a bit about it I spent around 6 hours there and enjoyed very much this museum It is very well organized There is a restaurant there with good food and not so expensive The outside area is also beautiful especially during autumn time,"Written November 6, 2014"
1069,1069,Benny Ghasedi,4.0,Maybe in asia can be one of best modern architecture Mussuem  well made it and clean  great lighting  free entrance  Only negative thing  there isnt so many valuable items there ,"Written November 5, 2014"
1070,1070,athena348,5.0,This is a splendid architectural building and the museums display shows a high degree of expertise I spent four hours there with not a single tedious moment,"Written November 3, 2014"
1071,1071,984Alexandre984,1.0,I went early morning of 19th October 2014 to National Korean museum because I wanted to spend a half day there First of all I found building architectures beautiful I liked building outside decoration of garten plantpots pool and pavillon Museum entry is free Object and exhibited items should be varied and very interesting But there had been a serious issue with museum male employees who were disturbing me in every hall I entered because they were seeking attention At each time they walked fast towards my direction while making noises like coughing and that made me nervous So I couldnt concentrate checking exhibition items I entered museum at around 0900 am and almost no visitors were there I just sow a school class and another visitors group I unfortunately decided to break off visit and went to check interesting big souvenir shop,"Written November 3, 2014"
1072,1072,Marj A,5.0,When I went here I Im so overwhelmed about the Korean culture They really value and they are taking a good care of their culture and tradition,"Written October 30, 2014"
1073,1073,Tom F,4.0,Very direct and well informed describes this museum If you want to learn about Korean history this is the place to be Great info and many exhibits brings you back in time A great place to spend several hours learning about Korea,"Written October 28, 2014"
1074,1074,nataly c,5.0,loved the museum and have had a good understanding of the traditions and humble nature of the past and the present,"Written October 24, 2014"
1075,1075,kzsoyoung,4.0,Its the best Museum in Korea You can meet treasure of Art and culture  located in Ichon Subway station on blue line hug park with so you can injoy go for a walk,"Written October 21, 2014"
1076,1076,abbyrussel,4.0,Thorough information on the history of Korea which I enjoyed Dont forget to enjoy the scenic view outside the Museum and snap lots of pictures,"Written October 20, 2014"
1077,1077,MargieB95,5.0,We had not visited this place before but so glad we did this time Beautiful building and a stunning Korean pottery gallery that showed the most amazing collection,"Written October 17, 2014"
1078,1078,Watu2014,5.0,National museum of Korea was transferred to the current location in 2005 It really includes a huge of cultural assets It takes one day long to view them in detail Many locals students and kids visit this place Nearby there are Yongsan family park War Museum of Korea,"Written October 16, 2014"
1079,1079,Sunshine1948,5.0,We went early on Oct3rd which was a holiday Very few people when we arrived so had the chance to see alot in a relatively short period of time Exhibits were awesome and the building was bright airy and clean My wife was interviewed by two high school students doing a project on visitors reaction to both the Museum and Seoul in general Gift shop was well stocked and prices were reasonable The museum in spacious,"Written October 14, 2014"
1080,1080,Peter M,5.0,Admission is free Yes there is a lot of old pottery The crown of the Kings of Silla was on display as well They have one of the most beautiful collections of celadon in two rooms The open design of the place is worth mentioning too No overstuffed rooms here,"Written October 9, 2014"
1081,1081,Olga L,5.0,Take your time its beautifully displayed just magnificent We didnt have enough time to really see it all but what we did see was enchanting,"Written October 8, 2014"
1082,1082,Anna K,4.0,the collection and the building are impresive but 1 place is crowded I do not recommend going during weekends 2 To many kids taking photos of almost everything 3 skip the prehistoric part Also you will probably have to have one day for that museum is huge and there is also a big park where you can spend some time,"Written October 7, 2014"
1083,1083,Teamhoffmann,5.0,An extraordinary rich culture brought to life through art and history Enjoyed learning and especially the pottery,"Written October 4, 2014"
1084,1084,MaryAnne L,4.0,Quiet clean plenty to see We were with a group so we didnt get to explore on our own If I had the time to go back I would,"Written September 25, 2014"
1085,1085,TrevaLafaye,5.0,Loved this museum Give yourself 34 hours If you are English speaking be sure to take the one hours english speaking tour in order to get acquainted with the museum,"Written September 25, 2014"
1086,1086,sabrinast,3.0,There were not as many artifacts as I had hope for Most of the items on displayed were rather recent; from 19th century onwards,"Written September 21, 2014"
1087,1087,winifredwohc,3.0,A good starting to know Korean Culture The admission if free why not have a visit if you have time to do so The atmosphere of the museum is great I spent the evening there by just sitting on the park after the visit,"Written September 21, 2014"
1088,1088,Dark_Placebo,5.0,I thought it was strange that this place is free for a museum Though it gives you a better understanding of the Korean Culture A definite must visit place when you are in Seoul,"Written September 18, 2014"
1089,1089,Irwin Arribas,4.0,Its huge Its almost as big as an airport terminal The exhibits were well curated although it would be nice to have a diorama exhibit to show how the early Koreans lived Would love also to have a replica Hanok village as a light and sound exhibit,"Written September 17, 2014"
1090,1090,AndreiSabang,4.0,Learned a lot of stuff from our tour guide when we went here There were 4 areas in the museum and we only went to one as the place is very big and may take most of our time in our tour There are small descriptions on each of the displayed artifacts but hearing things from our guide made more sense The place is pretty huge but their are signs and stuff so you wont get lost You can learn a lot here about Korean history so it is a must go,"Written September 17, 2014"
1091,1091,Friedbeef,3.0,Dont get me wrong this museum is decent The only thing is that it pales in comparison to the brilliant art museum and war memorial  both of which have good collections of historical items themselves  So I would give this one a miss just because other museums  locations are better  Even if you had time to see ONE museum I would go to the war memorial,"Written September 16, 2014"
1092,1092,katty_leung,3.0,nice city map big museum and nice garden you can spend there easily 3 hours outdoor and indoor nice and friendly staffs,"Written September 15, 2014"
1093,1093,Shosh W,5.0,I am not a museum goer but bowed to the pressure of my friend I enjoyed the museum both inside and outside  architecturally its great It has lots of little nooks with vistas of the beautiful landscaping where one can process what one has seen The early Korean artifacts are particularly worth the visit,"Written September 11, 2014"
1094,1094,ValeriaUS,4.0,I really enjoyed visiting the National Museum of Korea It is a very popular attraction for Koreans as well  it was packed when I went there over a rainy weekend Beautiful collections although no detailed information in English Still super worth a visit,"Written September 10, 2014"
1095,1095,Ger B,5.0,We went for the Korean history of ceramics Their collection goes back two thousand years and shows the development in ceramics very beautifully,"Written September 10, 2014"
1096,1096,Christine D,5.0,Good location Very accessible Place is well maintained Toilets needs more maintenance Staffs are ready to help out Enough sitting areas to accommodate visitors who are overwhelmed by the place,"Written September 1, 2014"
1097,1097,halliharibo,3.0,If you love most museums then youd probably find this one pretty good However I think its a bit boring there are no spectacular or particularly fascinating exhibits I love science museums and natural history museums to give you an idea of my interests  but this one was too dull A lot of the exhibits were the same and I think you can enjoy Korean culture more by visiting temples and palaces However the paleolithic section was interesting  purely because of the age of the artefacts and not the Korean history,"Written August 30, 2014"
1098,1098,Johnny G,4.0,I guess it depends on your interests but I found the set up very good but you can only see that much of pots until it gets boring Still well worth a visit but stay away from the food  coffee,"Written August 23, 2014"
1099,1099,maggimagus,5.0,Given the brutal treatment of this lovely country through history it is go good to see how much they have from their rich cultural pastHuge building crazy cheap to enter you can wander here for a couple of hours and still not see it all A sophisticated very impressive devotion to all things intellectual and artistic Korean history comes to life here through the objects and you realise how advanced a culture it has been when you look at the dates of things like the art and written materials,"Written August 20, 2014"
1100,1100,Laj S,5.0,We took the subway Got off at Ichon on the Jungang line aqua It is a covered walk almost all the way to the museum entrance Main museum entrance is free It is a stunning building from the inside and all the displays are well signed posted in English We tried to get the MP3 audio guide but there werent any available at the time Apparently they can be booked on line at the museums website may be worth doing We spent a great 3 hours there on a drizzly day Well worth it if you get sick of just seeing palaces and shops galore,"Written August 19, 2014"
1101,1101,Sandra Silvia R,4.0,If you are interested in history you should go and spend a view hours inside Read the signs otherwise plates swords and coins are not special If you dont like history see the museum from the outside amazing and huge building and visit the Family Park next to it Check out the homepage for free English tours through the museum We also really enjoyed the Teahouse inside You can taste many different traditional teas,"Written August 19, 2014"
1102,1102,Urs G,5.0,This museum is definitely worth visiting The architecture is amazing and very spacious The displays are of high quality and as usual in modern Korean museums well supported by audio visual gadgets The access is very impressive and you can get there from Ichon Metro Station through an underground walkway protecting you from becoming wet in wet summers,"Written August 5, 2014"
1103,1103,Grandma Amy,5.0,A great museum to explore for a day With collections from many countries and especially the Ship wreck excavation The information about the porcelain and ceramic craftsmanship the yin and Yan method is quite interesting The architecture is grand the landscape is soothing Wonderful visit,"Written August 5, 2014"
1104,1104,bcbarons,5.0,Its worth the trip to the museum It was free to enter and covers the evolution of the country culture  prehistory Be prepared to spend a minimum of 4 hours  There are also nice walking trails and areas for a picnic on the grounds around the museum They had a childrens museum next door and special exhibits which you need to pay for but we didnt have time to visit,"Written August 5, 2014"
1105,1105,ScottW007,5.0,This is a museum with an extensive collection of not just Korean art and artifacts but from other Asian countries as well It was the last sight we saw before returning home and well worth it,"Written August 3, 2014"
1106,1106,Richard P,3.0,Beautiful part of town and a lovely walk through the complex  Displays however are quite poor  You can only get so excited about 2 and a half floors of potsadd a Buddha or two and you have finished,"Written August 3, 2014"
1107,1107,gazalvishy,4.0,The museum and the collection is huge We went on the weekend so there were some live performances which was nice There is a huge park next to the museum It is child and disabled friendly with ramps and elevators everywhere We were a bit disappointed as we could not go to the childrens museum as it requires prior booking Lots of options to eat and lovely museum shop Was not easy to find a cab back from there as it is on a highway kind of road All in all good fun for free,"Written July 29, 2014"
1108,1108,Michal D,5.0,It is a place where you have to be while visiting Korea Museum has a great structuredesign It is free to entry and give us a great lesson of Korean history and broad overlook at its culture,"Written July 25, 2014"
1109,1109,Bernadetta P,4.0,Its an interesting lesson of Korean history There are also cafes and restaurants and many rest areas,"Written July 23, 2014"
1110,1110,Soo C,4.0,This museum is free There are special exhibits that require a fee I would recommend getting a tour guide to get a broader understanding of the art We used the headsets which did not help with navigating the museum efficiently or add a great deal more than the descriptions on the art I ran into a guide giving an English speaking group a tour She was entertaining interesting and brought a wonderful perspective to each piece,"Written July 22, 2014"
1111,1111,cpcog,4.0,The items inside are worth to see There is a funny machine to take photos but we cant receive the emails with the photos  Disappointed,"Written July 15, 2014"
1112,1112,Oriol S,5.0,There you can follow the Korean history from start to almost nowadays Also they have a really nice collection on eastern art  I was really impressed by a Buda statue from PakistanAfganistan border it had an Helenic style probably because Alexander the Great being in that zone,"Written July 15, 2014"
1113,1113,JanSavage,4.0,This museum is spacious and well laid out with great exhibits showcasing the history of Korea It isnt the Smithsonian so dont expect that but it is very nice It takes the visitor from the prehistoric ages to present through the many changes that the Korea culture has undergone I highly recommend it to anyone who is interested in learning more about the unique and interesting history of this place While we were visiting there was a touring exhibit from the Musee dOrsey of France with beautiful pieces from the impressionists There is a small cost to the extra exhibits but the museum itself is free of charge If you choose to eat there the only food we found on offer was local food  be forewarned,"Written July 14, 2014"
1114,1114,Nicolaus,4.0,The building itself is a piece of art surrounded by trees and a pond Theres a free entry for the permanent exhibitions,"Written July 11, 2014"
1115,1115,TuomoTapani,4.0,I was amazed by the quality of the free exhibition and gained so much new information about the Korean history and culture Theres overwhelmingly large collection of historical items and one day is hardly enough to see all the 3 floors The second art related floor was though not my favourite and skipped that almost completely  The acient history up to around 1500s was covered very well but theres some gaps we could say from 17001900m so perhaps thats something to imporove during the next years,"Written July 8, 2014"
1116,1116,Angela_Wollongong,5.0,Firstly the architecture of this building will blow you away It is just a beautifully designed space that is a pleasure to spend time in The exhibits are fantastic Id suggest the guided tour which shows some of the main highlights and given some orientation then do some exploring on your own This museum has a great range of exhibits that will engage people of all ages There are also a few nice little places to eat and a great gift shop,"Written July 3, 2014"
1117,1117,Att2014,5.0,You would find scores of stuff and have a look at ancient Korea and why is it called hermit kingdom Ii worth one visit for Indians to feel proud of their rich heritage,"Written June 30, 2014"
1118,1118,elsiek,3.0,Given that this is the National Museum of Korea it seemed a little short on substance Entry into the permanent exhibitions was free  the current additional French Musee dOrsay display required a fee The galleries were well laid out and there was a good accompanying map of the museum in English Given our European background the Korean Calligraphy and painting gallery was too much for us but we did admire some of the marvellous ceramics in the Sculpture and Craft Hall Seemed lacking in atmosphere,"Written June 30, 2014"
1119,1119,YanksAbroad,5.0,We were pleasantly surprised to see that a traveling collection of Impressionist Art from Paris Musee dOrsay was at the National Museum of Korea the day we showed up After enjoying that we toured the regular collection which features Buddhist art Korean ceramics landscape paintings medieval pieces and so much more that one day wasnt enough Best of all the regular collections are free admission so you can return another day to finish looking All the facilities are of an excellent standard,"Written June 29, 2014"
1120,1120,gytta50,5.0,Easy to go there with the subway line 4  Ichon station Majestic entrance and pond The museum is free Koreas history is exposed in grand rooms Visiting the museum helps understading the ancien way of life in Korea,"Written June 26, 2014"
1121,1121,MichaelYang888,4.0,For those who have been to museums such as the palace museums of both Beijing and Taipei this museum may be slightly underwhelming However it is still the best place to start brushing up and understanding the history of Korea and understanding its place in both ancient and modern Asia  Entrance is free and its easy to spend at least half a day there,"Written June 23, 2014"
1122,1122,Kecha T,4.0,There is so much information to ingest here that you really need to spread it out over a few days If all you want to do is walk through and look at stuff you could tackle that in a few hours but you really want to appreciate the history that is here The museum is huge and you need to allot several hours to get through maybe even three sections I had to come here several times and after 1yr in Korea did not manage to complete every section There are brochures in English and several other languages There are two sides to the museum and the right side is free The other side houses a concert hall and special exhibitions,"Written June 21, 2014"
1123,1123,Erez S,5.0,Korea has a long and intersting history an culture This musuem is a great way to get some basic understanding The bulding itself has an amazing arcitecture Especialy the interior Fantastic to have this free of charge,"Written June 19, 2014"
1124,1124,diob255114,5.0,We loved this Museum and we only covered a small part of it It is a spacious magnificent building and one that Korea and Seoul can be justly proud It is set out as a traditional museum with exhibits displayed in cases There is good signage and information in English You really need to allow several hours to do this place justice which we didnt to our regret,"Written June 18, 2014"
1125,1125,saltvon,4.0,Well only go if you are interested in the history But its rather educational and interesting to learn about Korea history ,"Written June 15, 2014"
1126,1126,Jazzventures,3.0,I wouldnt have gone here if I wasnt in Seoul for 10 days  if you are here for less I would recommend going to a Temple or another site instead unless you are REALLY into Korean history there are 3 floors which are free to see and numerous sections with art and collections  I really would recommend this if you are a huge museum and Korean fanatic  There are other exhibits which you must pay for but the general admission was free  The museum was so crowded  The museum itself and its location was nice,"Written June 9, 2014"
1127,1127,DebbieonDawson,5.0,The museum was architecturally lovely and had beautiful archeological findings Probably better if you know some Korean history We only made it as far as the second floor and liked the furniture section best Our group enjoyed even more the performance area outside where children were dancing on a Saturday afternoon I went to the Musee dOrsay touring collection of impressionist paintings across the patio and was wowd Dont know how long it will be in town but this was many gorgeous pieces with some littleseen and unfamiliar paintings by wellknown painters such as Gaugin Monet several Lautrec Pizarro Rousseau plus a few large realist portraits and a section on the building of the Eiffel Tower Well worth the 12 admission,"Written June 7, 2014"
1128,1128,joshr431,4.0,This was a great place to go to soak up the culture of the Koreans dating back to 1300BC It is an amazing building with three levels of culture and information It was also free which was not expected but great for the traveller on a budget like me  My only issue was that it was a museum and I personally do not find them that interesting I only went because a local suggested it  but do not get me wrong i do not regret it and would go again if given the chance If you are really into museums this is for you  you could really spend an entire day If museums are not your thing i still recommend you going to check it out as you can learn so much about the history of Korea,"Written June 6, 2014"
1129,1129,wingate,3.0,This is an impressive building and collectionhowever you are only going to enjoy this visit if you have a deep appreciation of korean early historyartand sculptureif like me this is not an interest then dont botherit is some distance from the centre and you must take a taxi,"Written June 5, 2014"
1130,1130,Jin,4.0,The museum is quite big with three floors and a garden They are having the Impressionism exhibition now You can rent audio guide with either Korean or English Nice trip,"Written June 3, 2014"
1131,1131,JudyCraig,5.0,A well laid out museum Entrance was freeFascinating insight into Korean history and culture We loved the pottery on display,"Written May 28, 2014"
1132,1132,Ripwalk,5.0,This museum is huge Anything you want to see Its also free We were there at the time of the great Impressionism exhibit which was wonderful it had a cost Overall a must see,"Written May 25, 2014"
1133,1133,Libertyjustice,4.0,I first visited this place with my school As schools would they gave us like 15 hours a worksheet to complete and set us upon the museum like some unfortunate Running Man game without prize nametagsripping nor a scary Kim Jongkook  That was not how I wanted to remember this place  I went again with my mum We took 1 day for each level As a matter of fact at this very moment we have yet to complete Level 1 We walked 2 whole days for Levels 2 and 3  This museum has an expansive collection of artifacts both from Korea and from other Asian regions At the entrance of each section there are boards to explain the significance of each collection All artifacts are labelled in Korean English Chinese and Japanese There are also guided tours  However Please do check for grammatical and spelling errors of the displays They go not they goes; frog not flog Also  should be maple not cherry The mentioned mistakes were found in the paintings section but I cannot remember which level  My mums vegetarian and I would like to commend one of the museum staff for recommending us a vegetarian restaurant when he heard about her dietary preference Also the restaurant on Level 1 NaMu was willing to prepare Jeonju Bibimbap without egg However they served up banchan with egg rolls and kimchi which contained shrimp paste as ingredients So do make sure you explain your dietary requirements in detail  This museum is free allows nonflash photography and has a lot of benches for people to rest at when they are tired I recommend people to visit this if they have a strong interest in history as well as art  At the moment I have not visited the Childrens Museum but kids might like that better than this,"Written May 22, 2014"
1134,1134,B J,5.0,Its a free museum in addition to being an awesome visit Not too many interactive exhibits but there is a nice outdoor family park Can be a great relaxing day to walk the park and then into the building during the hot part of the day Restaurant at the lake is pricey but the convenience store has all the necessities Easy walk from the subway Great views of Seoul Tower,"Written May 19, 2014"
1135,1135,romaney,5.0,Free tours in English and an outstanding collection of art There is a huge stone Pagoda on the first floor that extends up through the atrium Fine examples of Korean art and culture through the ages,"Written May 14, 2014"
1136,1136,UPU2013,4.0,A very good overview of Korean history and culture Also an interesting section on other Asian civilizations Very good museum shop to get fine quality presents at all price ranges,"Written May 13, 2014"
1137,1137,Tom C,5.0,What a fantastic facility Give yourself plenty of time and breaks The first floor ancient history section can take several hours; very well done,"Written May 12, 2014"
