,index,Unnamed: 0,서울대공원부정단어리뷰,index,단어
631,77,853,"There is much history here on these grounds! Changing of the guard was amazing and very colorful! The Korean Folk museum was very interesting to spend a few hours out of the hot sun! Beautiful gardens, ponds, and well manicured trees and shrubs! Fantastic background for professional looking photos!",631,much
632,78,863,"It was wonderful place especially in spring! I can see a Korean palace with beautiful sky in harmony. Actually I considered to visit Gyeongbokgung or Changdeokgung just befort a day of visit. But I'm sure Changdeokgung is better because I've heard several comments about Gyeonbokgung that there are too much people to enjoy that place. However Changdeokgung is good enough to enjoy the gung with nice weather, beautiful building and so on. And I recommend to use an application the ""Real, Changdeokgung"" which guides you based on your location. It is very helpful to tour Changdeokgung. Alwasy it's true that ""Your knowledge determines your insight."" At that point, it was awesome and to wonderful application to visit Changdeokgung.",632,much
633,79,870,"Changdoekgung is by far the best preserved palace in Seoul. While Gyeongbukgung is more famous, it has been altered more. I suggest you take the English speaking tour for your 1st visit, there are usually 2 or more a day. The tour takes you through the grounds and into a couple of the buildings, but more importantly takes you too the Hidden Gardens, ponds, and summer retreat palace buildings. Korean landscaping is much more natural than other gardens.  If you only have a couple days in Seoul, I put this high on the list of places to go. It is in central Seoul and close to Gyeongboekgung, Insadong, City Hall, Myeongdong, and Namdaenum.",633,much
634,80,875,The palace was only 10-15 minutes on foot from Anguk subway station. It might be the most beautiful one in Seoul. The cherry blossom was everywhere in the palace at the time we were visiting it. Walking around it might take less than an hour but we decided to slowly do so with resting and feeling the breeze of history blowing on us. So much enjoyful and peaceful!,634,much
635,81,888,"I appreciate Korean Palaces so much because it shows how much they treasure their history. It was well preserved and strictly kept clean, and thus it has become a highly respected place. I wish the Philippines valued its history as much as Koreans did. :(",635,much
636,82,896,"This Palace is very similar to the Gyeonbokgung Palace, but much smaller. If you are short on time I would go to the Gyeonbokgung Palace. An hour would be enough to see the entire place.",636,much
637,83,905,"The place reminds me of the forbidden palace in Beijing. However, the place is much simpler and smaller.  I'd still say it's a place you must visit on your first trip to Seoul.",637,much
638,84,922,"I went in March and in the fall. I preferred it much more in the fall with the colorful leaves. This time around, it was deserted and quite sad looking. I also went to the Secret Garden and did not enjoy it during March. Go there in the spring, summer or fall. Don't waste your time and money in the pre-spring season.",638,much
639,85,936,"This palace is much smaller than Gyeong Bok palace, but you will definately get a more out of this gem. Changdeok Palace has a garden that is only accesible through tour groups formed at the tocket booth. It is unnecessary to make reservaions if you are in a party under four, they offer walking tours in English, Chinese and Japanese. The royal garden is full of ancient trees, beautiful architecture and landscaping that is particular to the Korean culture, it is less tended and more close to a forest than a typical western garden. Don't hesitate to go on this tour as it is worth your money and time!",639,much
640,86,952,"This palace has much to explore, almost every corner has a magical photo opportunity! Especially with all the pretty girls wearing their traditional clothes. Many are more than happy to pose for you, if you ask nicely! We spent around 3 hours walking around all the small buildings and stopped for coffee in the cafe on the grounds, (decent coffee, not overpriced at 3500won).",640,much
641,87,955,"You can't miss this place. Make sure you go there with lots of time (i would say at least 3hours) to explore the area. And please wear comfartable clothes and shoes because you will be walking a LOT. Paying for the guided tour is important for you to learn a lot the local history. Take time to choose a quiet spot, sit down and observe Korea people who goes there. You would be amazed how much you can learn by observing the way they interact with each other, how they respect their culture and people. I was truly amazed!!!",641,much
642,88,968,"We had an excellent afternoon including a secret garden tour. Without the tour I think it would be hard to enjoy or learn much during a visit, but the information and history provided by the guide during our 75 minute tour were really interesting and nice. Perhaps the group size was bigger than it should have been, but anyway it was a nice afternoon and without the tour it would have been a big disappointment.",642,much
643,89,986,"The palace could be more beautiful during fall, but I visited in winter so it looked the same with other palaces. We booked the huwon garden tour, and again, the tour guide said that the garden was much more beautiful during fall. In winter, it is all snow and frozen ponds. It was nice to hear the tour guide leading us through history, though.",643,much
644,90,997,"Highly recommended for a visit. This huge Palace complex is a fine example of Korean historical architecture and culture. The grounds were stunning, particularly in Autumn - it's a photograper's dream, particularly with the young local people dressed in traditional dress ( a lovely, popular current trend). Very reasonable entrance fee and so much to see there.",644,much
645,91,1006,This palace is neat to look around...not much on display but the area is nice with some fantastic scenery. Whilst there we learned that it is in the process if being rebuilt and so not much of it at all is actually historic.,645,much
646,92,1009,The size of the Palace is average but the buildings are quite well maintained . The secret garden though not much to be seen but can see that it was once quite a beautiful one.,646,much
647,93,1018,"Tip: You can book the secret garden tour a week in advance (I suggest you do so as it's limited to 100 per slot). The English tour starts at 11.30am.  Be at the palace early to roam around and join the 10.30 General Tour (English) around the palace grounds. You will still make it for the 11.30am secret garden tour which takes 1.5 hours.  Following the tours make it so much easier to appreciate and understand the stories behind the buildings. You can either choose to get off Jongno 3 ga station (exit 6) or Anguk station (exit 3) depending on where you stay.  We got the Royal Palace Pass which is 10,000 won and allows us entry to 4 palaces (including Gyeongbokgung) and the Jongmyo Royal Shrine.",647,much
648,94,1022,"You must visit at least one Palace in Korea, once you have done one, well they are pretty much the same and well worth the visit.",648,much
649,95,1042,"I enjoyed this Palace very much, it was a sprawling beautiful location. We missed the cut off for going into the garden, but I will just have to go again. It's very affordable, especially if you get the special discount for the multiple locations!",649,much
650,96,1049,"We bought tickets for this palace along with tickets for the secret garden tour. Unfortunately, the tour guide for the secret garden had somewhat stilted English (and was thus a bit difficult to understand) and the tour was quite boring, so we just ventured out on our own after a while.  The palace is humongous so be prepared for a very long walk. Also note there really isn't much food you can purchase within the palace itself except for some drinks, so be prepared for that as well.  The palace does get a bit repetitive at times, although the nicely manicured grounds do make up for it.",650,much
651,97,1060,"So much into Korean royalty history. So interesting to see the King's palace and the Queen's palace, how they rule and what their restrictions are. The architecture and very detailed designs of the palace are impressive. They have maintained these sites so well without altering the original set-up. When you're in Seoul, at least visit one of these heritage sites. This requires lots of walking and climbing of stairs. You need need to be fit though but good walking tour.",651,much
652,98,1067,"Very attractive palace buildings with interesting architecture and interiors making a pleasant change from temple visiting. But don't expect to have the place to yourself. It was very busy, but this added to the character as many were in national costumes. Due to time restraints we were not able to visit the secret garden, which is a shame as photos we have seen make it look well worth visiting too. Would recommend having a local guide to make the most of your visit as there is much to understand.",652,much
653,99,1084,Part of the tour was a visit to Changdeokung Palace. Its design is not as detailed and intricate as that of Gyeongbokgung. It is much simpler and there were few people who visited this palace. Considered as Changdeokgung Palace was recognized as a World Cultural Heritage site by the UNESCO World Cultural Heritage Committee.,653,much
654,100,1103,"We went to Seoul in June, it was quite hot, I had high expectations about Seoul but so far it was just an average trip that didn't have much attraction. We went to Changdeokgung Palace. I like places with history and story attached to it. I enjoyed the food but didn't love it. I guess enjoying/loving your travel will depend on the places that you go. So maybe next time I will try the outskirts of Seoul.",654,much
655,101,1106,Changdeokgung is a popular tourist spot. Its Secret Garden is hotly sought after in autumn; booking of entry for the Secret Garden of Changdeokgung is via internet (6 days in advance) and all the places will be taken up within an hour or so (booking starting at 10:00 local time). Changdeokgung itself is quite typical but the Secret Garden looks more ancient and has retained much of the original character (despite the re-built). It is a delight to visit the Secret Garden to experience the absolute tranquility and beauty of an ancient garden.,655,much
656,102,1122,"The exterior is not as spacious and grand as Gueongbokgung. However, it's a prettier palace with more trees and a mysterious feel. Go visit the secret garden for a stroll (5000Won per entry) We had a great time enjoying the scenery and breeze inside. There are slopes and much steps at the end of the walk and not suitable for person with walking inconvenience.",656,much
657,103,1129,"It's 3,000W to get in then another 5,000W for the secret garden tour. A nice bunch of buildings but to be honest A LOT of it is inaccessible (you can only look from the outside), there isn't too much in between (the grounds feel sparse), and of course so little of it is original. A huge number of people come here each day so I wouldn't call it peaceful but an ok place to visit if it's the only palace you go to while in Seoul.",657,much
658,104,1132,"I visited on a Wednesday. Contrary to the information in some other reviews, there are many secret garden tours available, including 4 per day in English (this depends on the time of year; see the palace website for full details). Currently, the tours take 200 people instead of the palace website stated 100, this may have been due to Chinese National Day. 50 tickets can be booked ahead and the rest are claimed at the palace. I was able to purchase tickets at 11:15 for the 11:30 tour.  As for the palace itself, very nice and the layout is very different from palaces I've seen before. While some of the layout is perpendicular building and walkway placement, much of it is off at odd angles to meld seamlessly with the natural terrain. This was a nice contrast to the forbidden city in Beijing. The garden tour is definitely worth the time (90 minutes). The tour guide has some useful information and the tour group quickly dwindles to a reasonable size, but you're free to leave the tour guide from the start if you like to do your own thing.",658,much
659,105,1135,"Was expecting more I guess, but the Secret garden is really just a park, not much of a garden. Didn't find it worth the time.",659,much
660,106,1168,"My first time to visit Korea's palace and it was amazing. We took a lot of pictures at the entrance as there was some men who wearing the tradition Korean customs. It was a pity that we didn't spend much time at the palace and wish to try the Korean customs. We also didn't have time to visit the secret garden. For me, I will visit this palace next time.",660,much
661,107,1171,"You need to arrive fairly early if you want to do the secret garden tour after the palace tour. English-speaking guides take the tour around the palace at 10.30am and the secret garden tour kicks off at 11.30am. We turned up a bit late so although we had the palace tour, the garden tour was sold out and we had to wait until 1.30pm for that. Luckily our hotel was very near so we nipped back there as there isn't really another two hours of activity once you have toured the palace. The talk was very good at giving an insight into court life, meaning when we later went to Gyeongbokgung Palace we didn't feel it necessary to join a guided tour. Word of warning to the infirm, the garden tour has some quite steep climbs and quite a lot of older and more overweight vistors found the pace a bit intense, especially in the heat. It's also worth buying the four-palace pass if you intend to visit all the palaces in Seoul. We only did these two, but I'd recommend them both. Gyeongbokgung is much bigger and also contains two fantastic museums. A real must visit.",661,much
662,108,1175,"I enjoyed visiting this gorgeous palace. It has so much architecture and history! The day we went was free entrance and we only had to pay for the English-guided garden tour which lasted an hour. When visiting you can see some Koreans dressed in traditional clothes. It can be very humid and hot so stay hydrated! Also, you can take beautiful pictures so I recommend bringing your best camera. Highly recommended if you are in the area!!!",662,much
663,109,1177,"Changdeokgung Palace is set within a large park in Jongno-gu in Seoul. It is one of the “Five Grand Palaces” built by the kings during the Joseon Dynasty. And as such, it was the principal palace for many of the Joseon kings and a 600-year-old UNESCO World Heritage Site.  We were here for a visit as part of our full day city tour. We arrived at around 9.30am and stayed there for slightly over an hour. It was not crowded when we arrived (perhaps it was still early) and our admission fees had been included in our package tour. But I understand that the admission fee is 3,000 won per adult.  The palace ground was massive, with many ""interlinked"" palace buildings from one to another with a big open compound. Of course what was interesting was the ancient style of architectural design and to some extent, similar to the Chinese style. According to our guide, both ancient China and Korea were good allies and thus the country had some influences from the Chinese culture. (in fact, on the roof top of some buildings were designs of the Chinese classic novel, Journey to the West, with the Monkey God, the Tripitaka Master etc, cool!)  Maintenance and conservation work of the buildings had been done here by the city authorities. So we walked from one building to another, with some being able to enter or taking a look from outside on the interior structure of the palaces, such as the King's chair and office, paintings etc!  Along the way, we also saw some people wearing the traditional Korean Hanbok costumes, very nice, colourful and lovely~ And you are keen, you can try them out too!  As we need to visit several attractions in our tour, we were not able to stay to visit the Secret Gardens which according to our guide, was very beautiful and nice!  For us, the visit here was generally fine and interesting to learn about the ancient culture of Korea though we would love to see more like in Gyeongbukgung Palace. Weather was very sunny and warm and do remember to bring along an umbrella, hat and drinking water.  Well, if you are planning to visit some palaces in your trip here, Changdeokgung Palace is also a good option besides the Gyeongbukgung, though the latter has much more to see, besides the buildings and gardens, bigger, there is also an ancient ""change of guard"" ceremony.  But do take note that the former is closed on Mondays and the latter is closed on Tuesdays!",663,much
664,110,1179,"It is a very charming place, the little lake with white water lily. Well maintained place. You have chance to try their traditional dress for photo as well which was fun. I love the architect of this place very much",664,much
665,111,1183,"You wont need too much time here , just a overall look not more than 30 minutes. This is the most important sign of seoul when you visit . Great place for history lovers. You can also find some tour leaders to receive detailed information.",665,much
666,112,1187,"We spent hours walking around to see where the King lived and where his wife lived, etc.! Beautiful architecture, but no furniture to mention or much else.",666,much
667,113,1188,"This palace is really underrated for its beauty. During my second visit to Korea, I went to Changdeokgung and realised that it was so much more beautiful than Gyeongbukgong. Also, It was much better to take pictures/hanbok photos as it is less crowded. I missed out on the secret garden because of itinerary constraints but I would urge people to visit the garden during their visit because it is magnificent.",667,much
668,114,1194,Overall i find the Palace in Korea a bit too boring.Is all a shell other than that nothing much to see and everything thing looks the same. Is a shame when you look into the room is either empty or pretty dull. You want to see the richness of it during those days.I reacon they cold do much better. Only highlight i got was the delicious cold Citroen Tea you can buy at the giftshop.That was a really nice drink freshly made lemon tea with pieces of preserved lemons. Loved it.,668,much
669,115,1200,"We came here because the other bigger palace was closed on Tuesday. It was okay, nothing too special in my opinion. But the architect was interesting. It's 3000 won entrance fee and you have to pay extra for the secret garden, which I think is what everyone wants to see. It's another 2000 won and you can only go as part of a guided tour. There is not much shade so it's pretty hot on a summer's day.  Bukchon Village and Insadong Street are close by.",669,much
670,116,1222,"This was my favorite palace, and was recommended by a local as theirs as well. It truly blends Korean architecture with nature. The grounds are surrounded with trees and is much prettier than the Gyeongbokgung Palace. Only frustrating part was that you had to pay an additional fee to view the secret garden. It was really nice that they had a snack bar with free wifi and AC, as it was really hot!!!!",670,much
671,117,1224,Went there with my wife and son especially to see secret garden. Gosh!!! What a waste of time. Nothing to see in that garden. Mughal gardens in india are much better. Took free English tour. Felt walking in a normal garden. But totally disappointed. Guide used to show a simple hut with no great architecture and give its history. I got to know that I am doomed when they told that the 1st place we will visit iin the garden is the most beautiful place. A big no from my side.,671,much
672,118,1225,"the palace follows the usual style of these types of buildings, There's not really much to see but the interiors of the buildings have a lot of interesting detail and if you can get a tour guide it makes the visit and understanding the context more enjoyable",672,much
673,119,1226,"I'd recommend this as your first stop in Seoul to get a feel for what Korea has to offer. It will most likely also be all the palaces and temples you will want to see for your whole time in Seoul, which is fair because there's so much more to do in the city. Maybe my expectations were too high, but while I found it was nice to walk around and experience something I don't normally see which is of high historic value, I found it a little underwhelming. Although for such a low price it's definitely worth it.  You're free to walk around by yourself without a tour, plenty of opportunities to take photos, the tour isn't really essential unless you want to learn a lot about the history. The Secret Garden tour is reasonably good and gives you enough information about the palace to keep you satisfied. Even then, you're not really missing out if you don't take a tour, but it's still nice to do. Jongmyo is the only place in the area where you've forced to take a tour 6 days of the week, so if you have limited time I'd recommend not taking any tours here.",673,much
674,120,1237,"This royal palace was much nicer than kyungbok palace. Kyungbok palace was a nice palace but I was much more impressed by this palace. If you have time, You need to visit secret garden of this palace. It's worthy!",674,much
675,121,1250,I loved visiting this palatial complex. The gardens were beautiful and added so much to the complex. The buildings are beautiful.,675,much
676,122,1272,"After visiting Geongbokgung, we think that this palace is a waste of time! Its true that both have their attractions but there are so much more to see in Gyeongbok! We did not go to the Secret Garden, though.",676,much
677,123,1281,a very good friend recommended to visit join a tour in the secret garden . but english tours were fully booked and korean tours were still available. we took the korean tour. didnt appreciate much what the tour guide was saying but i admired what i see. very nice view. nice to have photos taken as well. but going uphill or taking the stairs is very tiring. recommended only to those very athletic one,677,much
678,124,1295,"The only reason I give it 4 stars, is that like many places in Korea they don't give information or notice about how much walking is required or the terrain. I took my parents here and they loved the rich history, the large spaces, but the walking, especially on a hot day in Seoul can be a lot. Make sure to go into the Palace and see the bench where the King would sit. It still smells musty and the old yellow curtains hang low. The best spot is the Secret Garden, but note this is a long walk with many steep hills and climbing.",678,much
679,125,1305,"The strange history concerning how many times it has been destroyed and rebuilt (portions at least) is fascinating. And from far it looks small but as you approach you see the intricate details and great attention that was laid to each element that makes it so beautiful. There were lots of people, but I found that charming. It was good to have a tour guide to tell us about the nuances of the structures and the layout and some of the stories that make a place so much richer. Not good to go on a rainy day. Worth a visit if you have the time - about 1:30-2 hours is good enough. Then it becomes a bit repetitive. If you get a chance walk around the area in the city because there is lots to do there as well, not just sightseeing.",679,much
680,126,1306,"It was a cloudy day when we visited this palace of the last king of Korea. Luckily we managed to join an english tour @2.30pm to find out more about the history of this palace. We didn't join the secret garden tour @3.30pm as it was kinda drizzling and we don't have any umbrella with us today.  The secret garden was where the king spent most of his time together with his most beloved concubine ( whom he couldn't make as his first wife as he wasn't allowed to choose his own wife) He built a house for her next to the garden ( something unheard apparently , showed how much he loved her)",680,much
681,127,1312,Our annual Rotary International convention was held in Seoul Korea this year. We took a few extra days for sightseeing. This Palace was one of the highlights for me. I love history and I love beautiful things. This inexpensive tour combines both of those. I love the way it Korean culture honors its history. This is a beautiful place to visit without spending too many dollars. You can do the whole thing in an hour or two. I also very much enjoyed the museum adjacent to the Palace. Air-conditioned and a nice restaurant inside it was a good diversion in the middle of a hot day. If you can do this with the tour guide it is even better. Too many things that you simply would not understand without having a guide.,681,much
682,128,1325,"I believe you do not need to visit Changdeokgung Palace and Gyeongbokgung Palace. They are pretty much the same, though the tour we took at Gyeongbokgung Palace was better. The best part of Changdeokgung Palace was The Secret Garden. You can take the tour of The Palace, and then take the tour of The Secret Garden. The Palace tours in English are at 10:30AM & 2:30pm, the Garden is at 11:30, 1:30 & 3:30",682,much
683,129,1336,We took the Secret Garden tour with a knowledgeable English-speaking guide. There are a lot of people who do this tour so I would suggest one to be early as they are punctual. A walk through this Joseon dynasty palatial grounds gives insight into the ways of the Korean royals. The secret garden covers a lot of the palatial grounds with many intricate and unique pavilions and ponds. The setting of these structures was done with much harmony with the landscape. A visit to this palace is absolutely worth it.,683,much
684,130,1362,"I love this palace much more than Cheongbokung Palace. This is more interesting, near secret garden and Hanok Village. It is very easy to go by MRT or Airport Bus limousine.",684,much
685,131,1378,Not a bad place to spend an hour although it lacked much to do once inside. Some good restaurants close by though! Worth a visit if bored.,685,much
686,132,1384,"We had visited the Geongbokgung Palace the last visit and thought we needed to view the Secret Garden and naturally visit Changdeokgung Palace. The palace is rather small and the highlight would the garden.For this you have to go on the website and make a booking. We chose to go on Christmas Day thinking it would be quiet but our group was large, at least 30 (sure reminds of my school trips!). Give yourself half an hour to visit the actual palace itself. I loved the garden as it was huge, sitting in an area much bigger than the palace. It was a hunting ground for the king in the olden days so as to give you an idea how large it was. It is an oasis of calm in the midst of Seoul! However, you can only visit with a guide and therefore cannot enjoy it as much as it should be. I love to sit and watch the world go by so that is not possible. Lovely and well worth a visit.",686,much
687,133,1394,Nice place to see and walk around. Very peaceful and serene. Not much to do here except take in the history,687,much
688,134,1405,"I found Chandeokgung to be the most beautiful of all the palaces--and I visited them all! I took two free English-language tours. The first one--a tour of of the buildings and explanation of the history was very hood. The second tour--of the Secret Garden--was only okay. I could barely understand the guide and the Secret Garden was pleasant--but not as impressive as the name conjured. But I was there just before spring, and I suspect it would have been much prettier with the flowers blooming and the trees leafing out. But the palace was ""WOW!""",688,much
689,135,1406,"This is more Korean style palace. That is, it is built according to the nature. The other one - Gyeongbokgung - is more Chinese style which gates and building are all lined up. Even the main gate for this palace is situated in the corner. And they didn't cut down on hills and trees. So it's pretty much of hiking in the city if you take the full course. The palace part is open to everyone except every Mondays, but the secret garden - something more famous - must be reserved beforehand. If you are a small group, there usually are some tickets available at the spot, but I wouldn't risk it. Just reserve it online first. The garden is beautiful and huge and the hills are haha endless. Better wear sneakers. No tough shoes.",689,much
690,136,1424,"We had been to many similar palace's during our Asia trip, so we only noticed subtle differences. It felt like we were seeing much of the same from what we saw prior in China and Japan. Not taking anything away from the site, it was a great experience and well kept. If you havent seen one of these palace's before and you are in the area, worth the visit.",690,much
691,137,1428,"Seeing the garden is by tour only. We brought tickets for the palace and gardens when we arrived in the afternoon but because of the afternoon garden tour time we didn't get a chance to see the palace. We found the garden disappointing during our visit in late March. There was not much colour. Maybe it looks more attractive at other times of the year? We felt the tour guide did little more than walk us from one photo opportunity to another, and also felt the tour could have been done in half the time.",691,much
692,138,1438,This was an interesting palace but we didn't spend very much time here because we were so short of time. I would like to be able to visit it again.,692,much
693,139,1444,"Love this place. I saw the changing guards and have a chance to take pictures with them. I paid about $5 to get inside. The place has some young men and women dressed in Korea outfit to walk around and stopped for pictures. They are love birds and felt that I was back to the pass and was walking in the palace hundreds of years ago. Not crowded at all, and it was pleasant to walk around. The trees was so nice and the short explore was a much do in Korea.",693,much
694,140,1463,"Had a few hours to kill so I went to the Changdeokgung Palace to walk around. Went on the garden tour which was muddy and not very interesting. The walking areas are sandy dirt, so plan accordingly as your shoes will be a mess when you leave. It had rained/snowed a few days before my visit and the grounds were not in great shape. Worth going, but probably much nicer in spring and summer. I would not pay extra for the garden tour in the winter as there is not much to see.",694,much
695,141,1501,"This Palace is easily reachable by underground or taxi. Most beautiful trees with red leaves mixing other pine trees were all bald at winter time, so it not as colourful as it is in pictures shot in autumn. All buildings were the same and very plain, may interested those architectural lovers. We attempted to pay fee for the secret garden which must be entered with a tour guide but unfortunately one only time with a chinese tour guide on sunday, for the whole day, can you imagine how interested it can be. The palace charge extra money to enter the secret garden but the service is so limited and travellers take so much time to go there. Tour guides in English is also limited. And I did not think I saw any timetable for the secret garden at the main entrance, may be it is a little secret that should not tell travellers. The ticket seller, probably has limited english ability and will just answer the money you need to pay but nothing else. So if you go, it would be better to enquire the tour guide time for the secret garden if you do not want to miss the boat.",695,much
696,142,1503,My husband is Korean. He took me here because he knew of all the palaces this would be my favorite. And it was. It was smaller than the other palaces (but that isn't saying much because this was huge still) I loved it for the natural beauty. It was breath taking. There was a little pond that you would surely miss if you didn't look for it and it was covered in green lily pads. We watched two ducks roam around the waters. This place was a gem in industrial Seoul!,696,much
697,143,1524,This place is full of history. And where a lot of Korea drama are filmed. But not as excited as I thought I would be. It's pretty big but nothing much thou.,697,much
698,144,1542,"I visited Changdeokgung Palace in Dec. and was amazed by the secret garden. Although leaves on the trees are all fallen, the buildings are stills pretty amazing. Tourists are only allowed to go into the garden at certain time with the guided tour. The tour guide was very helpful and really explained the idea behind each building and their layout. Tour is around 1.5hrs and basically hiking up and down the hill, because the garden was built on a small hill. The guide also recommended us to come back in the autumn. The palace will be much more colorful than it is in the winter.",698,much
699,145,1543,"Stunning architecture. English tours available at 1030 and 1430 daily. Adjoins the Changgeongung Palace, which requires a separate ticket to be bought. Note that the Secret Garden, which forms 60% of the palace grounds, closes at 3pm, so plan to arrive much earlier to allow plenty of time to explore. Also if you plan to rent an audio-guide, you are required to leave a passport or photo ID.",699,much
700,146,1613,"If you have visited the Gyeonbukgong, then this might not seem much different. However, the secret garden (or known as the rear garden) is a must visit. The scenery is nice with lots of trees and plants, the tour also talks about the history of the palace and garden. The secret garden is only open to guided tours, which need to be booked in advance, and the group can get quite big during peak seasons. There are up and down road/stairs and it's a good 90 minute walk.",700,much
701,147,1619,Nice palace to visit. Loads of walking to do.. Very intricate rooftop designs for the inner palace and the rooms of the king and queen. If I remember correctly. A place that you can take nice photos of Korea.  You could take a walk inside but no need to spend too much time for each visit of the sites.,701,much
702,148,1621,"What a gorgeous and amazing palace! It has been rebuilt, but so have many other places that old. We took the advice of a very helpful woman at a tourist information booth in Itaewon, and took the garden tour. Our guide was amazing! Her English was exceptional, and she had a great sense of humor. We learned so much about the garden and its history. I loved the stories, and the beauty of the gardens and building. It was early fall, so the leaves were changing beautifully. What a lovely way to spend time enjoying and learning!",702,much
703,149,1649,"The timing was hard because we got up early and nothing opens until 9am or later! With Chusok holiday, even more may have been closed. This ""thanksgiving holiday"" is long. In tour books it seems like it's a day and for us it was Sunday but nothing was back open as usual until Wednesday!  We walked to gyeongbokgung palace but it was closed!  The palace doesn't seem as grandiose as the Gyeongbokgung palace but I couldn't believe how much more there was to the grounds. We explored on our first and then waited for an English speaking tour to pass and then hopped on. We had to pass time before our secret garden tour. I ""reserved"" online weeks before but it didn't seem to matter when we got to the ticket booth. They say that half of the tickets are reserved and the other half is on the day of. 11yo lasted through 2/3 of it but it was still worth it. The English speaking tours are later in the morning so we seemed to be waiting around. We should have prepared better and done bukchon village which is close or jongmyo shrine which is also close.",703,much
704,150,1650,"Visited here as part of a multi palace wander of Seoul. This beautiful and serene spot contains ancient Korean palace architecture, well manicured grounds, aquaducts, and much more. You can see the place in under an hour if you hustle, but I would suggest spending a few hours to take in the many great views. This is a coll piece of Korean history and culture which must have been truly spectaculat in the day",704,much
705,151,1659,"Didn't get to see much of the palace because of the Secret Garden tour, but beautiful grounds. Had an English-speaking guide who expalined a lot of the symbolism of the various places where we stopped. A lovely tour.",705,much
706,152,1665,"Gyeonbokgung palace is quite beautiful, and even more than that, it spreads on a huge area and contains a lot of ""rooms"" as part of the palace. It's got a nice history behind, which makes it much more interesting, so try to get some info when you're heading there.",706,much
707,153,1684,"It is best to start your tour of the palaces with this one right here. Crowds are few and tour groups, which are both free and in English, are much smaller. The other palaces you can make do without a tour if you have a guide book, you'll notice lots being repeated in terms of the design of the palaces and structure.  This palace also has a secret garden out back which makes for a pleasant stroll. Note that you are not allowed to wander around the garden by yourself but must go with a tour, you are however allowed to amble around the rest of the palace freely.  It takes a good half day to see everything if you're with a tour. Lots of pagodas, ponds and architecture that must be quite stunning in the fall.",707,much
708,154,1688,"It's a must see in Seoul. However if you come straight after a couple of weeks in Japan (as we did) you cannot help comparing Korean and Japanese temples/shrines and I think Korean ones could have been much improved with a bit of painting, landscape design etc",708,much
709,155,1697,"Went here to see the palace and while it felt a little ""barren"" the architecture was why I enjoyed it. I am a fan of building architecture and yes, some of the building had been burned down and rebuilt, but I wanted to learn about the history of the palace and the signs scattered about allowed me to at least understand a bit about that.  We got the package that allowed us to visit all of the UNESCO sites and, apparently, they throw in the tour of the ""secret"" garden which, well, isn't actually too much of a secret. They also call it the ""rear"" garden which is a much more fitting name. its a large area with some natural pools and very quiet areas. After the first three stopping points it gets a bit hilly so those who are not as ambulatory or are in a wheelchair/use a cane/have problems walking easily on incline surfaces should probably skip the last two stops.  Overall it was a nice place to visit and see the grounds and palace. It is also nearby to Insadong, which is a shopping district (mainly souvenirs) but we strolled there as well afterwards and it was a nice relaxing place to visit.  Overall I'd say at least check it out if you are a fan of history, architecture or both.",709,much
710,156,1699,"One of South Korea's most popular tourist attractions. At the entrance there is a Changing of the Guard, somewhat of a Korean variant on Buckingham Palace, with traditional costumes and music. I believe this place can be crowded at times, but Friday noon it was ok. The park is large with another large garden, the further you will walk into the park, the more quiet it becomes. And that is the moment where you really get to enjoy it. Peaceful relaxation and stunning views into the mountains. I am normally not much of an historician but would like to come back here one day just early in the morning or late in the evening.",710,much
711,157,1700,"In this place, you can really sense the history of Korea. There are many old rooms and a big area to walk. You can see ponds and nature, along with the palaces of course. I recommend entering ""the secret garden"" where you can explore much more. Ps: the only way to enter the secret garden is by having a tour ( English or Korean ), unlike most other parts of the place that can be entered with no tour.",711,much
712,158,1701,"Architecturally interesting to see, but not much of the interiors are available to see. It's definitely worth seeing however.",712,much
713,159,1703,We went by ourselves and it was great to see the greenery the little lake and the changing of the guards . We sat under the pagoda and just sat in peace under the shade from the humid weather . There was a entrance fee which wasn't much but so worth while to see . Would of been better with a English speaking guide to tell you the history of the place but we saw it on our travels and just went in,713,much
714,160,1707,Much much smaller than chines palace but u should know the knowledge that what a tragic history this palace have.,714,much
715,161,1726,Not much to do here. Can walk the grounds in about half an hour and you can't actually enter the buildings. We did a guided garden tour. Took over an hour and wasn't that informative.,715,much
716,162,1729,"Great place to see live shows, and see a imperial palace. Its really not hard to find, it pretty much near the art district. It should be free if you want to visit the bare perimeter, but if you are thirsty for more info there is a charge.",716,much
717,163,1733,"We went on what was National children's day. It was very crowded and that made it difficult to see most of the exhibit. We did see them practicing for a parade of soldiers, but our guide was not very good at expalining it. The main part of the palace was colorful and the architectural details impeccable. It had been rebuilt after a fire. I actually do not remember much but the crowds.",717,much
718,164,1742,"I find the Changdeokgung Palace complex much more beautiful than Gyeongbokgung Palace, as the former has a lot of beautiful trees and ponds, and different types of buildings, giving visitors a sense of a living space. Gyeongbokgung Palace has just buildings.",718,much
719,165,1745,"It is worth doing a guided tour. They are included in admission price, and you get much more out of it",719,much
