,Unnamed: 0.1,index,Unnamed: 0,남산부정단어리뷰,index.1,단어,번역
1169,1169,34,1432,If can please come early if you want to visit the Alive museum. Alive museum have 2section please visit section 1 then only section 2. Different entrance. The observatory desk is close quite early. The lock place as well. If u want something special buy ur own lock if u want to lock it here. Else the lock here is nothing special n expensive. Some romantic thing can b done here. Best for couple.,1169,nothing,Alive 박물관을 방문하려면 일찍 오십시오. 살아있는 박물관에는 2섹션이 있습니다. 섹션 1을 방문하고 섹션 2만 방문하세요. 입구가 다릅니다. 전망대는 꽤 일찍 문을 닫습니다. 자물쇠 장소도. 특별한 것을 원한다면 여기에서 잠그고 싶다면 자신의 자물쇠를 구입하십시오. 그렇지 않으면 여기 자물쇠는 특별하고 비싸지 않습니다. 여기서 낭만적인 일을 할 수 있습니다. 커플에게 최고.
1170,1170,35,1470,"Actually, there's nothing much to say about N Seoul Tower itself. When we were there, the observatory was too crowded, barely enough space for you to have a view from the top. Restaurants are expensive and even the souvenirs. But what we enjoyed more is the area where people leave locks spreading messages of love especially couples feeling so romantic. You'll see them seated in benches whispering sweet nothings to each other. It was cold and windy that night in September, 2013. Really a good time for couples in love. Another attraction we visited was the Teddy Bear Museum. It was awesome seeing them in all sizes, in different costumes, various themes and some, in action. You really would spend time taking photos not only of these cute bears but photos with them. It was fun. When we were about to leave, there was this light show of the tower itself. So we watched it and enjoyed it although it wasn't extra ordinary. But as a whole, the experience was good.",1170,nothing,"사실 N서울타워 자체에 대해서는 할 말이 별로 없다. 우리가 거기에 있었을 때 전망대는 너무 붐볐고 꼭대기에서 볼 수 있는 공간이 거의 없었습니다. 레스토랑은 비싸고 기념품도 있습니다. 그러나 우리가 더 즐겼던 것은 사람들이 자물쇠를 남겨두고 사랑의 메시지를 전하는 곳, 특히 커플들이 너무 로맨틱하다는 것입니다. 벤치에 앉아 서로에게 달콤한 말을 속삭이는 것을 볼 수 있습니다. 2013년 9월의 그날 밤은 춥고 바람이 많이 불었습니다. 사랑에 빠진 커플에게 정말 좋은 시간이었습니다. 우리가 방문한 또 다른 명소는 테디베어 박물관이었습니다. 모든 크기, 다른 의상, 다양한 주제 및 일부를 실제로 보는 것은 굉장했습니다. 이 귀여운 곰뿐만 아니라 사진을 찍으며 시간을 보낼 것입니다. 재미 있었어요. 우리가 떠날 때 타워 자체의 라이트 쇼가있었습니다. 그래서 우리는 그것을보고 즐겼습니다. 특별하지는 않았지만. 그러나 전반적으로 경험은 좋았습니다."
1171,1171,36,1535,"The tower is at the base of Namsan, one of the small mountains encircling the northern (historical) part of Seoul. There is the cable car for the unfit or lazy and also a delightful walk up the hill. On a good day, when the carbon monoxide is not in play, there must be tremendous views. In any event, the experience is well worth the cost of getting to the summit (free for walkers but otherwise $8 for the return cable car ride.  At the bottom of the hill, there is Myeongdong for the shoppers, and close by, Namdaemun Market, a maze of narrow shopping streets. Best explored on foot - taxi-driven tourists will gain nothing from the experience.",1171,nothing,"타워는 서울의 북쪽(역사적) 부분을 둘러싸고 있는 작은 산 중 하나인 남산 기슭에 있습니다. 몸이 좋지 않거나 게으른 사람들을 위한 케이블카가 있으며 언덕을 오르내리는 즐거운 산책도 있습니다. 날씨가 좋은 날 일산화탄소가 장난이 아닐 때는 엄청난 경치가 있어야 합니다. 어쨌든 이 경험은 정상에 오르는 데 드는 비용의 가치가 있습니다(보행자는 무료이지만 왕복 케이블카는 8달러입니다. 언덕 아래에는 쇼핑객을 위한 명동이 있고 근처에 남대문 시장이 있습니다. , 좁은 쇼핑 거리의 미로. 도보로 가장 잘 탐험할 수 있는 택시 운전 관광객은 경험에서 아무 것도 얻지 못할 것입니다."
1172,1172,37,1548,"I went there because I thought it's such a landmark in Korea but really disappointed,nothing nice as I imagined.If you want to go this place you must prepare some water and comfy shoes because It was so far far ......TT I suggest you that should go with some friends because during you reach on the top you might be feel dizzy on the way...lol..... and you would be spend for this place at least 3 - 5 hrs for the long long queue for the lift take u up there.I confessed the view & atmosphere was so nice but It wasn't worth to spend time for your short trip.I swear I don't go back this place again!!",1172,nothing,한국의 랜드마크라고 생각해서 갔었는데 생각보다 별로여서 정말 실망스러웠어요.이곳에 가려면 멀찍이서 물과 편한 신발을 준비해야해요......TT 나는 당신이 정상에 도달하는 동안 도중에 현기증을 느낄 수 있기 때문에 친구와 함께 가야한다고 제안합니다 ... lol ..... 그리고 당신은 적어도 3-5 시간 동안이 장소에서 보낼 것입니다. 리프트를위한 ??긴 대기열이 당신을 거기까지 데려다줍니다. 나는보기와 분위기가 너무 좋았지 만 짧은 여행에 시간을 할애 할 가치가 없었습니다. 맹세컨대 다시는 이곳으로 가지 않을 것입니다!
1173,1173,38,1559,"I'm not impressed. I was a bit surprised by their very large, boasting sign as you enter the elevator lobby that says ""voted #1 by foreign tourists."" I chuckled to myself and thought 'but foreign tourists are dumb!' Darn if I wasn't right.  First, the 'fastest elevator in the world' has no windows in it. Now I don't really love height and the windowed elevators in towers always scare me, but geez - that's part of the show! Watching the ground slip away from you is a thrill.  Next, the observatory just didn't feel special. There wasn't a 'look-down' window so you can get the thrill of being suspended in the air. And unless I missed it, there was nothing to point out the major sites of the town.  Sorry... but I wasn't too impressed with the tower. I could have settled for saving 9000 Won and just looking out from the base area.",1173,nothing,"나는 감동하지 않는다. 엘리베이터 로비에 들어서면 '외국인 관광객이 뽑은 1위'라고 적힌 큼지막한 간판에 조금 놀랐다. '그런데 외국인 관광객들은 바보구나!' 내가 옳지 않다면 젠장. 첫째, '세계에서 가장 빠른 엘리베이터'에는 창문이 없다. 이제 나는 높이를 별로 좋아하지 않고 타워의 창문이 있는 엘리베이터는 항상 저를 두렵게 합니다. 하지만 이런, 그게 쇼의 일부입니다! 땅이 미끄러지는 것을 보는 것은 스릴입니다. 다음으로 전망대는 특별하게 느껴지지 않았습니다. 내려다보는 창이 없었기 때문에 공중에 떠 있는 듯한 스릴을 느낄 수 있었습니다. 그리고 내가 그것을 놓치지 않는 한, 도시의 주요 사이트를 지적하는 것은 아무것도 없었습니다. 죄송합니다... 하지만 타워에 그다지 감명을 받지는 않았습니다. 9,000원을 아껴서 거점에서 바라보는 것만으로 정할 수 있었다."
1174,1174,39,1596,"Having been to Tokyo Tower, the N Seoul Tower did not give me the ""wow"" experience when I went up to admire the night scenery. It could be because there wasn't much to look out for when at the top. The view at every angle seemed the same to me. Perhaps it could be better if there was a guide pointing out the landmarks to spot when viewing from a certain part of the tower. The only prominent feature I could identify was probably the Han River.  There are also hourly light shows that will be beamed on the tower itself, starting from 8 pm. But honestly, you can skip it and head straight for the tower. It is nothing fanciful.  The place, like every tourist attraction, is full of people, and waiting time to get up to the viewing gallery can span up to 30 minutes (and that was when I visited on a weekday), so I suggest that you avoid weekends or public holidays, which in my opinion, will take even longer.  TIP: Tower admission fees are 9000 won for adults, but you can enjoy a 10% discount if you use the coupon provided when you purchase a Seoul City Pass Plus (their public transport card, but specially for foreigners) card. It is more convenient to get up there via cable car (8000 won for adults, round trip), but if you want some exercise or just want to take a slow stroll up, by all means!",1174,nothing,"도쿄타워에 다녀온 후 야경을 감상하기 위해 올라갔을 때 N서울타워는 '우와' 하는 느낌을 주지 않았다. 정상에 있을 때 주의할 점이 별로 없었기 때문일 수 있습니다. 어느 각도에서 봐도 다 ??똑같아 보였다. 타워의 특정 부분에서 볼 때 랜드마크를 안내해 주는 가이드가 있으면 더 좋을 것 같습니다. 내가 식별할 수 있는 유일한 두드러진 특징은 아마도 한강이었을 것입니다. 저녁 8시부터 타워 자체에 빛을 비추는 시간별 라이트 쇼도 있습니다. 그러나 솔직히, 당신은 그것을 건너 뛰고 타워로 곧장 갈 수 있습니다. 그것은 공상적인 것이 아닙니다. 여느 관광지와 마찬가지로 사람이 북적거리고, 관람석까지 웨이팅이 30분(평일에 방문했을 때)까지 오기 때문에 주말이나 공공장소는 피하는 것을 추천한다. 내 의견으로는 더 오래 걸릴 것입니다. TIP 타워 입장료는 성인 9000원이나, 서울시티패스 플러스(외국인 전용)카드 구매 시 제공되는 쿠폰을 사용하면 10% 할인을 받을 수 있다. 케이블카(어른 8000원, 왕복)로 올라가는 것이 더 편리하지만 운동을 하고 싶거나 천천히 산책을 하고 싶다면 꼭!"
1175,1175,40,1664,"The cable car cost us 7500 won (return), but it was so packed and we can't enjoy the view (only took around 5-10 mins)....compare it with NgongPing 360 in HongKong or the one in Taipei......this one is terrible in terms of customer experience  While the tower itself...cost us 7000 won for observatory....hm....nothing really special basically.....",1175,nothing,"케이블카는 왕복 7,500원(왕복)이었지만 너무 꽉 차서 경치를 감상할 수 없었습니다(약 5-10분 소요)....홍콩의 옹핑 360이나 타이페이의 옹핑 360과 비교하십시오. .....이것은 고객 경험 면에서 끔찍하지만 타워 자체는 ... 전망대에 7000 원이 들었습니다 ....흠....기본적으로 정말 특별한 것은 없습니다 ....."
1176,1176,41,1687,"Two options to the top of the tower, hike or take a cable car. We decided to take the cable car. After purchasing the tickets, we have to stand in a very long queue which goes up two floors to reach the cable car station. It too us 40 minutes before we got into the car. The ride was smooth, but the view from the car and from the tower is nothing special. We went there in the night expecting nice views, but there is too much light which prevents us from getting a good view of the city (see picture).  Lot of young couples around who come to 'lock their love' on the railings of the tower using a paddlock. This seems to be a popular belief. There are restaurants and souvenier shops in the tower.",1176,nothing,타워 꼭대기까지 가는 방법은 하이킹과 케이블카 두 가지가 있습니다. 우리는 케이블카를 타기로 했다. 티켓을 구입한 후 케이블카 정류장까지 2층으로 올라가는 아주 긴 줄을 서야 합니다. 우리도 차에 오르기 40분 전에. 승차감은 부드러웠지만 차와 타워에서 바라보는 전망은 특별할 것이 없습니다. 우리는 멋진 전망을 기대하고 밤에 거기에 갔지만 도시의 좋은 전망을 얻지 못하게하는 너무 많은 빛이 있습니다 (그림 참조). 자물쇠를 사용하여 타워의 난간에 '사랑을 잠그기'위해 오는 많은 젊은 커플. 이것은 대중적인 믿음인 것 같습니다. 타워에는 레스토랑과 기념품 가게가 있습니다.
1177,1177,42,1877,"You can pay for the cable car, round trip or one way, or you can ride the bus to and fro the tower. The cable car is nothing special, but it is very convenient. We enjoyed N Seoul tower, the view, the locks, the open space and especially the free hanbok wearing.",1177,nothing,"케이블카, 왕복 또는 편도 요금을 지불하거나 타워를 오가는 버스를 탈 수 있습니다. 케이블카는 특별한 것은 아니지만 매우 편리합니다. 우리는 N 서울 타워, 전망, 자물쇠, 열린 공간, 특히 무료 한복을 즐겼습니다."
1178,1178,43,1929,"The N Seoul Tower is an iconic landmark located on Namsan Mountain in central Seoul. Its a tower, you cen get some good views across the city, weather allowing, but sadly thats as good as it gets. The main building itself is tired and could really do with a lick of paint and some TLC. It has the usual complement of tourist gift shops, but better and cheaper items can be located in Seouls many and various shopping areas. It has a fair number of food outlets and restaurants, but again these are nothing special. There are plenty (possibly too many) places to purchase love locks and plenty of places to secure them to the building as a way of declaring you love. Positives? Well the mountain park surrounding the tower is pleasant and offers gentle walks and nice views.",1178,nothing,"N서울타워는 서울의 중심 남산에 위치한 상징적인 랜드마크입니다. 그 타워, 당신은 날씨가 허용하는 도시 전역의 좋은 전망을 얻을 수 있지만 슬프게도 그것이 얻는만큼 좋습니다. 본관 자체는 피곤하고 페인트와 약간의 TLC로 정말 할 수 있습니다. 그것은 관광 선물 가게의 일반적인 보완을 가지고 있지만 서울의 많은 다양한 쇼핑 지역에서 더 좋고 저렴한 품목을 찾을 수 있습니다. 그것은 상당한 수의 음식 아울렛과 레스토랑을 가지고 있지만 다시 이것은 특별한 것이 아닙니다. 사랑의 자물쇠를 구입할 수 있는 (아마도 너무 많은) 장소와 사랑을 선언하는 방법으로 건물에 고정할 수 있는 장소가 많이 있습니다. 긍정적인? 타워를 둘러싼 산 공원은 쾌적하고 부드러운 산책과 멋진 전망을 제공합니다."
1179,1179,44,1946,Gives widespread view of Seoul. Rather old fashioned with comparison to similar towers (Sydney for example). The concept is well understood after 5 minutes. nothing else to be done next. consider skipping this site.,1179,nothing,서울의 넓은 시야를 제공합니다. 비슷한 타워(예: 시드니)와 비교하면 다소 구식입니다. 개념은 5분 후에 잘 이해됩니다. 다음에 할 일이 없습니다. 이 사이트를 건너뛰는 것을 고려하십시오.
1180,1180,45,1970,"Nothing spectacular once you arrive at the top of the Seoul Tower beside enjoing the city landscape. It is a tourist attraction so expect nothing more than souvenir shops, gift shops, kitchy activities and pricey restaurants.",1180,nothing,"도시 풍경을 감상하는 것 외에 서울 타워 꼭대기에 도착하면 장관을 이루는 것은 없습니다. 그것은 관광 명소이므로 기념품 가게, 선물 가게, 키치한 활동 및 값 비싼 레스토랑 외에는 아무것도 기대하지 마십시오."
1181,1181,46,2032,We went up using a cable car. The place is busy with tourists and has lots of love locks. It has a beautiful view of the city. But nothing much to do so allocate 1-2hrs only in this place. We went up the tower and had a good Korean dinner. The tower is a sight to behold at night.,1181,nothing,우리는 케이블카를 타고 올라갔다. 장소는 관광객으로 바쁘고 많은 사랑의 자물쇠가 있습니다. 도시의 아름다운 전망을 자랑합니다. 그러나 그렇게 할 일이별로 없습니다.이 장소에서만 1-2 시간을 할당하십시오. 우리는 타워에 올라가서 맛있는 한국식 저녁을 먹었다. 타워는 밤에 볼 수있는 광경입니다.
1182,1182,47,2106,"Been to London, to Paris, to Sydney, to Berlin, to Dublin, to Dubai sightseeing towers but nothing compares to what you experience on top of Seoul one. Maybe Jungfrau panoramic restaurant in Switzerland can be on a par with it.",1182,nothing,"런던, 파리, 시드니, 베를린, 더블린, 두바이 관광 타워에 가본 적이 있지만 서울 꼭대기에서 경험하는 것과 비교할 수 있는 것은 없습니다. 아마도 스위스의 융프라우 파노라마 레스토랑과 동등할 수 있습니다."
1183,1183,48,2154,"N Seoul Tower is quite OK, but the view is amazing and it was a bit hazy today,the view could have been better (in my opinion). My kid thinks there is nothing much, but we agree that the love locks are interesting, with some dating back to 2006. Overall, a good experience. Might come again.",1183,nothing,"N 서울 타워는 꽤 괜찮습니다. 그러나 보기는 훌륭하고 오늘은 약간 흐릿했습니다. 보기가 더 좋았을 수 있었습니다(제 생각에는). 내 아이는 별 것 없다고 생각하지만, 우리는 사랑의 자물쇠가 흥미롭고 일부는 2006년으로 거슬러 올라간다는 데 동의합니다. 전반적으로 좋은 경험입니다. 다시 올 수도 있습니다."
1184,1184,49,2276,"My friend and I didn't have a pleasant experience while waiting to buy tickets to get to the Seoul Tower. Many times we were cut in line by some group of people or a grandma holding a toddler. Then later on, the whole family cuts in with the grandma and toddler. Long story short, it took an hour plus to get in line to buy the tickets and then wait another 40 minutes to get on the cable car to the Seoul Tower. After we got up, we waited another 30 minutes to be seated at the noodle house. Everywhere was just waiting! It was a madhouse. The gift shop was packed like sardines. This was during a weeknight around 6:30-7pm. It was just impossible to navigate around. We were able to get a few shot of the tower, but that was it. We waited in line for the cable car to get back down. And of course, we were cut in line again. Somehow I think our forehead said ""Please cut in front of us!"" Overall, nothing special but just a tower with a lot of tourists.",1184,nothing,"내 친구와 나는 서울 타워에 가기 위해 표를 사기 위해 기다리는 동안 즐거운 경험을하지 못했습니다. 여러 번 우리는 어떤 그룹의 사람들이나 유아를 안고 있는 할머니에 의해 줄을 섰습니다. 그런 다음 나중에 온 가족이 할머니와 아기와 함께 끼어듭니다. 요컨대, 표를 사기 위해 줄을 서서 기다리는 데 1시간이 더 걸렸고, 케이블카를 타고 서울타워까지 가려면 40분을 더 기다려야 했습니다. 일어나서 30분을 더 기다려 국수집에 착석. 모든 곳이 기다리고 있었다! 미친 집이었다. 선물 가게는 정어리처럼 가득 찼습니다. 평일 저녁 6시 30분~7시 사이였습니다. 주위를 탐색하는 것이 불가능했습니다. 우리는 타워를 몇 컷 찍을 수 있었지만 그게 전부였습니다. 우리는 케이블카가 다시 내려오기를 기다리며 줄을 섰다. 그리고 물론, 우리는 다시 줄을 섰습니다. 어쩐지 우리 이마가 ""우리 앞에서 잘라주세요!""라고 말한 것 같아요. 전반적으로 특별한 것은 없지만 많은 관광객이있는 타워입니다."
1185,1185,50,2570,"Nothing really impressed me in SK, this one, in particular, is nothing to be excited about, the same stench in the street surrounding the place, the oils and filthy water from the street vendors kiosks running on the side of the streets is just disgusting.",1185,nothing,"SK에서 정말 인상 깊었던 것은 없었습니다. 특히 이것은 흥분할 일이 아닙니다. 장소를 둘러싼 거리의 동일한 악취, 거리의 측면에서 달리는 노점상 키오스크의 기름과 더러운 물은 ??단지 역겹습니다. ."
1186,1186,51,2571,"The N Seoul Tower, although boasting stunning views of Seoul city, is the typical tourist attraction. I've been to many similar towers around the world, and they are all very similar to each other, with just different views. If you have not been in a tower like this, I would recommend it, however it is nothing special. It contains the usual features to try and coerce you into spending your money such as the group photos, gift shops and overpriced restaurants. The views are amazing though and I would recommend a visit if it is your first time. There is one special feature which are the locks on the fences, which are quite fun to do and look nice. The hike is also quite beautiful and great if you want to enjoy nature and fresh air. The cable car ride is also stunning and you can see amazing views. I would recommend going to the tower during the day time, where the view is clearer, whereas as night only the lights can be seen. I did go during sunset and the ride up the cable car was beautiful, and the views were absolutely amazing. This is dependent on the season, I went in winter, it was quite cold at night, and the bus rides down the mountain were limited. There are a few restaurants there, however I would not recommend them based on my personal experience. I went to the Korean buffet, and the food was not worth the price. The view was nice, however the food was below my expectations, and it was quite pricey as well. Overall I enjoyed my visit to the N Seoul Tower, however I think that one visit is enough.",1186,nothing,"N서울타워는 서울 시내의 멋진 전망을 자랑하지만 전형적인 관광 명소입니다. 나는 전 세계에서 비슷한 타워를 많이 가보았고, 그것들은 모두 서로 매우 유사하고 단지 다른 관점을 가지고 있습니다. 이런 타워에 가본 적이 없다면 추천하고 싶지만 특별한 것은 없습니다. 여기에는 단체 사진, 선물 가게, 비싼 식당과 같이 돈을 쓰도록 시도하고 강요하는 일반적인 기능이 포함되어 있습니다. 그러나 전망은 훌륭하고 처음이라면 방문을 추천합니다. 울타리에 자물쇠가 달린 특별한 기능이 하나 있는데, 이것은 하는 것이 아주 재미있고 멋지게 보입니다. 자연과 신선한 공기를 즐기고 싶다면 하이킹도 꽤 아름답고 좋습니다. 케이블카를 타는 것도 멋지고 멋진 전망을 볼 수 있습니다. 타워에 가는 것을 추천합니다. 낮에는 전망이 더 선명하지만 밤에는 조명만 볼 수 있습니다. 나는 일몰 시간에 갔고 케이블카를 타는 것은 아름다웠고 전망은 절대적으로 훌륭했습니다. 이것은 계절에 따라 다릅니다. 저는 겨울에 갔고 밤에는 꽤 추웠고 산을 내려가는 버스는 제한적이었습니다. 거기에 몇 개의 레스토랑이 있지만 제 개인적인 경험을 바탕으로 추천하고 싶지는 않습니다. 한식뷔페에 갔는데 음식이 가격대비 별로였어요. 보기는 좋았지 만 음식은 내 기대보다 낮았고 꽤 비쌌습니다. 전반적으로 나는 N 서울 타워 방문을 즐겼지만 한 번만 방문하면 충분하다고 생각합니다."
1187,1187,52,2621,I was lost in exchanging my ticket from my discover Seoul pass It was disappointing It was rainy in Seoul but I have to see the place as it says it's a must see I'm a tourist and the locals they can hardly speak English . The ticketing iffice asked me to go down in exchange of ticket the other ones asked me to go up My pass expires and I can't get no ticket but with some rage in my face at least the ticketing office issued me Misunderstanding misleading and nothing special here Rode a cable car for a fee since its slippery and raining,1187,nothing,나는 Discover Seoul Pass에서 표를 교환하는 데 길을 잃었습니다. 실망 스러웠습니다. 서울에는 비가 왔지만 꼭 봐야한다고 나와있는 곳을보아야합니다. 나는 관광객이고 현지인들은 영어를 거의 할 수 없습니다. 매표소에서 표 대신 아래로 내려오라고 다른 사람들이 위로 올라오라고 함 여기 비와 미끄러워서 유료로 케이블카를 탔다.
1188,1188,53,2662,"I will said, there is nothing special. Because i was there during day time and you can have some nice view and the weather is cool.",1188,nothing,"나는 말할 것이다, 특별한 것은 없다. 나는 낮에 거기에 있었고 멋진 경치를 볼 수 있고 날씨가 시원하기 때문입니다."
1189,1189,54,2677,This was a disappointment. There is nothing especially notable in Seoul skyline! You can't see anything due to the smog and the dirty windows.,1189,nothing,이것은 실망이었습니다. 서울 스카이라인에서 특별히 눈에 띄는 것은 없습니다! 스모그와 더러운 창으로 인해 아무것도 볼 수 없습니다.
1190,1190,55,2705,This place had nothing to do. Just enjoy the view and free your mind (but not on the weekend). This place is famous just because of the korean drama.,1190,nothing,이 곳은 할 일이 없었습니다. 경치를 즐기고 마음을 비우십시오(주말에는 제외). 이곳은 한국 드라마 때문에 유명합니다.
1191,1191,56,2725,"There are 2 ways that I know of to get to the top. 1, is to walk up which can be quite taxing if your not quite fit enough, the other, is to catch the cable car. I have used both.  The queue for the cable car can be quite long, especially before sunset. Allow plenty of time for this.  Once at the top you will need to pay a fee for the tower itself. There are many of locations around the top where you can take some great shots of the city, but inside the tower itself, is where you really see Seoul for its beauty.  Buildings with a backdrop of mountains and cars which look like ants! Lots of useful information pointing to different cities around the world.  You really want to be up here when the sun is just about to go down. The views and colours are amazing so a camera is a must.  The food can be a bit expensive depending on where you eat, but nothing overly expensive. Shop around.  This should be your number one place to visit.",1191,nothing,"내가 아는 정상에 오르는 방법은 2가지가 있다. 1, 당신이 충분히 몸에 맞지 않으면 꽤 부담이 될 수 있는 걸어 올라가는 것이고, 다른 하나는 케이블카를 타는 것입니다. 나는 둘 다 사용했다. 케이블카의 대기열은 특히 일몰 전에 상당히 길 수 있습니다. 이를 위해 충분한 시간을 허용하십시오. 일단 정상에 오르면 타워 자체에 대한 요금을 지불해야 합니다. 정상 주변에는 도시의 멋진 사진을 찍을 수 있는 위치가 많이 있지만 타워 자체에서 서울의 아름다움을 제대로 볼 수 있습니다. 산을 배경으로 한 건물과 개미 같은 자동차! 전 세계의 여러 도시를 가리키는 유용한 정보가 많이 있습니다. 해가 막 지기 직전에 이곳에 올라가고 싶을 것입니다. 전망과 색상이 훌륭하므로 카메라는 필수입니다. 음식은 먹는 장소에 따라 약간 비쌀 수 있지만 지나치게 비싸지는 않습니다. 주변에 물색. 이것은 방문하는 최고의 장소이어야합니다."
1192,1192,57,2759,So the day that we went a family of 5 the two parents of five-year-old and two teenagers we took a taxi up to the cable car I recommend that as the best way to get to the N Tower. The cable car ride to the tower was jam-packed full so it's very hard to get your window to get good video so you might have to head your way strongly to get to the window to get some good video or pictures. The wait to get on the cable car was not very long so that was very well worth it. I think you can also walk up the hill and take all the steps to get to the in Tower which I would love to do on a nice spring or fall day not a rainy day like we went. Make sure you take a lot of padlock or some kind of lock to add to the locks at the top I forget what they're for but it's really a pretty cool it's a community or World Wide Arts peace you'll understand when you get there but take a log or Google it before you get there to know why you're taking a lot. There are several places to eat at the in Tower all ranges of prices ranging from probably 2 or 3 Bill signs 2425 Bill signs though so nothing really cheap but definitely a place to stop and eat if you want to have time it was crazy busy even on a rainy day. Once you're up in the tower they have names major cities like New York City is so many kilometers away excetera excetera which is pretty cool so you couldn't go all the way around the whole circle and take pictures with you or yourself and your family and with the cities that you've been to or the city that you're from. The little to shop up in the tower was wonderful and we thought the prices were very fair for some very unique gift ideas we opted for the little puzzle with the frame which happened to be on sale and they had multiple items on there like weekly or monthly cell so that was really. The candy store if it's still there was pretty cool also apart everything is impeccably clean and the candy is quite good although a little spendy but it's worth it. I would say if your only choice to go was during rainy weather then it absolutely still is a must go on but if you could go during clearweather then that would be the best although I'm sure that's also the busiest.,1192,nothing,그래서 5인가족 5인가족 2명과 5세 2명의 부모와 함께 갔던 날 케이블카까지 택시를 타고 N타워로 가는 가장 좋은 방법으로 추천합니다. 타워까지 가는 케이블카는 꽉 찼기 때문에 좋은 비디오를 얻기 위해 창문을 얻는 것이 매우 어렵습니다. 그래서 좋은 비디오나 사진을 얻기 위해 창문으로 가려면 힘차게 나아가야 할 수도 있습니다. 케이블카를 타기 위해 기다리는 시간은 그리 길지 않아서 그만한 가치가 있었습니다. 나는 당신이 언덕을 걸어 올라가기 위해 모든 단계를 밟을 수 있다고 생각합니다. 우리가 갔던 것처럼 비오는 날이 아닌 좋은 봄이나 가을 날에 하고 싶은 인 타워에 도착할 수 있습니다. 상단에 있는 자물쇠에 추가하려면 자물쇠나 자물쇠를 많이 가져가세요. 무엇을 위한 것인지 잊어버렸지만 정말 멋지네요. 그곳에 도착하면 이해할 수 있는 커뮤니티 또는 World Wide Arts의 평화입니다. 그러나 당신이 왜 많이 복용하는지 알기 위해 거기에 도착하기 전에 로그를 취하거나 구글에 그것을 가져 가라. 타워에는 먹을 곳이 여러 군데 있습니다. 아마도 2개 또는 3개의 Bill 표시에서 2425 Bill 표시에 이르기까지 모든 범위의 가격이 있지만 실제로 저렴한 것은 아니지만 시간을 갖고 싶다면 확실히 멈추고 먹을 수 있는 곳입니다. 비오는 날. 일단 타워에 오르면 뉴욕과 같은 주요 도시의 이름이 있습니다. excetera excetera는 너무 수 킬로미터 떨어져 있습니다. excetera excetera는 매우 시원하므로 전체 원을 돌아 다니며 귀하 또는 귀하와 귀하와 사진을 찍을 수 없습니다. 가족과 당신이 가본 도시 또는 당신이 왔던 도시. 타워에서 쇼핑할 작은 물건은 훌륭했고 우리는 가격이 매우 독특한 선물 아이디어에 대해 매우 공정하다고 생각했습니다. 우리는 우연히 판매 중인 프레임이 있는 작은 퍼즐을 선택했고 매주 또는 매월 같은 여러 항목을 가지고 있었습니다. 정말 그랬다. 사탕 가게가 여전히 있다면 아주 시원합니다. 모든 것이 흠 잡을 데없이 깨끗하고 사탕은 약간 비싸지 만 그만한 가치가 있습니다. 나는 당신이 갈 수 있는 유일한 선택이 비가 오는 날씨라면 절대적으로 계속해야 하지만 맑은 날씨에 갈 수 있다면 그것이 가장 바쁘다고 확신하지만 그것이 최고일 것이라고 말하고 싶습니다.
1193,1193,58,2760,"The place is perfect for love birds as it's full of signs of love !!  You have to walk a lot to reach to the main deck but once you reach on top the city view is very beautiful!!  One time visit place, nothing much to explore !!",1193,nothing,"사랑의 흔적이 가득한 사랑의 새들에게 딱인 곳!! 메인 데크까지는 많이 걸어야 하지만 정상에 오르면 시티뷰가 너무 예뻐요!! 한 번 방문하는 곳, 탐험 할 것이별로 없습니다 !!"
1194,1194,59,2771,"Went during night time and it was packed with tourists and locals alike. It was freezing when we got to the top of the entrance. You get to experience 360 view of the city, though nothing spectacular. The queue to take the lift up the tower was long and once you are up there, you need to hustle with a lot of people who are trying to view the scenery all at the same time. Would also not recommend this if you can't take stairs as you still have to walk up a few flights of stairs to get to the entrance at the top even by taking the cable car up.",1194,nothing,밤시간대에 갔더니 현지인과 관광객들로 붐볐다. 우리가 입구의 꼭대기에 도착했을 때 그것은 추웠다. 장관은 아니지만 도시의 360도 전망을 경험할 수 있습니다. 타워에 올라가는 리프트를 타기 위한 줄이 길었고 일단 올라가면 풍경을 동시에 보려면 많은 사람들과 함께 바삐 움직여야 합니다. 케이블카를 타고 올라와도 정상의 입구에 도착하기 위해 몇 층의 계단을 올라야 하므로 계단을 탈 수 없는 경우에도 이것을 권장하지 않습니다.
1195,1195,60,2848,"Great view. Couples can buy a lock and express their love by writing some nice words on it, then lock it at the bridge. You can visit the tower but nothing special. A few resturant there if you want to take a break. Cable car serve both way and cost 6,000 won for single trip and 8,500 for two way.",1195,nothing,"좋은 경치. 커플은 자물쇠를 사서 좋은 글을 써서 사랑을 표현한 다음 다리에 잠글 수 있습니다. 타워를 방문할 수 있지만 특별한 것은 없습니다. 휴식을 취하고 싶다면 레스토랑이 몇 개 있습니다. 케이블카는 왕복 6,000원, 왕복 8,500원입니다."
