,CONTENT,VADER
1305,If you are a museum goers you should not miss this museum I came in Nov 2012 where there was some construction going on and it took me a while to find this museum and now you get to see the museum once you come out of the exit No need to search around absolute convenience The museum itself is beautiful and you can see the N Seoul Tower behind the museum The standard exhibition is free admission and it holds details of history of the country The collection is huge and if you spend time looking thru all items it easily takes a day This visit I do not have the time to view all the standard exhibition just like my previous visit Hence Ill be back ,Positive
1306,Historyfilled place  great place to know more about the history of Korea Accessible and located near the Citys tourist spots too,Positive
1307,This beautiful building has something for everyone The collections are well curated and can be visited quickly 2 hours for my husband and me or at length 6 hours for our daughter who lives in Korea Both types of visits resulted in total satisfaction and enhanced knowledge of Korean culture and art The restaurant was excellent and there are several options for dining on site The gift shop is outstanding,Positive
1308,Excellent half day tour  Take your time to read Korean history The facility is clean and full of learning kids that is A  to look around not just the past and also present time,Positive
1309,This is my fourth time to this museum in several trips Always something new to discover about Korean culture The first floor has nice graphics to explain the time periods three kingdoms etc The celadon ceramics rooms are always an important stop My wife and I enjoyed a visit to the third floor tea room  try the Sipjeondaebotang tea for an unusual and very tasty picker upper ten herbs including ginseng and angelica root Around the corner from the tea room are the very interesting displays of discoveries from a significant shipwreck Chinese and Japanese  There is a special exhibit on Pompeii a modest charge the main museum is free which was absolutely superb and includes more artifacts and information than you can currently obtain onsite at Pompeii  very well worth the visit  Easy to access by subway  take the Ichon stop on the light blue 4 line and it is right there,Positive
1310,A well laid out museum with very interesting exhibits clearly labeled with all the information you need to understand the exhibits Lots of water fountains and bathrooms that are easy to find,Positive
1311,Good place to learn about Korean history and relax away from the busy shopping districts Amazing that it is free especially because one can spend a whole day at the museum The cafe on the 3rd floor is great serving tasty traditional korean tea,Positive
1312,the building in itself is a magnificent work of architecture  utilising all electronic advancements that South Korea has to offer; the curatorial design is admirable the content less impressive; but then again  if museums are viewed more their presentation than content this structure delivers,Positive
1313,You may take seoul city tour bus drop you right infront of the National Museum the building is unique with lots of information in there,Negative
1314,Our family of three spend a whole day here The exhibits were interesting and the guided tour was very informative We got a glimpse into the history of Korean and its people and got to know them a little better,Positive
1315,This museum is arranged very well and each of the exhibits is extremely informational The main exhibits are also free as well as some of the childrens exhibits You also wont get any sideways looks for bringing young ones in the main area There were more than a couple less than well behaved children running around without issue Special exhibits will cost you Honestly though you could spend the entire afternoon there and still not make it through all of the resident exhibits It is also collocated with Yongsan Family Park so in the warmer months you are right next to another family attraction,Positive
1316,This museum is just the right size Not too small or too large Nice little ending to your visit to Gyeongbokgung Palace Has items adults  kids would like to look at Also check out the Chinese zodiac figures outside the entrance to the museum,Positive
1317,A nice place to look a koreans history and I must say they had done this quite well Very nicely presented Though I am not a museum lover I appreciated my visit here,Positive
1318,Excellent place to start to understand Korean history and culture The architecture is stunning so is the view Admission is free and as the place is huge with 34 floors of exhibit do allocate sufficient time min 1 hour to go through the exhibits without rush,Positive
1319,Love the layout of this massive structure and its surroundings   The permanent installation gives you a good lesson in Korean history culture and art  Cheap free if I remember correctly  Not to many people weekday  Not far from the subway   They have another building for temporary exhibitions to enter was much more expensive ,Positive
1320, Large comfortable museum Learned quite a bit about Korean history from the exhibits  Colection of Japanese Chinese and Indian artificacts was impressive as was history of each cultures impact on Korea  Worth the time to visit,Positive
1321,It is big building with lots of things from different Asian countries You can go there more and more If you like culture you will enjoy this place,Positive
1322,here showed all the historical stuffs beautifully so glad here like a place could escape from reality and take a rest and deep breathe,Positive
1323,This museum has terrific exhibits of historic items beautifully displayed We visited this as part of a field trip for the IMCoS symposium,Positive
1324,If you know nothing about Koreas history the national museum is a great place to learn a bit about it I spent around 6 hours there and enjoyed very much this museum It is very well organized There is a restaurant there with good food and not so expensive The outside area is also beautiful especially during autumn time,Positive
1325,Maybe in asia can be one of best modern architecture Mussuem  well made it and clean  great lighting  free entrance  Only negative thing  there isnt so many valuable items there ,Positive
1326,This is a splendid architectural building and the museums display shows a high degree of expertise I spent four hours there with not a single tedious moment,Positive
1327,I went early morning of 19th October 2014 to National Korean museum because I wanted to spend a half day there First of all I found building architectures beautiful I liked building outside decoration of garten plantpots pool and pavillon Museum entry is free Object and exhibited items should be varied and very interesting But there had been a serious issue with museum male employees who were disturbing me in every hall I entered because they were seeking attention At each time they walked fast towards my direction while making noises like coughing and that made me nervous So I couldnt concentrate checking exhibition items I entered museum at around 0900 am and almost no visitors were there I just sow a school class and another visitors group I unfortunately decided to break off visit and went to check interesting big souvenir shop,Positive
1328,When I went here I Im so overwhelmed about the Korean culture They really value and they are taking a good care of their culture and tradition,Positive
1329,Very direct and well informed describes this museum If you want to learn about Korean history this is the place to be Great info and many exhibits brings you back in time A great place to spend several hours learning about Korea,Positive
1330,loved the museum and have had a good understanding of the traditions and humble nature of the past and the present,Positive
1331,Its the best Museum in Korea You can meet treasure of Art and culture  located in Ichon Subway station on blue line hug park with so you can injoy go for a walk,Positive
1332,Thorough information on the history of Korea which I enjoyed Dont forget to enjoy the scenic view outside the Museum and snap lots of pictures,Positive
1333,We had not visited this place before but so glad we did this time Beautiful building and a stunning Korean pottery gallery that showed the most amazing collection,Positive
1334,National museum of Korea was transferred to the current location in 2005 It really includes a huge of cultural assets It takes one day long to view them in detail Many locals students and kids visit this place Nearby there are Yongsan family park War Museum of Korea,Negative
1335,We went early on Oct3rd which was a holiday Very few people when we arrived so had the chance to see alot in a relatively short period of time Exhibits were awesome and the building was bright airy and clean My wife was interviewed by two high school students doing a project on visitors reaction to both the Museum and Seoul in general Gift shop was well stocked and prices were reasonable The museum in spacious,Positive
1336,Admission is free Yes there is a lot of old pottery The crown of the Kings of Silla was on display as well They have one of the most beautiful collections of celadon in two rooms The open design of the place is worth mentioning too No overstuffed rooms here,Positive
1337,Take your time its beautifully displayed just magnificent We didnt have enough time to really see it all but what we did see was enchanting,Positive
1338,the collection and the building are impresive but 1 place is crowded I do not recommend going during weekends 2 To many kids taking photos of almost everything 3 skip the prehistoric part Also you will probably have to have one day for that museum is huge and there is also a big park where you can spend some time,Positive
1339,An extraordinary rich culture brought to life through art and history Enjoyed learning and especially the pottery,Positive
1340,Quiet clean plenty to see We were with a group so we didnt get to explore on our own If I had the time to go back I would,Positive
1341,Loved this museum Give yourself 34 hours If you are English speaking be sure to take the one hours english speaking tour in order to get acquainted with the museum,Positive
1342,There were not as many artifacts as I had hope for Most of the items on displayed were rather recent; from 19th century onwards,Positive
1343,A good starting to know Korean Culture The admission if free why not have a visit if you have time to do so The atmosphere of the museum is great I spent the evening there by just sitting on the park after the visit,Positive
1344,I thought it was strange that this place is free for a museum Though it gives you a better understanding of the Korean Culture A definite must visit place when you are in Seoul,Positive
1345,Its huge Its almost as big as an airport terminal The exhibits were well curated although it would be nice to have a diorama exhibit to show how the early Koreans lived Would love also to have a replica Hanok village as a light and sound exhibit,Positive
1346,Learned a lot of stuff from our tour guide when we went here There were 4 areas in the museum and we only went to one as the place is very big and may take most of our time in our tour There are small descriptions on each of the displayed artifacts but hearing things from our guide made more sense The place is pretty huge but their are signs and stuff so you wont get lost You can learn a lot here about Korean history so it is a must go,Positive
1347,Dont get me wrong this museum is decent The only thing is that it pales in comparison to the brilliant art museum and war memorial  both of which have good collections of historical items themselves  So I would give this one a miss just because other museums  locations are better  Even if you had time to see ONE museum I would go to the war memorial,Positive
1348,nice city map big museum and nice garden you can spend there easily 3 hours outdoor and indoor nice and friendly staffs,Positive
1349,I am not a museum goer but bowed to the pressure of my friend I enjoyed the museum both inside and outside  architecturally its great It has lots of little nooks with vistas of the beautiful landscaping where one can process what one has seen The early Korean artifacts are particularly worth the visit,Positive
1350,I really enjoyed visiting the National Museum of Korea It is a very popular attraction for Koreans as well  it was packed when I went there over a rainy weekend Beautiful collections although no detailed information in English Still super worth a visit,Positive
1351,We went for the Korean history of ceramics Their collection goes back two thousand years and shows the development in ceramics very beautifully,Positive
1352,Good location Very accessible Place is well maintained Toilets needs more maintenance Staffs are ready to help out Enough sitting areas to accommodate visitors who are overwhelmed by the place,Positive
1353,If you love most museums then youd probably find this one pretty good However I think its a bit boring there are no spectacular or particularly fascinating exhibits I love science museums and natural history museums to give you an idea of my interests  but this one was too dull A lot of the exhibits were the same and I think you can enjoy Korean culture more by visiting temples and palaces However the paleolithic section was interesting  purely because of the age of the artefacts and not the Korean history,Positive
1354,I guess it depends on your interests but I found the set up very good but you can only see that much of pots until it gets boring Still well worth a visit but stay away from the food  coffee,Positive
1355,Given the brutal treatment of this lovely country through history it is go good to see how much they have from their rich cultural pastHuge building crazy cheap to enter you can wander here for a couple of hours and still not see it all A sophisticated very impressive devotion to all things intellectual and artistic Korean history comes to life here through the objects and you realise how advanced a culture it has been when you look at the dates of things like the art and written materials,Positive
1356,We took the subway Got off at Ichon on the Jungang line aqua It is a covered walk almost all the way to the museum entrance Main museum entrance is free It is a stunning building from the inside and all the displays are well signed posted in English We tried to get the MP3 audio guide but there werent any available at the time Apparently they can be booked on line at the museums website may be worth doing We spent a great 3 hours there on a drizzly day Well worth it if you get sick of just seeing palaces and shops galore,Positive
1357,If you are interested in history you should go and spend a view hours inside Read the signs otherwise plates swords and coins are not special If you dont like history see the museum from the outside amazing and huge building and visit the Family Park next to it Check out the homepage for free English tours through the museum We also really enjoyed the Teahouse inside You can taste many different traditional teas,Positive
1358,This museum is definitely worth visiting The architecture is amazing and very spacious The displays are of high quality and as usual in modern Korean museums well supported by audio visual gadgets The access is very impressive and you can get there from Ichon Metro Station through an underground walkway protecting you from becoming wet in wet summers,Positive
1359,A great museum to explore for a day With collections from many countries and especially the Ship wreck excavation The information about the porcelain and ceramic craftsmanship the yin and Yan method is quite interesting The architecture is grand the landscape is soothing Wonderful visit,Positive
1360,Its worth the trip to the museum It was free to enter and covers the evolution of the country culture  prehistory Be prepared to spend a minimum of 4 hours  There are also nice walking trails and areas for a picnic on the grounds around the museum They had a childrens museum next door and special exhibits which you need to pay for but we didnt have time to visit,Positive
1361,This is a museum with an extensive collection of not just Korean art and artifacts but from other Asian countries as well It was the last sight we saw before returning home and well worth it,Positive
1362,Beautiful part of town and a lovely walk through the complex  Displays however are quite poor  You can only get so excited about 2 and a half floors of potsadd a Buddha or two and you have finished,Positive
1363,The museum and the collection is huge We went on the weekend so there were some live performances which was nice There is a huge park next to the museum It is child and disabled friendly with ramps and elevators everywhere We were a bit disappointed as we could not go to the childrens museum as it requires prior booking Lots of options to eat and lovely museum shop Was not easy to find a cab back from there as it is on a highway kind of road All in all good fun for free,Positive
1364,It is a place where you have to be while visiting Korea Museum has a great structuredesign It is free to entry and give us a great lesson of Korean history and broad overlook at its culture,Positive
1365,Its an interesting lesson of Korean history There are also cafes and restaurants and many rest areas,Positive
1366,This museum is free There are special exhibits that require a fee I would recommend getting a tour guide to get a broader understanding of the art We used the headsets which did not help with navigating the museum efficiently or add a great deal more than the descriptions on the art I ran into a guide giving an English speaking group a tour She was entertaining interesting and brought a wonderful perspective to each piece,Positive
1367,The items inside are worth to see There is a funny machine to take photos but we cant receive the emails with the photos  Disappointed,Negative
1368,There you can follow the Korean history from start to almost nowadays Also they have a really nice collection on eastern art  I was really impressed by a Buda statue from PakistanAfganistan border it had an Helenic style probably because Alexander the Great being in that zone,Positive
1369,This museum is spacious and well laid out with great exhibits showcasing the history of Korea It isnt the Smithsonian so dont expect that but it is very nice It takes the visitor from the prehistoric ages to present through the many changes that the Korea culture has undergone I highly recommend it to anyone who is interested in learning more about the unique and interesting history of this place While we were visiting there was a touring exhibit from the Musee dOrsey of France with beautiful pieces from the impressionists There is a small cost to the extra exhibits but the museum itself is free of charge If you choose to eat there the only food we found on offer was local food  be forewarned,Positive
1370,The building itself is a piece of art surrounded by trees and a pond Theres a free entry for the permanent exhibitions,Positive
1371,I was amazed by the quality of the free exhibition and gained so much new information about the Korean history and culture Theres overwhelmingly large collection of historical items and one day is hardly enough to see all the 3 floors The second art related floor was though not my favourite and skipped that almost completely  The acient history up to around 1500s was covered very well but theres some gaps we could say from 17001900m so perhaps thats something to imporove during the next years,Positive
1372,Firstly the architecture of this building will blow you away It is just a beautifully designed space that is a pleasure to spend time in The exhibits are fantastic Id suggest the guided tour which shows some of the main highlights and given some orientation then do some exploring on your own This museum has a great range of exhibits that will engage people of all ages There are also a few nice little places to eat and a great gift shop,Positive
1373,You would find scores of stuff and have a look at ancient Korea and why is it called hermit kingdom Ii worth one visit for Indians to feel proud of their rich heritage,Positive
1374,Given that this is the National Museum of Korea it seemed a little short on substance Entry into the permanent exhibitions was free  the current additional French Musee dOrsay display required a fee The galleries were well laid out and there was a good accompanying map of the museum in English Given our European background the Korean Calligraphy and painting gallery was too much for us but we did admire some of the marvellous ceramics in the Sculpture and Craft Hall Seemed lacking in atmosphere,Positive
1375,We were pleasantly surprised to see that a traveling collection of Impressionist Art from Paris Musee dOrsay was at the National Museum of Korea the day we showed up After enjoying that we toured the regular collection which features Buddhist art Korean ceramics landscape paintings medieval pieces and so much more that one day wasnt enough Best of all the regular collections are free admission so you can return another day to finish looking All the facilities are of an excellent standard,Positive
1376,Easy to go there with the subway line 4  Ichon station Majestic entrance and pond The museum is free Koreas history is exposed in grand rooms Visiting the museum helps understading the ancien way of life in Korea,Positive
1377,For those who have been to museums such as the palace museums of both Beijing and Taipei this museum may be slightly underwhelming However it is still the best place to start brushing up and understanding the history of Korea and understanding its place in both ancient and modern Asia  Entrance is free and its easy to spend at least half a day there,Positive
1378,There is so much information to ingest here that you really need to spread it out over a few days If all you want to do is walk through and look at stuff you could tackle that in a few hours but you really want to appreciate the history that is here The museum is huge and you need to allot several hours to get through maybe even three sections I had to come here several times and after 1yr in Korea did not manage to complete every section There are brochures in English and several other languages There are two sides to the museum and the right side is free The other side houses a concert hall and special exhibitions,Positive
1379,Korea has a long and intersting history an culture This musuem is a great way to get some basic understanding The bulding itself has an amazing arcitecture Especialy the interior Fantastic to have this free of charge,Positive
1380,We loved this Museum and we only covered a small part of it It is a spacious magnificent building and one that Korea and Seoul can be justly proud It is set out as a traditional museum with exhibits displayed in cases There is good signage and information in English You really need to allow several hours to do this place justice which we didnt to our regret,Positive
1381,Well only go if you are interested in the history But its rather educational and interesting to learn about Korea history ,Positive
1382,I wouldnt have gone here if I wasnt in Seoul for 10 days  if you are here for less I would recommend going to a Temple or another site instead unless you are REALLY into Korean history there are 3 floors which are free to see and numerous sections with art and collections  I really would recommend this if you are a huge museum and Korean fanatic  There are other exhibits which you must pay for but the general admission was free  The museum was so crowded  The museum itself and its location was nice,Positive
1383,The museum was architecturally lovely and had beautiful archeological findings Probably better if you know some Korean history We only made it as far as the second floor and liked the furniture section best Our group enjoyed even more the performance area outside where children were dancing on a Saturday afternoon I went to the Musee dOrsay touring collection of impressionist paintings across the patio and was wowd Dont know how long it will be in town but this was many gorgeous pieces with some littleseen and unfamiliar paintings by wellknown painters such as Gaugin Monet several Lautrec Pizarro Rousseau plus a few large realist portraits and a section on the building of the Eiffel Tower Well worth the 12 admission,Positive
1384,This was a great place to go to soak up the culture of the Koreans dating back to 1300BC It is an amazing building with three levels of culture and information It was also free which was not expected but great for the traveller on a budget like me  My only issue was that it was a museum and I personally do not find them that interesting I only went because a local suggested it  but do not get me wrong i do not regret it and would go again if given the chance If you are really into museums this is for you  you could really spend an entire day If museums are not your thing i still recommend you going to check it out as you can learn so much about the history of Korea,Positive
1385,This is an impressive building and collectionhowever you are only going to enjoy this visit if you have a deep appreciation of korean early historyartand sculptureif like me this is not an interest then dont botherit is some distance from the centre and you must take a taxi,Positive
1386,The museum is quite big with three floors and a garden They are having the Impressionism exhibition now You can rent audio guide with either Korean or English Nice trip,Positive
1387,A well laid out museum Entrance was freeFascinating insight into Korean history and culture We loved the pottery on display,Positive
1388,This museum is huge Anything you want to see Its also free We were there at the time of the great Impressionism exhibit which was wonderful it had a cost Overall a must see,Positive
1389,I first visited this place with my school As schools would they gave us like 15 hours a worksheet to complete and set us upon the museum like some unfortunate Running Man game without prize nametagsripping nor a scary Kim Jongkook  That was not how I wanted to remember this place  I went again with my mum We took 1 day for each level As a matter of fact at this very moment we have yet to complete Level 1 We walked 2 whole days for Levels 2 and 3  This museum has an expansive collection of artifacts both from Korea and from other Asian regions At the entrance of each section there are boards to explain the significance of each collection All artifacts are labelled in Korean English Chinese and Japanese There are also guided tours  However Please do check for grammatical and spelling errors of the displays They go not they goes; frog not flog Also  should be maple not cherry The mentioned mistakes were found in the paintings section but I cannot remember which level  My mums vegetarian and I would like to commend one of the museum staff for recommending us a vegetarian restaurant when he heard about her dietary preference Also the restaurant on Level 1 NaMu was willing to prepare Jeonju Bibimbap without egg However they served up banchan with egg rolls and kimchi which contained shrimp paste as ingredients So do make sure you explain your dietary requirements in detail  This museum is free allows nonflash photography and has a lot of benches for people to rest at when they are tired I recommend people to visit this if they have a strong interest in history as well as art  At the moment I have not visited the Childrens Museum but kids might like that better than this,Positive
1390,Its a free museum in addition to being an awesome visit Not too many interactive exhibits but there is a nice outdoor family park Can be a great relaxing day to walk the park and then into the building during the hot part of the day Restaurant at the lake is pricey but the convenience store has all the necessities Easy walk from the subway Great views of Seoul Tower,Positive
1391,Free tours in English and an outstanding collection of art There is a huge stone Pagoda on the first floor that extends up through the atrium Fine examples of Korean art and culture through the ages,Positive
1392,A very good overview of Korean history and culture Also an interesting section on other Asian civilizations Very good museum shop to get fine quality presents at all price ranges,Positive
1393,What a fantastic facility Give yourself plenty of time and breaks The first floor ancient history section can take several hours; very well done,Positive
1394,beautiful building and free entry charge to the permanent exhibition  the special exhibit this time around was the Charles Monets collection of impressionism and it was amazing cause it was so close and some of them had no glass so you can see the brush strokes and smell the pain,Positive
1395,Yes i sound like a spam title But seriously they should start charging people Great collection of national treasures and historic artifacts and paintings Spacious and quiet if you are lucky enough to avoid field tripping schoolkids Wonderful garden Location is kind of tricky Use subway if possible,Positive
1396,If youre looking to learn more about the history and culture of the Korean Peninsula you will not be disappointed The collection is carefully presented in a detailed chronological timeline of the history of the peninsula in the past couple millennia The free touchscreen audio guides were awesome to get even more insights on the artifacts history The architecture of the museum and their beautiful surrounding gardens and park I think are also an attraction on their own The food court has several options Asian and Western and is actually pretty high quality It is no wonder is a popular attraction and all the praise they get is well deserved,Positive
1397,Its an wonderful experience  we have to give full marks to the Korean government All 3 floors are very well maintained It should be a model for the whole world Free entry is another plus point,Positive
1398,If you like ancient stuff and history This is a place to come They keep thing very well Place is big clean and quiet Lots of thing to see,Positive
1399,Learn a lot of history and get to see a lot of collection Really nice place to visit Do consider coming here,Positive
1400,This was one of the hop on hop off stop I spent more than an hour here It seems to be far away from the town centre  I am not well versed in Korean history so I did not know what to expect The building itself is very impressive Huge buildings with large grounds But the exhibits seems to be lackingthere are some prehistoric exhibits of pottery etc artifacts from the Joseon era some private collections I could have missed some exhibits cos I did not want to miss my bus Somehow I thought there should be more from each era maybe the types of attire worn Anyway good for a quick visit  There was a lot of local students there on the day of my visit,Positive
1401,This museum is very familyfriendly There is a cafeteria with lots of choices both traditional and fast food The gift shop has many fun cultural items that your kids can take home and treasure for a long time Best of all there is a childrens museum attached that is completely handson We have been here several times as it is free and a fun way to spend an afternoon  Check out the extensive grounds outside as there is a playground pond waterfall and Yongsan Family Park is accessible by walking the path If you want other places to visit in the area grab a taxi to go around the bend to IPark MallYongsan Station where you will also find the electronics market Or take a taxi the opposite direction to go to Itaewon Its even feasible to walk there if you feel like having a stroll,Positive
1402,The National Museum of Korea is an impressive modern construction situated in a quiet quarter of hectic Seoul The construction is huge and impressive attesting to the love and respect of Koreans for its past cultural treasures The interior is spacious and allows easy access to visitors However one wished that it would contain more cultural treasures of the rich artistic heritage of the country Statues porcelains and paintigs are quite representative but they lack some outstanding references like the Monalisa in the Louvre or the Elgin Marbles of the British Museum It is to be hoped that more important cultural heritage masterpieces are brought to this magnificent space in order to fill up the avid artistic interests of the visitor,Positive
1403,This is definitely more popular with the women as many of its best exhibits are ceramics The best feature is the very modern structure which is the reason I gave it 3 instead of 2 stars This was part of a tour and I am sure they took us here because it was free,Positive
1404,This place is awesome simply recommenadable for foreigners visiting the countrybecause it has a free entry in main hall and whole lot of beaituful sceneries especially in spring like in May or June of the yearlot of good sceneries and that it has good connetivity using subwayand city tour bus one thing it lacks is that it is still expanding in its contents and attracts whole lot of peopledue to which your valuable experience might go unpleasant,Positive
1405,This is a beautiful and very large museum The pottery is magnificent Entrance is free and the food court is good and inexpensive,Positive
1406,if you appreciate art of all mediums and enjoy fine art museums this is the place to be both on a rainy day and a sunny day The grounds are stunning as well Theres a wealth of exhibits and a separate childrens museum as well Very familyfriendly or perfect for singles and couples  Allow yourself time here as its a largescale museum,Positive
1407,This museum was definitely huge and full of artifacts but it wasnt my favorite place to visit Maybe we should have taken a tour instead of just walking around on our own but I found it long If you enjoy history this is the place for you There is a lot to see so be prepared to spend quite a bit of time here The building is impressive and very modern,Positive
1408,This is a huge building The exhibitions gave us a good understanding of the history of the emperors era of korean Good place to kill half day time,Positive
1409,We had a lovely and informative visit to the National Museum of Korea The tour guide was an incredibly knowledgable volunteer who spent extra time explaining areas we were interested in and answering many questions It ended up being a very personal tour experience since only the 3 members of my family were on the tour She mentioned that winter is a slow tourist season and so many of her winter groups were very small The artifacts were incredible While the posted signs are all in English and it is easy to enjoy this museum without a guided tour the background and stories she provided really helped provide a cultural and historic context So much more meaningful that just reading the signs Her English was incredible and her passion for history was evident Be sure to check the schedule and arrive at front desk right at the time the English tour is offered It is free and starts punctually so you dont want to miss it We stopped in the museum cafe after the tour which was supposed to last 15 hours but she asked if we wanted to extend it and we spent 25 hours together There arent many restaurants in the area outside of the museum The food in the museum was ok Not great but we were happy to support their service since the museum and tour were free Also they have a cute coffee shop and lovely tea shop in the museum The tea shop seemed quiet with few visitors The coffee shop was lively and delicious for a quick snack and warm up VERY easy to get to museum from subway Just get out the stop and follow the signs A subway tunnel walks directly to museum entrance,Positive
1410,Toom the english guided tour Learned a lot about buddhism and the differnet images of buddha Buddha statues actually looms different from japan korea china and india and it looks similar to the local peoplw,Negative
1411,Its a very big museum filled with the history of Korea but also other sections It is a good way to start a trip if youre interested in Korean culture and history it helps to understand better many things and will help you to get a historical starting context at other important cultural locations in the country during your trip I thought it was really interesting and definitely worth spending a day ,Positive
1412,This museum tell you story of korea Also near with the palace an blue house So if you go here you will see all of them in one time Better come in the morning You can hire the voice gude for 1000 won or use your smarphone as voice guide,Positive
1413,Pretty standard museum The best part was a video animation of a traditional Chinese painting that changes with the seasons It was so good we watched it twice Unless you are very historical you probably wont get much out of it We didnt visit the childrens museum at the same location but I imagine it is more entertaining for families,Positive
1414,The foodcourt is excellent so come hungry the giftshop has some unique and well priced arts too  so its worth stopping by here too The museum itself is above average and has some good displays,Positive
1415,I was happy to visit this museum for the fact that it is one of the top ten museums of the world and rightfully lives up to its reputation with so much artifacts and exhibits that makes your jaw drop The only problem I had around this place was that they had a very limited amount of information in English and rest everything is written in Korean and whatever small amount of information was written in English didnt even suffice to make you get the point of the whole display I was fortunate enough to actually get a guide with me that made me enjoy the place and appreciate it much more effectively The palace also has a good restaurant that has a good quality food and a good ambiance to relax after all the walking,Positive
1416,Walking up to the Museum you could see the extensive details placed in building the museum with gardens pillar of poles with a reflecting pool and a pagoda with celadon tile roof as the focal point really awesome to see Being interested to know how Korea came about we went directly to the prehistory and Ancient history gallery I am fascinated with all the artifacts they kept that it tells the story of all the periods so dramatically We went also to the third floor to look at the collections of celadon vase and other blue and white porcelains Overall I enjoyed our visit here and if we happen to be back in Korea will surely visit again,Positive
1417,This museum is very comprehensive with good rental audio commentary I think it is a must in Seoul The museum building is also impressive,Positive
1418,So many teenagers behaving terribly  running around yelling It seemed like they were using this free place as a hang out,Positive
1419,Admission is free with lots of interesting and varied displays in a large airy modern building Worth the hours to take in the historical and cultural exhibits But beware they r closed on Monday We went on a mon n had to return the next day ,Positive
1420,I am absolutely impressed by the incredible amount of care detail and thought that went into creating this space starting from its modern architecture created particularly to showcase some of the most important relics of Korean and Asian history without overshadowing them  The surrounding gardens incorporate the outdoor exhibit into nature while featuring many trees and flowers that are native to the region and known as symbols of the country and culture  The collection is presented as a long chronological story in a very accurate and sophisticated way They offer a guided audiointeractive touchscreen tablet tour free of charge with in depth descriptions and information of all the works on display which I recommend  It is a large space so depending on the pace it may be from a half day to a full day to visit especially if visiting the gardens  They do also have a food court decent for being fast food There is also a formal restaurant we didnt have the time to try  Worth the visit for those that would like to learn more about the culture from a historical perspective,Positive
1421,This relatively new addition to the Seoul scene offers not only beautifully displayed exhibits about Korea and other parts of Asia but also stunning architecture and exquisite landscaping The 3story building is immense with exhibits located in more intimate rooms off a huge main hall which is open to the thirdfloor ceiling  Admission is free and Englishspeaking staff wait to answer questions on the first floor Items are for sale most are a bit pricey in a large gift shop on the first floor and in smaller areas throughout the building There are also a traditional tea room at least one cafe and a restaurant in the building The garden holds a large restaurant too with mostly set menus of traditional food Though expensive we found the fare here to be delicious  It is possible for museum lovers to spend hours in the museum But many may prefer to pick and choose from the excellent floor plan and simply get an overview of what is offered We visited for the first time three years ago but only had an hour to spare We found ourselves impressed enough to return to see more a few days ago  The museum is easily reached by metro,Positive
1422,Certainly value for money with lots of interesting and varied displays in a large airy modern building Certainly worth the hours itll take to truly take in the historical and cultural exhibits,Positive
1423,The museum is very modern and items well displayed It is very large and plan what you want to see as it would take many days to see it all,Positive
1424,I visited the museum for the first time a few days ago and was very impressed First of all its free I joined an English speaking touralso freewhich lasted 90 minutes The tour was just ok since the guide was sort of soft spoken However this is an impressive place The building itself is gorgeous and there are three stories of exhibits I especially enjoyed the calligraphy and painting exhibit as well as the large display of Buddha statues I took the tour had lunch visited the store and then went back to see more exhibits In total I was here 3 hours Since it was raining all day this was a nice alternative to the many outdoor sites in Seoul,Positive
1425,It is well worth the visit Great and extensive collection  amazing in its richness and very fascinating as well well worth the visit,Positive
1426,I went to this museum in late afternoon and while the landscaping and architecture of the building were great I really dont care too much about vases from 1100 AD  I was expecting more on the history on Korea and all I got were a bunch of artifacts Dont get me wrong I thought the Buddha castings and calligraphy was very cool but I spent about 30 mins just quickly browsing,Positive
1427,It was nice to be in a museum that is filled with Koreans learning about their history and artefacts  It is a nice spot to sit outside on the steps and watch the world go by  Easy transport links from the subway system,Positive
1428,A lot to see very clean very big a lot of kids running around from school groups If you like history and other countries culture pay for a guide and tour through this museum many levels and many sections on each level which separates each time in the history of Korea,Positive
1429,This museum showcases Korean artartifactssculpturespaintings from ancient times to the modern area If youre into museums you could easily spend a day here Admission is free and there are multilingual guide services available for a nominal fee If youre inclined the Yongsan Park is close by where you can take in some of Koreas natural beauty,Positive
1430,The Seoul National Museum was the first stop of the City Tour that we went into It was nice and educational but not really compulsory if youre not into history,Positive
1431,An excellent institution Very focused on Korean and SE Asian art and they have done a fabulous job in display as well as collection We spent 5 hours and have seen everything on every floor It is big bit not nearly as big or overwhelming or versatile like Louvre or Met Start on the third floor with excellent SE Asian and Central Asian collection Nowhere else in the world I have seen any better Central Asian artifacts One point I have noted that the entire SE and East Asian collection was done in last 10 years or so Curious me asked where they have purchased their stuff from The staff at the front desk did not know the answer but in a few days NY Times answered my question by publishing an article about the rich thieves in India who have been selling the national treasures to museums and private collectors world wide Nevertheless it is a great collection The Japanese section was weak but nice Try the Tea House at the end of this gallery Wonderful setting and inexpensive for a museum tea shop  Rest of the third floor and most of second was Buddhist art and Korean ceramics and porcelain Yet another fabulous Celadon collection First floor was pre historic artifacts and Korean history This is the most crowded floor and for me was the least attractive one but it is my personal taste Everything and I mean EVERYTHING has English explanation Yes there are more Korean explanation but the main points were explained in English for every single object  Avoid the restaurant on the first floor It is inexpensive but only one place in Seoul where we had really BAD food  We are planning to go to Korea next year and yes we will come back to this museum again,Positive
