,CONTENT,VADER
529,"Skincare, cosmetics and so many other korean products you can find in this area. Prices are reasonable but it sure is cheaper than buying them from my country. So if youre into korean beauty products there's a line of shops that carry your favorite k- brand that you can choose. You can also buy many other things like korean snacks, souvenirs, cute things and a whole lot more.",Positive
530,"Crowded place. But good to come. Many halal street foods too... if you love skincare products, you should go to this place. I took taxi from hotel near Anguk Station, with just 4000 won... cheap enough.",Positive
531,The shopping street is a series of closed off roads where vendors sell local foods in the evening. Cosmetic shops and local grocery stores proliferate. Not sure if too many bargains can be found but it is a fun night out. Of course the obligatory massage places are also everywhere.,Positive
532,"Top area to go shopping. Really good street food as well !! All diff. brands there. Lots of shops for cloth, beauty products and other things. Reasonably priced.",Positive
533,"This was our stop before lunch. This shopping district was very not too crowded and we freely walked from vendors stalls to shops without any rush. Some of us were even braved enough to sample free coffee and teas. We purchased some of our first souvenirs and clothing in this shopping area. Prices were reasonable and you can bargain. We had limited time and were only able to explore one end of the shopping area before meeting with our guide for lunch. If I go back I would certainly add more time here. Again, impressively clean. I was too busy to remember to take pics.",Positive
534,"🎋♨️✈️ Myeongdong- A Cosmetic Paradise A cosmetic haven. One can buy, buy and then buy some more and then perhaps come another day to buy few more... and folks that is Myeongdong Market for you. It’s a cosmetic aficionado’s or enthusiast’s paradise.There is a vast potpourri or omnium gatherum of popular Korean cosmetic brands. You could choose or collect all from HOLIKA HOLIKA to Innisfree and Etude House to Tony Moly and MISSHA. The list is never ending. When you feel like taking a break you could pick a fruit glass or choose from an array of grills from the vendors in the middle of the road. Once replenished, you could start all over again. So shop till you drop.",Positive
535,Must to visit at least one of the shopping centers especially the night ones! Unique experience and not that known... its a great surprise while getting informed about the sight seeing of this wonderful city,Positive
536,A nice place to spend the evening with the street foods and shops opened until late night. For middle easterners the a halal restaurant Saffron Restaurant is just around the corner.,Positive
537,Amazing and almost overwhelming! So many vendors to choose from-all assortments of goods and food stalls. Packed at peak times but that is part of the experience! A must see in Seoul!,Positive
538,"In the evening the area becomes a bustling place, with music raging from each & every shop; food stalls, souvenirs, and clothes stalls line up the streets while the lights of commercials and adds placed on the buildings add the finishing touches on this lively & intense place",Positive
539,"Its full of shops, and it will be no enough for 1-2 hours. Mostly cosmetic and sports shop. We tried to the food street, however we notice they sell the food veryyy pricey as they know many tourist come to the area. As comparison, fish cake in usual street near hongdae is only krw 1000 but in myeongdong krw 2500, same for all street food, all over price.  If you get lost, there is always some person with red clothes who can give you direction to closest exit to subway or assist you to find the shop that you want. They usually stand in middle pf myeongdong.  Love to see around myeongdong but will not buy food from there again.",Positive
540,Found this place the first night we got in as it was only 20 min walk from hotel. They have a several street food to sample. Lots to see for a quick tour of the neighborhood  Had our first fried chicken and beer here,Neutral
541,"Skin care stores are all over and you will see their chains on the next block. So don't worry about finding one particular location. Some products irritated my skin and I don't have sensitive skin so test before you buy. We went on a Monday, after 4pm, you will see food stalls on the street. Must try the food!!! They have grilled seafood like lobster tails. There are also restaurants nearby, one inside a mall and they are good too. Underground shopping center for souvenirs is great - items are negotiable. If you need another luggage you can also get it here for all the stuff you buy. Right next to subway line 2 and 3 too.",Positive
542,I love Myeongdong street. This is heaven shopping paradise for me. All the sales person are friendly and warm smile. We love the street food too.,Positive
543,"At night, all the stores shine in neon. Every Korean cosmetics company has at least one store here. Also has the honey butter almonds shop. Many street food innovations that I haven't seen before. Not quite cheap, though.",Neutral
544,"Great place for an evening stroll. Plenty of interesting stall having a variety of street food and some very unique,loved the egg buns and grilled lobster",Positive
545,"Myeongdong shopping street and the accompanying underground shopping belt is full of surprises. Look out for the largest Uniqlo, and the “factory outlet” of the famed flavoured nut snacks... nuzzling and busy.  Maybe it’s me but the Underground shopping belt is strangely similar to platinum mall in Bkk....",Negative
546,"Myeongdong street is a shopping heaven, both for food, goods, and beauty products. It is clean and not rowdy, making it a safe place to roam around even at night. You have to try the street foods, they taste really yummy and cheaper than eating at a sit-down restaurant. You can have a good fill of delicious food just walking around while shopping. Beauty products are sold at stores left and right. You cannot go wrong as Korean beauty products are top of the line. It would be a mistake to come home without atleast buying one beauty product. As far as buying replicated goods on the street, it is not advisable to haggle down on the price as every vendor sells pretty much similar items in the same price. Don’t embarass yourself as they will just dismiss you or worse, you may end up being laughed at or given the dirty look.",Positive
547,"No matter how many times I go to Myeongdong shopping street, I never got tired of it. There are so many shops and people, just very happening place. Lots of nice stuff to buy, apparels, food. We went to the same cafe on 2 consecutive days and will go again if we visit the street in future. At around 4pm, the street vendors start setting up their stalls and the whole place just gets busier.  Highly recommend this place to Seoul visitors.",Positive
548,"If you want to shop this is the place. We only went for a browse, but you could find anything you needed here.",Neutral
549,We went one night during heavy heavy rains yet still found this open air market unbelievably active and crowded. Fun to look at all the interesting food being sold. Parking pretty impossible there.,Positive
550,"i’ve been to seoul several times but i still can’t resist returning to this place to shop every time, particularly for masks and cosmetics. yes, it’s touristy and crowded, and you will be solicited by shopkeepers on the street every now and then (i haven’t encountered anyone particularly aggressive or pushy so they’re easy to brush off), but i would still recommend going there to shop for beauty products as there is a wide variety and the prices are decent.",Positive
551,"Unless you visit at 10am between Mon-Thurs expect it to be a mad house. It’s always jam packed with people. As as westerner it has some of the best options for shopping in my opinion as it offers more stores and sizes that I’m familiar with. Also it has all the major local stores if interested in those. The street food is second to none in Korea! I would recommend everyone go at least twice, first time time to experience the crowds so when you return again you’re have an idea of what to expect and will be able to enjoy it a bit more.",Positive
552,A few connected streets suitable for walking and full of shops. Great for shopping clothes and beauty products. The street vendors selling food were all very delicious too.,Positive
553,"Lots of shops, market stalls and street food. Feels very safe (as does the whole of Seoul). Most shops accept cred and debit cards.",Positive
554,"especially great after sunset. colourful and impresive. Full of people in street. There are lots of small street. there are sample of fast-food on street mid-line. they are freshly prepare the food such as shrimps, pork rib, kebab, potato and local fast food and you can eat when walking.",Positive
555,Myeong-dong market ist so busy. You can buy a lot of stuff you dont really need but also try food you never tried befoe. Seoul has a lot of diffrent types of markets. Check it out !!,Neutral
556,"Actually this the second time here in Seoul, we stayed at royal hotel in the heart of Myeongdong, really this nice area , active day ,night, skin care , food,clothes ! You will enjoy while walking here, but August not good month to visit Seoul, so hot,rain also high humidity, choose another month to visit Seoul & enjoy. Regards",Positive
557,"Quite an experience + better if you are not set on buying stuff. Interesting street food. Well, since you WILL buy things, they are selling good-priced suitcases as well (Guess, why I know!)",Positive
558,I visited this place almost every night during my 8 days there in Seoul. Many beauty shops and restaurants options.,Positive
559,"The Myeongdong Shopping Street is actually for us a web of walkable streets that have great stores and food kiosks left and right - Innisfree, Forever21, The Face Shop, optical shops, souvenirs, food like the delicious skewered meats, prawns, ice cream, milk tea - everything! The theater is likewise in this area so you can spend the day here and forget about your worries. Even the shopper with a tight budget has a lot to bring home.",Positive
560,All the famous Korean skincare lines can be found here. So much cheaper buying here than buying them in the US. There are also clothing stores and typical name brand stores on the street. You can also find some really good street food stalls up and down here. There is a nice taxi stop outside the Metro area.,Positive
561,"Nice environment, variety, reasonable prices, good service and great food. Definitely will come back! I recommend this place!",Positive
562,"This is probably the best street if you want to have some shopping in the very city center of Seoul. There're lot of stores, bar, cafè and restaurants, but in my opinion the fashion stores are too commercial and nothing special, they don't represent a good picture of the Korean style. Besides prices are higher compared to the other stores and bar that you can find in the city. Very recommended to young people or to people who like this kind of commercial tourism!",Positive
563,This is a perfect area to spend your time. A lot of shops from street food to brand name products. Prices are also very competitive. There are also many restaurants that one is spoiled for choice.,Positive
564,"One of the best place where to go in the night. Is the paradise of korean street food, you can try whatever you want: everything seems delicious (but not exactly cheap) ! There are also many shops, especially beauty shops (as in all cities in Korea), even if they all sell the same things, less or more. Here you can buy sweaters or t-shirts at a cheap price! Unmissable!",Positive
565,"Here you can find whatever you want: any kinds of foods, souvenirs, cosmetics, toys and whatever other items you would like to bring from Korea at affordable prices. Majority of shops accept credit cards. Despite of crowds of people, no crime at all and very friendly atmosphere. Better time for visit is from 10 AM till 4 PM on working days.",Positive
566,"We were told that we could get a fast and simple meal from the street food trucks in the Myeongdong area...and mainly that it was SAFE to do so. The streets were mobbed with people of all ages, and the food options ranged from grilled lobster to things I couldn’t pronounce. We opted for the grilled shrimp, fried chicken, and some fruit. Not so easy to eat standing up and being jostled by the crowd, but it was worth the experience, which was so fun!",Positive
567,Has lots of street food stalls at night. You can try all types of korean food. Those who like cosmetics will live this place. Seoul is quite expensive though.,Positive
568,A lot more beauty / cosmetics shops. Affordable and tasty street food. Street food only during evening until late evening.,Positive
569,"The streets come alive early in the evening and afternoon on Sat. Plenty of food stuff to sample and shopping to one's heart contend. Very convenient to get to by subway or buses. Be prepared to do a lot of walking so wear comfortable shoes and clothes, unless you are planning on buying a new pair of shoes or clothing there.",Positive
570,"Crazy shopping district, particularly nice at night with all the lights on and the street food vendors.",Positive
571,"From make up, skin care, good food and hotels - eveything is right here. This street is very convenient if you want to do everythinf. Note that the streetfood here is more expensive than streetfood elsewhere but still good to try. Try the shrimp and the lobster with cheese.",Positive
572,"Lunchtime mid week, it’s hot and humid. The fans are buzzing and there are people all over the place.  The street has shops and it’s buzzing.  I note there are plenty of places to eat together with plenty of small independent shops. For me it was people watching.  I found a place for lunch and it was packed. Aircon was a plus and wifi.  A great place to wonder around.",Positive
573,"There's no doubt that Myeongdong has been so developed that it feels touristic and commercialized. Lots of visitors from all countries at any time of the day. Most interesting things to do here is to:  1. Shop 2. Shop some more 3. Shop till you drop  From cosmetics, Korean groceries, apparels, shoes, etc - you're bound to find something that would interest you. Along the way, there are some pretty good cafe and restaurants. For first timer's to Seoul, I'd recommend staying around this area.",Positive
574,It was very busy with lots of people but lots of good street food. There is an endless amount of shops to shop in. There is something here for everyone no matter your age. I enjoyed it a lot.,Positive
575,"My hotel was literally up the street from this place and boy did I go all 3 nights I was in Seoul. All the beauty products you may want or not want, they have. All the street foods you want to eat, they have. It’s busy, loud but thats the fun part of it. Visitors and locals in one place = organized chaos.",Positive
576,"If you enjoy shopping, this is a place you needto be. The famous korean face masks of varied kinds are available in the various stores on huge discounts. And the variety of food that you can eat while u shop.. its a jaw dropping experience",Positive
577,Busy streets with every other shop a beauty shop. In addition to beauty shops the area has restaurants and clothing stores but mostly local brands. Enjoyable to walk amidst the street food vendors and sample here and there.,Positive
578,"They have all the ladies (and men's) beauty products. They also have cheap restaurants, outlet stores, and other shops. This place is massive and the layout is confusing but who cares! I'm loving it.",Positive
579,"Avoid this place - full of garbage trying to get tourists to buy beauty products. It is the same 5 stores repeated over and over again, all selling these packages of ""sheet masks"" for your face or your feet. They have ""foreigners only"" discounts, and try to give you a free sheet mask in an effort to draw you into their store (and if you walk 50 m there will be the exact same store with the exact same crap).  If you're afraid to adventure out in Seoul and need to have a meal with the tacky tourist board and translations, then you should enjoy this street a lot.",Positive
580,"This is an excellent market, which has a range of stall selling a variety of food, from kebabs, dumplings, pancakes to tempra shrimps and Gimbi. At night the market gets very busy.",Positive
581,"Myeongdong is good for shopping and for food. It is less crowded during the week. On weekends and at night, it's packed.",Positive
582,"Myeongdong houses many different beauty brands close to our heart such as Mamonde, Innisfree, Laneige, Etude House, Tony Moly and a lot more! It is indeed the best place for a day of shopping for beauty products. They have many restaurants and eateries and even street food as well, so you will not have to worry of having to walk far to find a food outlet after your shopping. The famous Myeongdong Kyoza is located here!",Positive
583,"If you are in Seoul, head to this place for some shopping. It's basically a street shopping market. You can bargain too and that's depend upon your ability how well you can do so. One can get a few souvenirs from here.",Positive
584,"Street food is not always cheap and in this case, definitely not cheap. We had dinner before coming down the street and were happy to browse the shops instead. There are plenty of choices of food and shops and you can easily spend a couple of hours roaming here.",Positive
585,I thought this was a really cool spot to check out the shopping and try out some of the street food.  Tried the potato swirl on a stick and lobster with cheese. Pretty good!  It’s definitely busy but worth a visit for anyone that’s in the area.,Positive
586,"Lots to see and do, jam packed with shops selling facial products and clothes, lined with street stalls selling local fare. Full of life, definitely worth a visit (even if you don’t shop like me) to soak up the local culture.",Positive
587,"I’m not fond of crowds and crazy shoppers; so Myeongdong’s beauty shopping mecca doesn’t really spell paradise for me. The only thing that draws me back would be its hardworking purveyors who spend their nights feeding hungry bellies, no matter the weather.  It’s important to note that Myeongdong’s street food are darn expensive. It’s something that definitely won’t fall under cheap eats; as you’ll usually be able to eat a hearty meal in a sit-down restaurant for the price of one or two of these street food finds.  There will never be a shortage of options in Myeongdong Night Market. The tricky part is though is how to strategize what to choose, given that you usually have to allot for queuing time and work with a limited budget and stomach. The Roast Lobster with Cheese (KRW 15000), for example, is an insanely indulgent treat, which serves grilled juicy lobster topped with a fluffy melted cheese blanket. It’s delicious, but it definitely won’t fill you up.  Baked seafood served with hot gooey melted cheese seems to be a popular trend (given that we arrived at the tail-end of its winter season), as kiosks of Cheese Butter Baked Scallops also drew in their own lines. The scallops were humongous; but tended to be overcooked.  The Shrimp King’s Grilled Shrimp (KRW6000) may be an uninspired choice compared to its flashier neighbors; but its perfectly cooked juicy shrimps were addicting. Its sweetness guarantees the freshness of the shrimps and makes them perfectly delicious to eat on their own. They do give you a variety of sauces and dips to play around with though!",Positive
588,Great place just to wonder around and get lost while shopping. These streets are lined with many shops and cafes. Don't go too early as a lot of places don't open until afternoon. And note that most restaurants close around 8 or 9 but you can find a few open 24hrs,Positive
589,"During our stay in Seoul we visited myeongdong everyday before we went back to our hotel. myeongdong is very good if you like kpop as the underground market has all the CD’s and other merch for very good prices. If you aren’t into kpop the street itself has all the best clothes shops, skincare and other little stalls dotted around from etude house to forever 21. I highly recommend people visit this street at least once on their trip to Seoul! (Also you must get a twisted potato, it was so yummy)",Positive
590,"Bombarded with masks shops and endless food shops. The night market sells stuff on skewers mostly 4000-5000 won. Too tempting as they smell good. Desserts like ice cream including rose ice cream, cat cafe and witch cafe. Just need to be careful as after spending 30,000 alone won still hungry as they are just tiny stuff",Positive
591,"Best street for food and shopping, u will find alot of delicious food in the street which u can grape and eat while u r shopping. Such as shrimps, fish icecream, lobster, egg sandwich... and alot more. This street is full of beauty shops. Mostly makeup and face masks.",Positive
592,It'll take hours if one were to stop at every stall. The varieties of things sold ...very eye-catching. Tried quite a number of types of food. The lobster with cheese...very delicious but priced a bit stiff at ₩16 per piece. The Taiyaki there is different from the soft ones normally eaten. Its...crispy/flaky. There are quite a few stalls with the 'Halal' logo but some are like photocopied( not original). So not sure if its authentic. Surprising that quite a number of the stallholders can speak good Malay! Impressive indeed.,Positive
