,CONTENT,VADER
510,"The tower is located near Jamsil station, and you don't need to actually exit the station precinct to enter the tower. It should take you around 40 minutes from the Myeong-Dong area.  Once you buy the ticket and go through the turnstiles, it will take you around twenty minutes to reach the top floor. The entire process is orderly, but takes time, and that can be a bit boring.  On the top floor, the views are stunning. Having visited Tōkyō Sky Tree, Sydney Tower, Gold Coast Q1, Auckland Tower, and Tsūtenkaku in Osaka, this place offers good value. The tickets are reasonable and the place looks brand new.",Positive
511,"The Tower was finished 2016 and has a beautiful architecture inside and outside. If you want to get an Impression of Seoul and the development of the city after the civil war go there. With 555 m it is as far as height is concerned building number 5 in the world. You can go up to 486 m with the elevator. From this floor you have a perfect view of the Olympic area right below you, the skyline and the river. For us it was the number one sight in Seoul.",Positive
512,"This tower is 122 stories high and has remarkable views of Seoul. It is the tallest building in Seoul and the 5th tallest building in the world. Part of the floor is made of clear Plexiglas so the brave can take pictures of them appearing to be hovering over the city. Not this lady though. I have a terrible fear of heights. As long as I wasn't anywhere near the Plexiglas, I was fine. They have a souvenir shop and some restaurants in the tower. It costs 27000 won to enter but you can stay as long as you like. The ride up in the elevator takes only 40 seconds. I'm glad we took the time to visit here.-+",Positive
513,"The mall houses the Lotte World theme park but our sole purpose of visit was to the Ghibli store and Lego store.  After navigating the labyrinthine subway malls (we arrived by metro) we were told there were two sections of Lotte; Tower wing and Mall wing. From our quick visit, there were plenty of eateries and obviously shops. The Lotte world theme park entrance at the basement was packed with students and kids.  Great place with lots to see if craving for some retail therapy.",Positive
514,"This is the tallest in Korea and 5th in the world. It was a sunny day and the view was great.  You have to pay 27,000 won as entrance fee and it’s worth it. They have a cafe and a souvenir shop at the 121st flr.  Still worth a visit.",Positive
515,was staying in Lotte Hotel Seoul which offers free shuttle to its new and shiny sister hotel in Jamsil.  The exterior is very impressive and we even went to the top of the tower with its most interesting elevator ride.  However the entry fee to the top is pretty steep and the view is nothing to write home about.  The mall itself is like any other shopping mall in Seoul.,Positive
516,I went there to go up in the tower. I was very desapointed because it was close and no one could give me exact information about when it would open. The Mall it's incredible like so many in Seoul.,Positive
517,It is a great place to go with details since you enter. Don't miss the short film at the beginning of your experience. Sit down and enjoy all the monuments the film shows. It also has a tree that shows the different seasons in Korea. It is a very visual experience since the start. Fully recommended.,Positive
518,One of the tallest buildings in the world. Was interesting to look around the shopping centre and then go up the tower. There is also a theme park and numerous restaurants. Worth a visit.,Positive
519,We spent 3 hours plus at the observatory deck to appreciate the beautiful sun-set view. The elevator ride to the observatory deck was interesting similar to taking a chilling ride. It took only less than a minute to reach the top (level 115). The city view of Seoul was not fantastic but can view a nice sun-set on a great sunny day.,Positive
520,"It is complex malls. Amusement park, indoors and outdoors. Department store, observatory, duty free shop, cinema, book store, lots of restaurants, etc. If you stay nearby, it is a must to visit",Positive
521,It's expensive ($25) to ride up to the top for city views but still worth seeing all of Seoul from its observation decks. You can buy a photo of yourself taken as you enter with various backdrops.,Positive
522,"We took the trip to the top of the tower on a reasonably clear day, and could see for about 15 kms max., but enough to experience the panorama that is Seoul. The elevator in itself is a memorable experience, and on a whole is well managed and arranged. Definitely worth doing. Book online in advance if it's a busy time of the year, and with the Seoul Visitors map there is a discount for the ticket pricer (see ad on the map available from Tourist Info)",Positive
523,Quite expensive but up 500m you have like six different floors to explore. You will have your view over Seoul from its best view. Make sure it’s a clear day or night.,Positive
524,...but the view is always depending on the weather. We have been there and took the VIP Tour. Really great guided tour with interesting information. The ride with the (at least they said) fastest elevator in the world is quite short but impressive how fast you are on upper level. From there you have to enjoy the amazing view. We did with a beer :-),Positive
525,"It's -by far- the highest building in Seoul and one of the highest in the world. For a sky-scrapers lover, it really worth a visit. There is a hotel on the top of the building, so, the best way to enjoy the view is, while drinking your drink at the bar of the hotel.",Positive
526,"the review is for only the tower. we stayed at Lotte hotel and best part of it was, we got tix from the hotel. We didn't have to wait in line and went straight up b/c we got the tix from the hotel. That was GREAT !!! It takes a min to get to 110 floor. You can go to the cafe or to the restaurant. Otherwise, it's just looking at the view. I enjoyed it and would say, set aside 30-45min. There's a line to get down but it went fast around late afternoon. They don't let you take a stroller, they keep it downstairs for you.",Positive
527,"I didn't want to go to this place. Our friends went, so I went. So glad I went. What an experience. Please go onto the plexiglass floor.You'll get that special feeling between thrill and wanting to use the bathroom.",Positive
528,"Basically similar with other high end malls in other cities. The tower will give you the sight of Seoul City.  As a muslim traveller, the muslim praying room is one the best I’ve been to in a non muslim country... halal food is tricky as a lot of retail use pork and seafood restaurants are very expensive options. Thankfully we found Poke Bowl in the food court near the theme park entrance.",Positive
529,Already the architechture of this tower is breathtaking. Looking at the city of the deck on a hight of 500m is unforgettable.pricing of KRW24000 is okay.,Positive
530,"If the elevator ride wasn't impressive enough, the views will thrill you even more. Unfortunately, the outdoor terrace portion wasn't open when I was there, but the see-thru floors were vertigo inducing on their own.",Negative
531,"Seuol largest shopping centre full of every brand you ever heard of and endless restaurants. Great travel links, and a pleasant park and landscaping outside to relax",Positive
532,"Korea's tallest building had multiple safety issues before construction was completed including cracks in the floor of the movie theater and in the glass of tanks in the aquarium. They took care of these issues and reopened these areas. That being said, there's nothing really special here. It's a shopping mall with a movie theater and aquarium at the base of a tall building. Don't drive here, parking in the underground garage is outrageous.",Positive
533,"Impressive observation deck with beautiful views from the tallest building in Seoul. The elevator ride is fully immersive and very impressive with LED screens on all walls. The observation deck offers views facing multiple directions and also features a glass floor for those looking for a little thrill. There is a small café and a candy stand on the observation deck floors. The building itself also houses multiple malls meeting a range of price points, and a large food court as well as offices.",Positive
534,"If you visit Seoul and you have some Korean wons left you must visit this place; Lotte is the biggest shopping mall in the city ( with also some duty free shops at Incheon airport ) Beware not to get lost, this mall is huge and easy to find on one of the most known avenues in the city.",Positive
535,Fantastic views over the city and beyond. Go at sunset and have a beer on the 123rd floor. Wonderful.,Positive
536,"The Lotte World Tower and the adjacent Mall are the latest touristic highlights of Seoul. During my last visit I missed coming out here, but this time I went there 3 times to see kit 'all'. You can take the Metro Lines 2 & 8 to get there.",Negative
537,"Lotte world tower and mall is a huge mall.  Conveniently located at Jamsil station (line 2 and 8) - exit 1/2.  Main attraction is Seoul sky which is a must visit place - though a bit expensive. I have written a separate review for the same.  This mall is no different from Other high end malls of the city. Multiple shops to buy from, many of them offer instant tax refund on shopping above 30000 won. Many places to eat as well.",Positive
538,"We enjoyed the place, it offers information regarding the tower and some historical information. Nice show in the elevator. At the top there are a great view, great souvenirs shops, coffee shop and restaurant. And glass floor view for the braves. The mall is huge with great shopping experience.",Positive
539,"If you've been to Dubai, it will somewhat remind you of Dubai Mall. I don't think it's as big but the feel of the mall is huge & fancy, also connected to a metro stop as well as there's an aquarium!",Positive
540,"We visited the tower on a weekday evening and there was no crowd at all. I guess it was the absence of tourists that made the entire visit so pleasant. The view at sunset seems to be one of the better time to visit too, as the sun set the building and street lamps came on. Simply spectacular.",Positive
541,"Opening in 2017 the Lotte World Tower is one of the world's tallest buildings, I only made it to the 76th floor for a private dinner (with another 50 floors or so to go to the summit), but even from there the panoramic views of Seoul are impressive. I would definitely come back to go to the top when I have more time !",Positive
542,This is the 5th in the world and 4th in Asia. I've seen the others and this compares favourably. The architecture us classical yet beautiful. Connected to an amazing huge futuristic mall.  Located at Jamsil area. The observation deck from floors 117 upward costs about $50 but the queue is extreme.  Plenty of food choices in the mall. But be prepared to wait,Positive
543,"This shopping mall is new, in connection of the Lotte skyscraper in Jamsil. The most surprising finding was the DIY juice place on the second floor worthwhile to test.",Positive
544,"Yes, I would rate this as my first choice of favorite super towers, and I've seen a lot of them around the world. Mainly I am impressed with the design and technology along with the great variety of things to do in this tower.  It just opened a few months ago and at 123 floors above ground and 6 floors below ground (parking), it contains practically everything you would ever want. Plan on going VERY EARLY at opening and spend all day. We were there for 2 days. The observation decks are on the top 5 floors (117-123), a hotel from about the 75th to about the 100th floor, residences around the 42nd to 70th floor, and private offices higher up. At 1,800 feet tall, you better not have a fear of heights to visit. Also, this place is very crowded. Furthermore, there is an aquarium, movie theatre, more shops than you can visit in a day, and places to eat although later in the afternoon and evening, it is practically impossible to get anything to eat without waiting a VERY LONG TIME. I this there is approximately 3 million square feet in this mega structure. It can be seen from anywhere in Seoul and one of the top 5 tallest in the world as they claimed. As expected, there is security to get into the building, but not a big deal.  The roughly $50 US dollar cost to express up to the observation decks is much too expensive in our opinion, yet worth it for a one time experience. The transparent floors (some people say glass floors) on the observation deck is incredible. Some people were to scared to stand on them. The elevator to get up there is large, fast, and unique with video displays and high tech. It's the most unusual elevator I've ever seen. Going back done after being up on the observation decks for almost an hour, the staff couldn't manage getting the large number of people in the elevator. Lots of people packed in there with people touching us on all sides. Fortunately it is about only a minute up and down. Ears popping due to the fast speed, yet smooth ride so you don't sense how fast it is moving.  If you come later in the day you will regret being lazy as the lines for mostly anything are long; tickets, elevators, restaurants, etc.  If you are going for the tower and the view, choose a good clear day. One couple told me they were there the prior day and disappointed that they were in the clouds and saw nothing after paying 50,000 Korean Won. I mentioned did they consider standing on the ground and looking up to see if the top of the tower is visible before buying the ticket? If you can't see it when looking up, then you won't see anything when you get up there. No common sense with those folks.  If you are not interested in the tower, you can spend a whole day just shopping or looking around at all the unique sculptures, art, and shops (some affordable and some are high end expensive items).  My rating does not include the fact that in my opinion, this place is not really for elderly people or folks with strollers and wheel chairs as it is much too crowded and no place to sit or rest.  If you go to Seoul and don't visit, then you will miss out on a great experience.",Positive
545,I must say this has got to be one of the best towers that I have visited. Its not the typical tower that you see when you visit a city which is usually one floor. Here they have 3 floors with the 20thF being the best because of the glass bottom floor and the open balcony. Aside from having a fantastic view of the city you can instantly post your pics as there wifi is really strong considering how high we were. Really worth the visit,Positive
546,"I went with my family in weekday...fantastic because it was not crowded The price is ₩27.000 about US$ 24 The best views in Seoul, we choose a clear day. Ideal to go in the afternoon to wait for the sunset and to take good photos. You can go up to a floor and then you have several floors to see and even 2 outdoor terraces Its a cafeteria and a nice shop where we bought a magnet!! Then when you go down I recommend to eat at the Mall, you have several options and for example ""On tge Border"", ""Pizza and Pasta"" or ""Hard Rock""",Positive
547,I visited the Lotte Tower in early September and had a great view of the city on a beautifully clear day. The multiple observation decks and glass floors in certain areas make for an unforgettable experience. I got there shortly after the tower opened for the morning (10:00 AM) on a weekday and was able to purchase my tickets and go right up to the observation deck without any waiting.,Positive
548,"I went to the top in the beginning of the evening. The view was clear and the city looks very impressive. Also stood on the glass plate at the 123st floor. There is also a sky lounge/restaurant where you can enjoy the view with a drink or diner. Romantic if you are with your partner, but not alone...",Positive
549,The tower was interesting to visit. We had coffee on the 123rd floor (rather expensive but basically lying for the view). The glass floor was cool. Overall I'd say the 5th tallest building in the world is definitely worth a visit.,Positive
550,It offers good view of Seoul when it's good weather. Fastest elevator in the world. The pride of Seoul. Definitely it was good experience.,Positive
551,I loved this mall! We spent an entire day there. There were two different sections. One had more high-end shops like Chanel while the other part had more affordable stores like Uniqlo. There were also lots of great food options. The only downside is that there are long lines for all of the restaurants. We had to wait 45 minute to be seated for dinner.,Positive
552,"I took the Sky Shuttle to the top of the tower. It was not a very busy day for it, but they still packed you into the elevator like sardines. It would have been a much more enjoyable ride if they had 2 or 3 less people on the elevator. You literally have people pressing up against you on every side. Once we got to the observation deck I was disappointed to look out the glass and discover we were in the clouds, you couldn't see anything. It would have been nice if they had warned you before you bought your tickets that you wouldn't be able to see much. There were a couple small breaks in the clouds and you could see a little bit of the ground, but then all the rain running down the windows made good pictures nearly impossible. When it was time to line back up for the elevator to go back down, there seemed to be no order to the line, people were cutting the line, pushing & shoving. It would be a great experience on a nice day if the staff did a better job of managing the crowd.",Positive
553,"I went just to see the tallest building in Asia. I was gasping with joy as i experienced several floors, especially the see through glass floor. They did a wonderful job of creating different experience by integrating tech media. I didn't get to try yet but i heard their food somewhere in the middle of the tower is very good too. I will definitely try the restaurant when i go back.",Positive
554,Super nice mall but seems all the doors are not wheelchair and stroller friendly. We have baby stroller and needed two of us to enter and leave to hold doors. Heard rumors from rich folks that this mall doesn't want handicap people to come! Go check out starfield Mall at goyang they have wide auto doors and western style mall.,Positive
555,"To be clear, the mall itself is not crowded, but the restaurants are overwhelmed with people. I was there around 7pm for dinner. There're so many exciting restaurants but they're all full. Queues looked like they're 40+ minutes. So I ended up with fried chicken and french fries, which I wasn't impressed.  I'd still give 5 stars and recommend everyone for a visit, but avoid peak hour if you want to dine here.",Positive
556,It is worth to go there From the tower there is a magnificent view of Seoul and its surroundings. Unusual elevator to the top of the tower I would recommend to anyone no matter what age,Positive
557,"There are too many people in this area. The mall is divided into luxury brand section and non-luxury brand section and basement restaurants are connected for hundreds of yards.  This place has Lotte theme park, subway station, Lotte Hotel, mall, and business district all connected into one place. It is a megs shopping district. On the 6th floor there is a movie theater.",Neutral
558,"This is a very beautiful modern building. There is a shopping complex under the tower, close to Lotte World. However the observation tower fees is just ridiculously expensive for the 5th tallest building in the world. I would save the money to visit the Burj. They have even a more expensive express ticket (approx 50 USD) which is crazy, but I guess they have done their statistics on this. It is however the tallest building in Korea and indeed you can see it from anywhere especially when coming into Seoul by land transportation.",Positive
559,"My friends and I met at Lotte World Mall and spent our day walking around and dining. The mall is huge, right next to the tower and Lotte Department Store. There are many escalators and I especially like the express escalators which skip stores. 1000's of various stores, you can find anything and everthing. Lots of great restaurants and cafes. We ate at Spsin Club and had a lovely dessert at Guylian Chocolate Cafe. We didn't have time to visit the tower but will do so in September when we go bsck to the mall for out seafood dinner.",Positive
560,I have spent some time photographing this building from different sides. It helps make a very good cityscape pics of Seoul. Best pics are made if you get to the hills south east of Seoul. I went with metro line number 5 to Macheon and then climbed the hills.,Positive
561,"This mall houses a lot of things including Lotte World Adventure and the Seoul Sky, the newest skyscraper in Seoul which offers 360deg view of Seoul and the vertigo inducing transparent floor. Though more expensive than N-Seoul Tower, Seoul Sky is more superior and boasts of new interiors and less crowds. The entrance is designed with fantastic LED screens and the elevator is simply wow!",Positive
562,Located close to lotte world park. this area is full of LOTTE building and malls. big mall mostly expensive products. beautiful mall. good restaurant. you can visit this place after lotte world park.,Positive
563,We bought timed tix to see the sunset on the observation deck. Then we were able to walk around the Mall and mart and have dinner before. The way to the elevator is very cool and the elevator itself too. The observation deck is fun and the view is really great. It was not too crowded when we went since there are actually several floors to take in the view.,Positive
564,Came here (to Big Guy's Lobster) on Monday and had the grilled lobster and I have to say that it is easily some of the best lobster I've ever had; it's so good that it's comparable to high-end East coast Canadian lobster. I was greeted by Mike the manager and had a great conversation with him. He is fluent in both Korean and English so locals & international travelers wont have any trouble communicating with him if they have any modifications they wish to make or concerns about allergies and such. Lobsters are live and cooked in front of you. This is a must try if you're in Seoul & a seafood lover like myself. Don't miss this gem in the Lotte World Mall!  PS. Rest of the mall is also really great and is with checking out. There's something for everyone here.,Positive
565,"At the time of review, this is South Korea's tallest building and the world's 5th tallest building at 555m and 123 floors. Naturally, one would not want to miss out on an opportunity to stand at its observation deck on one of the top floors, and it is with this determination that I have to part with a fairly hefty KRW 27,000 entrance fees. The top draw in the observation deck is undisputedly the glass bottom which truly tests your fear for heights and is not for the faint-hearted. The 360 degrees view from the top is spectacular but only if the weather is permitting. The Lotte World Tower is attached to a modern shopping mall and an aquarium which will easily occupy your 1-day itinerary. Make no mistake, this towering skyscraper is the epitome of Seoul's push towards modernity!",Positive
566,"Lotte Tower can be found outside the Jamil Station that is also close to Lotte World amusement park. After buying the tickets, there is a short walk through a security check then into rooms and corridors that have great video and pictures on the walls and sometimes on the ceilings. The elevator/lift is rapid and also has a video display on the upper walls and ceilings. The view from the tower is spectacular even on a misty day like the day we went, There are more levels to go up and a small cafe that sells mostly ice creams. A great place to visit, if you have the time for some spectacular sights of Seoul and would be good around twilight.",Positive
567,"Recently opened, with easy access from ticketing through to security! Didn't feel overly watched like I would in London, which made it a nicer experience. The views were absolutely incredible.",Positive
568,"The views are spectacular and with over four floors of observation area, there are plenty of different ways to overlook Seoul, including a glass walk and outdoor terrace. They offer a professional service which is reasonably priced and includes digital access (via download on computer or smartphone) with the purchase of any print. We went with our son who was two years old (children under 3 are free); he enjoyed looking out and walking around the observation area. We would highly recommend this attraction to anyone visiting Seoul.",Positive
569,Average views. Go there only if you are out of attractions to visit and if you are close by. It's kind of far from most other attractions.,Positive
570,downstairs is the aquarium. great shopping in the mall with lots of places to eat. make sure you go to the observatory at the very top for spectacular views of Seoul !!,Positive
571,Good mall but the tower is the best part. Must do and take your time going to every floor. Cafe there to eat but we were there to watch a movie so didn't have time. The glass floor part is the best part.,Positive
572,"4 floors 360 degrees of viewing space, cafe on 2 levels, 1 floor has 2 sections with glass floors, the floor above that you can go out side but the windows on the outside of the building are dirty but you still get a good views",Neutral
573,Incredible building very nice surrounding area!  The building itself is spacious/state of the art in every way.  It is however expesnive and seems to be catering mostly towards those who are richer. Nothing wrong with that but for me I just walk around there.,Positive
574,Visited the recently opened mall. They have all your shopping needs inside. Also you can take magnificent photograph outside the building. There is a garden with a modern sculptor. Definitely will visit again as the building is massive and not enough time to walk around.,Positive
575,"It opened not long ago and yet the windows were very dirty, so dirty that it shows on all the pictures. No restaurants up there yet, just some counter where you can buy some food and eat it while standing there with nowhere to sit. You go up, you look at the view, nothing else to do than go back down. The only cool thing is the glass floor in 2 place where you can stand on and see 1860 ft down.",Negative
576,"Went there on a sunny Sunday afternoon. There were quite a lot of people in line at the ticket counters as expected, but since they were very efficient, we just waited for about 10 minutes until we got our tickets. Waiting time for the elevator was then another 15 minutes, which was faster then assumed too.  Adult ticket is 27.000 WON (~25 EUR/26 USD). Kids are about half price. There is also an Express-Ticket for 50.000 WON to pass the lines at the elevator etc.  Going up by the high speed elevator is nice and just takes a minute.  The multi-floor observation deck has a coffee lounge, photo stand, souvenir shop and two glass bottom areas. Also there are two outside terraces.  Plan to spend about 45 minutes there on the top of the tower, which is enough for sure to see everything.  The modern, elegant and big Lotte Mall itself is surely also nice to walk through, however we just went for the Tower.",Positive
577,"This is a must to do, I highly recommend it. I visited around 10.30 in the morning and there where no lines at all. Also nice to sit at the bar and have a champagne. Employees very friendly.",Positive
578,"This is one of the cleanest, largest, most varied shopping malls I have ever been to. Though I am not much of a shopper, I can appreciate the large variety of shops, entertainment and restaurants available here. The 5+ story mall is organized by type of shop, which is convenient. For example, there is a children's section with 15+ shops, luxury goods take up an entire floor, etc. There are also many electronic directory kiosks available on each floor to help you find things. The bottom floor has an excellent aquarium that would appeal to visitors of all ages. There are also many options for dining, both casual and fine restaurants. This is a great place to spend a rainy day exploring, shopping and eating. It is easily accessible through the Jamsil subway station.",Positive
579,The experience in the elevator to 118 floor at high speed was exhilarating The glass bottom of the observatory tower is an interesting experience one should try standing on. The views were breathtaking; definitely a place worth a visit.,Positive
580,Very nice place it's a wonderful city full of all. Condition vivamente di visitors Seoul is beautiful city full of surprises.,Positive
581,"I visit this mall for shopping as we do not have time to joined it with the lotte world, there are lots of different products international and Korean brands each level specialized in certain things like most of Department store. The shopping there are tax free and that was plus. We enjoyed our dinner in Agra Indian restaurant and it was good.",Positive
582,"We visited the new tower. The view of Seoul was amazing. The glass bottom observation deck was cool, but my girlfriend was too afraid to join me for a picture. :)",Positive
583,"This was a decent tourist attraction, taking you to 5 stories of observation decks in the 5th tallest building in the world! Unfortunatately, Seoul is a bit hazy so even on te clearest day the view is not as impressive as it should be.",Positive
584,The Lotte World Mall is easy to reach via the Jamsil station of the Seoul metro. And the subway station is connected to the mall making the connection even easier. There are all kinds of stores and restaurants to spend your money including the nearby amusement park and the new Seoul Sky observatory.,Positive
585,"Seoul Sky ( 123 levels ) which let us have a splendid view of the city right from level 120. Lucky us to enjoy 50% discount for the tickets on their first day of opening on 3rd of April. Else, adult tickets are priced @ 27,000 won for normal days. Only managed to get tickets to enter between 7 pm - 7.30 pm slot, so we saw the city night view in awe! The Sky shuttle that transported us to level 117 was intriguing, showing us how Seoul city landscape have changed over time. There's outdoor access @ level 120 where we experienced strong gust of cold winds.  Photo taking provided by Seoul Sky @ ground level before we get to enter, which we can buy the hard copy later on. Maybe it was their 1st day of opening with the massive controlled crowds, it would have been better if they let us know we don't look good in the photo and re-take another shot. Still we got the hard copies, 1st one for 12,000 won and the 2nd photo for an additional of 5,000 won. (Total of 17,000 won ). As at point of ordering photos, we could not see clearly from the computer screen if it was good either.  Explained from the fridge magnet which I had bought. - Lotte world Tower's main motif is Korean traditional porcelain and brush. The tower's appearance expresses ""the beauty of curve"" architecturally, with the design of becoming narrow as it goes high. Also the state of the art technique called ""diagrid structure"" is applied. Diagrid is a compound word of ""diagonal"" and ""grid"", the structure enhances the ability to endure typhoon and earthquake.  We saw the 11 mins of fireworks displayed on the night before grand opening which was memorable and a bonus point for our trip.",Positive
586,"Seoul sky which is in the Lotte world tower opened on April 3rd 2017 and is the 6th tallest building on the world, and the tallest in Seoul. It's worth every penny of approx £19, $25 to go to,the observation deck 500 meters high. There are a couple of cafes and the upmarket 123 Lounge where a chicken sandwich costs 22000 won or approx £15 sterling and similar price for a Caesar salad. Both were presented beautifully and where else can you eat your lunch 500 metres above ground with fabulous views. The service was excellent, as was the experience. As this becomes more popular expect to queue to get your tickets. The mall at the basement goes to the 9th floor, has the usual range of very expensive shop, Chanel, Hermes etc There is also an aquarium, cinema and concert hall. There are also plenty of restaurants and cafes but don't expect them to be cheap.",Positive
587,"Just visited it 2017-04-08. I am usually not info writing any kind of reviews, but this time I had to. The place iš MUST visit for anyone who is visiting Seoul. The view, staff, everything is just perfect. Trip to observation deck cost ~25$ and if you are not sure if its worth it, or you are just poor student, skip your dinner but visit this place!! :-) Thank you Lotte for this experiance, this was amazing, good job :-)",Positive
588,"I saw this building under Construction last Januaru 2015. And its finally finished. The Lotte World Tower is a 123-floor, 554.5-metre (1,819 ft) supertall skyscraper that finished external construction on March 17, 2016. The building's final 123rd floor was topped out on December 22, 2015. It is currently the tallest building in the OECD, and is the 5th tallest building in the world. A must visit when your in Korea",Neutral
589,"C1 ( 2017.03.21 ) Though this shopping mall had trouble while building, but it was certain that there was very good landmark in this area after its completion. There had many stores, restaurant and things to do. I think there was the best place to shopping in Seoul.",Positive
590,"Spent a couple hours here in October 2016. Came for dinner, then did some browsing. Very large mall with lots of stores including a high end department store. Many restaurants to dine at. Part of a conglomeration of many malls in this area. Easily accessible by metro. Has a theme park too called lotte world. Very bright, clean, and modern interior. Column fountains reaching from floor to ceiling of one of the mall floors that illuminated in a rainbow of colours. There are movie theatres as well. PF Changs is here and we had dinner there.",Positive
591,"This is a very large mall with cinema on the 7 floor. It has two sections. One high end foreign brand and another mid and local foreign Brand’s.  There are the usual Zara and H& M which offer tax rebate to tourist. If you spent at the higher end Lotte world tower, the tax rebate counter closed at 8:30 pm- please note.  Do need to allocate at least 2 hours or more to Walk and browse at the items and shops.  We were here for a K pop < D O. From EXO > meet and greet after the movie- My annoying Brother. It was quite an experience following my teenager who was so firm and determined to see her pop star.",Positive
592,"What I discovered was the Lotte World Tower over 550 meters or 1,800 feet! The architecture in the area was modern and unique. Just behind the world tower you can find Seokchon lake which has a walking track and you can appreciate the area from many angles. Had I known about this place I would have grabbed some food and a drink as there are many areas to sit. Lotte World Tower Hotel is in its final stages of construction and will eventually be linked to this Mall as well. The Lotte World Tower Mall is easily accessible by metro; it is right on top of the Jamsil Station which is a subway interchange between the green and pink lines. The pink line's Jamsil subway exits are linked to the basements of Lotte World Tower Mall itself which has a duplex hypermarket Lotte Mart and a duplex aquarium. The Lotte World Tower Mall main wing also hosts a department store, countless standalone shops and restaurants, a big cineplex (on its upper floors) and Hard Rock Cafe Seoul. The green subway line at Jamsil, and the Lotte World Theme Park across the road are connected to the high end wing Lotte Avenuel Mall. There is a several restaurants on the uppermost floors of Lotte Avenuel Mall that have an excellent view of Seokchon Lake and its surrounding park. An avid shopper will probably find it inadequate to spend an entire day exploring this sprawling 2-in-1 mega mall. The main wing of the Lotte World Mall has all the popular chain stores like H&M, Uniqlo, Zara, etc as well as branches of Korean cosmetic shops such as Etude House, Face Shop, Innisfree, Laneige, etc. I reckon the Lotte World Tower Mall will be a good place to escape from the scorching summer heat or freezing winter weather.",Positive
593,Went here to catch lunch at the food court. The mall has lots of high end shops but the B1 floor houses affordable to mid range brands as well. They also have helpful directories near the escalators for tourists and those unfamiliar with the mall.  There are lots of choices for food and shopping. The restrooms are spacious and nicely equipped. The malls is fairly close to the subway station and has a taxi lane near the LV entrance/exit.,Positive
594,"I hopped on the train for the day and randomly discovered this place as I missed my stop to see Olympic stadium at the sports complex stop. I entered an enormous mall and continued to walk until I was outside. What I discovered was the Lotte World Tower over 550 meters or 1,800 feet! The architecture in the area was modern and unique. Just behind the world tower you can find Seokchon lake which has a walking track and you can appreciate the area from many angles. Had I known about this place I would have grabbed some food and a drink as there are many areas to sit.",Negative
595,"A big, glitzy, new mall at Jamsil that is worth a visit either before or after going to the Lotte World Theme Park. Lotte World Tower Mall comprises two malls or wings viz, the upmarket Lotte World Avenuel Mall with its branded boutiques, and the mass market Lotte World Tower Mall main wing. Both wings are connected at the basements, ground floor and by link bridges at levels 5 and 6. The Lotte World Tower Hotel is in its final stages of construction and will eventually be linked to this Mall as well.  The Lotte World Tower Mall is easily accessible by metro; it is right on top of the Jamsil Station which is a subway interchange between the green and pink lines. The pink line's Jamsil subway exits are linked to the basements of Lotte World Tower Mall itself which has a duplex hypermarket Lotte Mart and a duplex aquarium. The Lotte World Tower Mall main wing also hosts a department store, countless standalone shops and restaurants, a big cineplex (on its upper floors) and Hard Rock Cafe Seoul. The green subway line at Jamsil, and the Lotte World Theme Park across the road are connected to the high end wing Lotte Avenuel Mall. There is a several restaurants on the uppermost floors of Lotte Avenuel Mall that have an excellent view of Seokchon Lake and its surrounding park.  An avid shopper will probably find it inadequate to spend an entire day exploring this sprawling 2-in-1 mega mall. The main wing of the Lotte World Mall has all the popular chain stores like H&M, Uniqlo, Zara, etc as well as branches of Korean cosmetic shops such as Etude House, Face Shop, Innisfree, Laneige, etc. I reckon the Lotte World Tower Mall will be a good place to escape from the scorching summer heat or freezing winter weather.",Positive
596,"There are really good exchange rates in the wooribank, it's located on B1F in the, that's the best part, Krispy Kreme shop. That part had a amazed me a lot. Just look for Krispy Kreme and Hi Mart Mobile, can't be missed. it's also opened on Sundays the other one is in the Seoul Main Station, near the KTX gates.",Positive
597,"Walked around after visiting Lotte World. Lots of high end shops, cafes and restaurants. A family-friendly place.",Neutral
598,i had the fortune to stay in this hotel during my first visit in korea.it's near a theater but i had nobody with me to watch the play.i wanted to enter the nearby theme park but i could not enjoy it by my lonesome.but the hotel offered worldclass amenities and excellent dishes.it was enough to make my 1st korean visit memorable.,Positive
599,"That is the highest building in south korea. In 2016 sept. This building still is constructing. It will be higher. The shopping mall surrounds the tower. So you can do shopping and eating some foods. Also, you can see an amazing man-made lake in near the tower. That lake has popular photo zone. There is big stuff over the lake, named the big moon. Many people like to do selfie in close to the moon.",Positive
600,"The Lotte World Tower is amazing. The queen of Jamsil, should be called haha. Surrounded by Lotte Mall, is a must-see in Seoul.",Positive
601,"in reality the ""onspot"" tax refund works only in a very limited amount of cases. Today i've tried to claim my tax on spot in the Lotte World. And quess what? i'm only receiving it at the airport! The rason being I had a Maser card with me, and supposedly they will only do return with a MasterCard if you are leaving the country within 4 days. I was said that they only accept visa cards to do cash refund, if you plan to leave in more than 4 days. My question ""why?????"" got the answer: 'cause it's Korea.  P. S. it was an ""orange"" tax refund company.",Positive
602,"The world tower and mall are certainly impressive to view, as the architect has cleverly added a false perspective, making the tower seem higher than it really is. The mall is glittery and golden, with slippery marble floors and a myriad of shopkeepers and outlest vying for the tourist dollar. Myeong-dong in Soeul has all the same stuff, and at lower prices.",Positive
